Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,228.737,1296.491,48.618,165.31,1248.637,-2.37,171.119,1284.504,-10.143,168.405,1268.496,2.501,290.163,1268.312,25.141
0.005,228.737,1296.491,48.618,165.31,1248.637,-2.37,171.119,1284.504,-10.143,168.405,1268.496,2.501,290.163,1268.312,25.141
0.01,228.801,1296.464,48.752,165.347,1248.63,-2.3,171.079,1284.488,-10.081,168.567,1268.542,2.274,290.186,1268.265,25.144
0.015,228.642,1296.464,48.378,165.794,1248.747,-2.788,171.046,1284.471,-10.06,168.344,1268.488,2.563,290.391,1268.269,25.416
0.02,228.549,1296.495,48.569,165.675,1248.663,-2.691,170.917,1284.457,-9.938,168.365,1268.503,2.506,290.016,1268.27,25.011
0.025,228.387,1296.4,48.468,165.388,1248.66,-2.44,171.137,1284.477,-10.176,168.622,1268.53,2.298,290.351,1268.266,25.493
0.03,228.383,1296.454,48.484,165.244,1248.678,-2.334,171.275,1284.49,-10.272,168.449,1268.536,2.502,290.481,1268.278,25.451
0.035,228.499,1296.485,48.488,165.069,1248.661,-2.095,171.16,1284.472,-10.161,168.905,1268.594,2.094,290.576,1268.266,25.681
0.04,228.606,1296.469,48.424,165.36,1248.708,-2.41,171.044,1284.469,-10.142,168.859,1268.58,2.138,290.335,1268.279,25.324
0.045,228.509,1296.469,48.506,165.297,1248.634,-2.23,171.135,1284.498,-10.148,168.501,1268.526,2.371,290.341,1268.296,25.338
0.05,228.882,1296.501,48.606,165.779,1248.732,-2.756,171.14,1284.507,-10.123,168.426,1268.489,2.433,290.339,1268.348,25.376
0.055,228.667,1296.47,48.636,165.447,1248.654,-2.463,171.035,1284.477,-10.038,168.657,1268.565,2.335,290.456,1268.269,25.497
0.06,228.809,1296.481,48.552,165.063,1248.621,-1.98,171.151,1284.468,-10.1,168.573,1268.509,2.398,290.353,1268.287,25.456
0.065,228.629,1296.483,48.58,165.429,1248.71,-2.477,170.991,1284.47,-9.974,168.534,1268.562,2.524,290.114,1268.328,25.137
0.07,228.464,1296.474,48.665,165.224,1248.625,-2.314,170.992,1284.488,-10.06,168.399,1268.511,2.579,290.233,1268.323,25.318
0.075,228.381,1296.421,48.606,165.33,1248.753,-2.173,171.069,1284.502,-10.061,168.346,1268.529,2.545,290.058,1268.282,25.014
0.08,228.561,1296.529,48.339,165.304,1248.604,-2.192,171.134,1284.523,-10.093,168.764,1268.573,2.178,290.096,1268.336,24.96
0.085,228.501,1296.505,48.409,165.337,1248.671,-2.252,171.118,1284.482,-10.113,168.434,1268.521,2.469,290.159,1268.327,25.049
0.09,228.257,1296.599,48.083,165.429,1248.695,-2.327,171.199,1284.542,-10.144,168.559,1268.546,2.425,290.064,1268.297,24.987
0.095,228.464,1296.545,48.435,165.702,1248.719,-2.591,171.014,1284.461,-9.981,168.593,1268.523,2.364,289.839,1268.417,24.724
0.1,228.646,1296.43,48.619,165.317,1248.652,-2.108,170.862,1284.39,-9.77,168.762,1268.584,2.202,290.173,1268.326,25.199
0.105,228.369,1296.577,48.303,165.459,1248.711,-2.275,171.237,1284.52,-10.161,168.632,1268.561,2.375,290.193,1268.37,25.14
0.11,228.197,1296.54,48.601,165.588,1248.696,-2.467,171.038,1284.448,-9.997,168.56,1268.487,2.479,290.316,1268.38,25.357
0.115,228.423,1296.54,48.498,165.556,1248.655,-2.416,171.058,1284.464,-10.084,168.445,1268.493,2.552,290.301,1268.314,25.285
0.12,228.34,1296.466,48.787,165.183,1248.651,-2.11,170.897,1284.454,-9.919,168.51,1268.506,2.403,290.018,1268.406,24.883
0.125,228.551,1296.485,48.697,165.362,1248.708,-2.238,170.968,1284.466,-9.876,168.603,1268.531,2.404,290.045,1268.368,24.997
0.13,228.332,1296.49,48.563,165.224,1248.633,-2.115,171.033,1284.471,-9.929,168.487,1268.548,2.543,290.003,1268.406,24.947
0.135,228.597,1296.545,48.175,165.383,1248.683,-2.277,171.051,1284.463,-10.013,168.631,1268.544,2.383,290.156,1268.393,25.106
0.14,228.298,1296.522,48.274,165.334,1248.685,-2.1,171.022,1284.471,-9.918,168.434,1268.467,2.608,290.018,1268.44,24.909
0.145,228.642,1296.457,48.74,165.199,1248.698,-2.059,170.887,1284.462,-9.783,168.768,1268.571,2.244,289.871,1268.467,24.533
0.15,228.415,1296.633,48.505,165.483,1248.661,-2.337,171.111,1284.498,-10.002,168.615,1268.635,2.422,290.211,1268.417,25.161
0.155,228.283,1296.471,48.762,164.985,1248.637,-1.981,171.156,1284.469,-10.136,168.545,1268.524,2.522,290.164,1268.376,25.189
0.16,228.319,1296.504,48.448,165.41,1248.756,-2.183,171.177,1284.476,-10.071,168.746,1268.564,2.349,290.078,1268.413,24.994
