Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,274.514,1312.206,59.721,210.677,1258.215,52.723,215.688,1302.293,24.292,208.751,1274.323,36.493,329.958,1285.557,28.321
0.005,274.514,1312.206,59.721,210.677,1258.215,52.723,215.688,1302.293,24.292,208.751,1274.323,36.493,329.958,1285.557,28.321
0.01,274.439,1312.092,60.196,211.025,1258.225,52.38,215.84,1302.318,24.188,209.01,1274.35,36.264,330.201,1285.563,28.707
0.015,274.357,1312.21,59.797,211.023,1258.253,52.495,215.66,1302.283,24.377,208.868,1274.322,36.481,330.288,1285.541,28.891
0.02,274.648,1312.215,59.718,211.115,1258.217,52.33,215.872,1302.348,24.191,208.717,1274.295,36.538,330.372,1285.59,28.947
0.025,274.8,1312.245,60.049,210.958,1258.266,52.451,215.79,1302.35,24.162,208.694,1274.318,36.592,329.979,1285.626,28.482
0.03,274.916,1312.214,60.111,210.73,1258.237,52.686,215.805,1302.359,24.142,208.658,1274.31,36.562,330.097,1285.665,28.645
0.035,274.686,1312.253,59.789,210.796,1258.29,52.603,215.739,1302.365,24.212,208.709,1274.323,36.496,330.37,1285.525,29.138
0.04,274.243,1312.184,59.845,210.751,1258.255,52.604,215.897,1302.388,24.022,208.746,1274.378,36.378,330.136,1285.612,28.737
0.045,274.439,1312.262,59.826,210.622,1258.284,52.696,215.65,1302.379,24.28,208.542,1274.37,36.569,330.007,1285.692,28.619
0.05,274.284,1312.243,59.753,210.963,1258.322,52.383,215.794,1302.432,24.032,208.753,1274.389,36.315,330.271,1285.608,28.864
0.055,274.764,1312.188,60.243,210.783,1258.281,52.489,215.673,1302.424,24.187,208.589,1274.388,36.555,330.389,1285.59,29.018
0.06,274.879,1312.208,60.079,210.903,1258.355,52.398,215.785,1302.438,24.093,208.665,1274.396,36.402,330.088,1285.625,28.589
0.065,274.734,1312.177,60.523,210.804,1258.359,52.388,215.596,1302.448,24.195,208.488,1274.434,36.519,330.38,1285.539,29.048
0.07,274.94,1312.29,60.343,210.802,1258.311,52.477,215.756,1302.472,24.043,208.539,1274.413,36.517,330.343,1285.561,28.963
0.075,274.869,1312.303,59.816,210.832,1258.342,52.492,215.723,1302.45,24.105,208.744,1274.406,36.393,330.194,1285.634,28.958
0.08,274.622,1312.215,60.098,210.804,1258.319,52.454,215.734,1302.443,24.083,208.53,1274.39,36.505,329.951,1285.685,28.479
0.085,274.427,1312.257,60.087,210.756,1258.303,52.532,215.642,1302.422,24.264,208.637,1274.396,36.46,329.867,1285.702,28.583
0.09,274.951,1312.184,59.94,210.667,1258.298,52.626,215.581,1302.409,24.364,208.687,1274.416,36.442,330.009,1285.59,28.748
0.095,274.28,1312.318,59.682,210.973,1258.305,52.454,215.646,1302.408,24.337,208.473,1274.35,36.713,330.434,1285.611,29.127
0.1,274.546,1312.25,60.041,210.894,1258.302,52.515,215.864,1302.433,24.127,208.653,1274.382,36.581,329.959,1285.65,28.465
0.105,274.438,1312.214,60.269,210.738,1258.295,52.723,215.895,1302.468,24.227,208.705,1274.379,36.517,329.831,1285.622,28.252
0.11,274.619,1312.208,60.17,210.887,1258.288,52.557,215.773,1302.39,24.311,208.725,1274.365,36.593,330.151,1285.686,28.893
0.115,274.814,1312.313,59.942,210.919,1258.313,52.583,215.951,1302.412,24.201,208.712,1274.362,36.608,330.249,1285.644,29.025
0.12,275.164,1312.309,59.948,210.908,1258.284,52.574,215.798,1302.386,24.325,208.6,1274.353,36.728,330.058,1285.669,28.55
0.125,274.796,1312.225,60.179,210.779,1258.278,52.687,215.72,1302.425,24.397,208.628,1274.335,36.664,330.176,1285.629,28.924
0.13,274.851,1312.273,60.354,210.897,1258.293,52.5,215.686,1302.398,24.451,208.648,1274.341,36.686,330.214,1285.666,28.904
0.135,274.546,1312.222,60.051,210.818,1258.338,52.625,215.754,1302.426,24.299,208.581,1274.353,36.724,330.242,1285.669,28.898
0.14,274.523,1312.285,59.582,210.761,1258.339,52.613,215.741,1302.439,24.37,208.682,1274.403,36.575,329.903,1285.74,28.521
0.145,274.67,1312.229,60.415,210.691,1258.315,52.655,215.543,1302.433,24.498,208.484,1274.368,36.682,330.223,1285.625,28.952
0.15,274.496,1312.261,60.149,210.916,1258.343,52.452,215.815,1302.513,24.128,208.678,1274.434,36.484,330.436,1285.607,29.106
0.155,274.292,1312.34,59.675,210.778,1258.387,52.526,215.846,1302.547,24.136,208.549,1274.414,36.62,330.366,1285.696,29.108
0.16,274.85,1312.322,59.802,210.739,1258.391,52.567,215.888,1302.529,23.992,208.488,1274.482,36.555,329.909,1285.64,28.33
0.165,274.818,1312.324,59.983,210.625,1258.41,52.554,215.685,1302.526,24.192,208.685,1274.476,36.38,330.003,1285.723,28.542
0.17,274.867,1312.266,60.384,210.917,1258.419,52.317,215.772,1302.594,24.108,208.769,1274.488,36.233,330.269,1285.617,29.065
0.175,274.814,1312.344,59.909,210.653,1258.405,52.562,215.762,1302.594,24.087,208.404,1274.428,36.632,330.111,1285.624,28.888
0.18,274.683,1312.338,59.741,210.621,1258.406,52.605,215.547,1302.515,24.265,208.56,1274.509,36.451,330.189,1285.675,28.776
0.185,274.69,1312.323,60.088,210.714,1258.43,52.517,215.719,1302.549,24.107,208.597,1274.477,36.519,330.269,1285.667,29.175
0.19,274.732,1312.333,59.923,210.641,1258.38,52.572,215.793,1302.546,24.081,208.663,1274.475,36.447,330.546,1285.591,29.569
