Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,258.301,1298.417,78.921,187.639,1246.503,59.677,196.294,1289.116,39.586,191.708,1263.757,59.67,321.768,1264.055,37.297
0.005,258.301,1298.417,78.921,187.639,1246.503,59.677,196.294,1289.116,39.586,191.708,1263.757,59.67,321.768,1264.055,37.297
0.01,257.92,1298.371,79.109,187.634,1246.519,59.568,196.582,1289.14,39.259,191.859,1263.828,59.532,321.333,1264.136,36.727
0.015,257.958,1298.394,78.919,187.885,1246.56,59.309,196.581,1289.165,39.22,191.618,1263.802,59.712,321.401,1264.151,36.828
0.02,258.277,1298.439,78.966,187.663,1246.54,59.667,196.309,1289.113,39.561,191.557,1263.791,59.801,321.59,1264.126,37.105
0.025,258.033,1298.426,79.025,187.651,1246.47,59.624,196.509,1289.166,39.297,191.835,1263.856,59.483,321.36,1264.156,36.752
0.03,258.209,1298.534,78.607,187.411,1246.47,59.962,196.537,1289.147,39.358,191.6,1263.779,59.808,321.831,1264.061,37.372
0.035,258.203,1298.425,79.004,187.759,1246.513,59.536,196.408,1289.166,39.472,191.758,1263.817,59.618,321.703,1264.034,37.251
0.04,258.083,1298.54,78.535,187.652,1246.516,59.718,196.583,1289.167,39.302,191.565,1263.775,59.872,321.421,1264.19,36.634
0.045,258.246,1298.396,79.165,187.582,1246.542,59.684,196.32,1289.169,39.554,191.666,1263.825,59.759,321.753,1264.094,37.242
0.05,258.168,1298.369,78.929,187.697,1246.53,59.637,196.5,1289.187,39.425,191.638,1263.842,59.727,321.638,1264.066,37.149
0.055,258.157,1298.536,78.575,187.635,1246.547,59.747,196.231,1289.127,39.648,191.717,1263.835,59.651,321.71,1264.126,37.198
0.06,258.09,1298.505,78.831,187.942,1246.603,59.317,196.381,1289.169,39.474,191.67,1263.804,59.681,321.687,1264.15,37.258
0.065,258.021,1298.594,78.624,187.392,1246.506,59.814,196.411,1289.161,39.466,191.79,1263.876,59.545,321.585,1264.048,37.292
0.07,257.825,1298.525,78.766,187.681,1246.577,59.607,196.311,1289.17,39.581,191.756,1263.885,59.559,321.414,1264.193,36.77
0.075,257.673,1298.456,78.823,187.805,1246.585,59.387,196.482,1289.183,39.387,191.788,1263.862,59.535,321.474,1264.199,36.873
0.08,258.264,1298.41,79.062,187.702,1246.6,59.501,196.588,1289.221,39.226,191.742,1263.88,59.548,321.638,1264.088,37.324
0.085,257.937,1298.513,78.808,187.727,1246.583,59.502,196.591,1289.227,39.162,191.753,1263.893,59.537,321.486,1264.203,37.06
0.09,257.909,1298.537,78.634,187.78,1246.631,59.445,196.249,1289.171,39.624,191.758,1263.894,59.614,321.535,1264.123,37.11
0.095,258.033,1298.594,78.618,187.578,1246.52,59.735,196.411,1289.236,39.508,191.722,1263.866,59.628,321.542,1264.144,37.04
0.1,258.287,1298.55,78.793,187.872,1246.601,59.416,196.472,1289.248,39.375,191.72,1263.889,59.697,321.614,1264.176,37.147
0.105,258.009,1298.531,78.634,187.942,1246.642,59.463,196.393,1289.189,39.511,191.826,1263.914,59.625,321.59,1264.152,37.157
0.11,257.966,1298.489,78.954,187.798,1246.609,59.56,196.656,1289.266,39.31,191.743,1263.898,59.71,321.923,1264.018,37.563
0.115,257.984,1298.571,78.605,187.708,1246.627,59.586,196.436,1289.23,39.481,191.735,1263.88,59.684,321.516,1264.223,37.014
0.12,258.313,1298.559,78.683,187.956,1246.682,59.323,196.639,1289.307,39.228,191.575,1263.876,59.8,321.6,1264.208,37.157
0.125,258.021,1298.495,78.876,187.604,1246.588,59.698,196.451,1289.24,39.408,191.818,1263.939,59.498,321.873,1264.172,37.536
