Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,254.404,1288.641,92.61,189.831,1244.725,77.431,200.708,1288.349,67.322,194.514,1262.09,79.915,316.512,1267.081,51.292
0.005,254.404,1288.641,92.61,189.831,1244.725,77.431,200.708,1288.349,67.322,194.514,1262.09,79.915,316.512,1267.081,51.292
0.01,254.101,1288.763,92.294,189.808,1244.644,77.443,200.474,1288.321,67.662,194.294,1262.036,80.246,316.768,1266.918,51.645
0.015,254.41,1288.633,92.905,189.54,1244.626,77.765,200.785,1288.369,67.27,194.424,1262.064,80.034,316.152,1267.104,50.887
0.02,254.162,1288.637,92.518,189.839,1244.642,77.491,200.703,1288.397,67.346,194.307,1262.041,80.176,316.587,1266.994,51.694
0.025,254.277,1288.713,92.523,189.49,1244.605,77.856,200.817,1288.365,67.258,194.489,1262.091,79.942,315.783,1267.105,50.496
0.03,253.928,1288.685,92.63,189.743,1244.651,77.507,200.789,1288.453,67.245,194.376,1262.053,80.031,315.93,1267.053,50.717
0.035,254.382,1288.694,92.502,189.696,1244.678,77.552,200.65,1288.389,67.452,194.389,1262.089,80.076,316.017,1267.001,50.96
0.04,254.249,1288.636,92.583,189.958,1244.649,77.257,200.858,1288.4,67.239,194.643,1262.142,79.795,315.822,1267.053,50.613
0.045,254.218,1288.681,92.456,189.809,1244.662,77.496,200.721,1288.443,67.377,194.574,1262.163,79.872,315.711,1267.067,50.541
0.05,254.548,1288.673,92.322,189.678,1244.613,77.609,200.812,1288.418,67.219,194.616,1262.136,79.848,315.391,1267.263,50.23
0.055,254.193,1288.756,92.127,189.893,1244.693,77.409,200.721,1288.406,67.357,194.366,1262.072,80.15,315.858,1267.125,50.836
0.06,254.373,1288.711,92.448,189.724,1244.629,77.559,200.83,1288.41,67.16,194.536,1262.099,79.903,315.635,1267.155,50.475
0.065,253.983,1288.656,92.631,189.705,1244.669,77.521,200.615,1288.423,67.46,194.333,1262.105,80.081,315.985,1267.131,50.967
0.07,254.391,1288.652,92.727,189.634,1244.634,77.724,200.713,1288.394,67.278,194.374,1262.097,80.11,315.821,1267.197,50.612
0.075,254.382,1288.729,92.552,189.893,1244.726,77.326,200.685,1288.417,67.345,194.455,1262.114,79.929,315.411,1267.257,50.132
0.08,254.344,1288.671,92.766,189.413,1244.64,77.792,200.363,1288.325,67.781,194.316,1262.099,80.116,316.206,1267.02,51.301
0.085,254.036,1288.577,92.755,189.738,1244.671,77.599,200.695,1288.404,67.398,194.508,1262.156,79.928,315.694,1267.178,50.497
0.09,254.077,1288.684,92.553,189.456,1244.646,77.87,200.72,1288.452,67.352,194.43,1262.146,79.981,316.071,1267.114,51.077
