Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,299.606,1306.977,87.588,230.694,1254.176,76.8,232.751,1273.846,68.359,241.493,1303.885,50.25,357.559,1278.089,60.615
0.005,299.606,1306.977,87.588,230.694,1254.176,76.8,232.751,1273.846,68.359,241.493,1303.885,50.25,357.559,1278.089,60.615
0.01,299.341,1306.879,87.622,230.826,1254.237,76.664,232.577,1273.891,68.039,241.528,1303.949,50.177,357.802,1277.982,61.133
0.015,299.469,1306.876,87.758,230.886,1254.276,76.483,232.634,1274.02,67.596,241.554,1303.977,50.173,357.355,1278.06,60.489
0.02,299.65,1306.814,87.953,230.873,1254.268,76.505,232.278,1274.004,67.881,241.465,1303.96,50.196,357.507,1278.126,60.823
0.025,299.496,1306.825,87.691,230.847,1254.278,76.554,232.625,1273.975,68.065,241.147,1303.869,50.432,357.701,1278.004,61.03
0.03,300.126,1306.76,88.105,230.922,1254.308,76.376,232.328,1273.962,67.774,241.385,1303.964,50.16,357.604,1278.017,60.971
0.035,299.311,1306.851,87.562,230.735,1254.294,76.479,232.408,1273.91,68.041,241.408,1303.964,50.136,357.566,1278.028,60.816
0.04,299.228,1306.849,87.872,230.602,1254.267,76.704,232.481,1273.966,68.027,241.363,1304.014,50.12,357.399,1278.13,60.685
0.045,299.754,1306.846,87.645,230.872,1254.345,76.36,232.631,1273.92,68.108,241.42,1303.973,50.061,357.794,1277.996,61.054
0.05,299.486,1306.774,88.048,230.571,1254.285,76.628,232.684,1273.922,68.188,241.272,1303.955,50.206,357.262,1278.103,60.344
0.055,299.436,1306.843,87.798,230.705,1254.314,76.542,232.613,1273.953,68.155,241.392,1303.998,50.118,357.948,1277.981,61.352
0.06,299.269,1306.887,87.589,230.623,1254.281,76.565,232.543,1273.979,68.143,241.565,1304.001,49.986,357.848,1277.961,61.176
0.065,299.394,1306.855,87.854,230.768,1254.331,76.525,232.085,1273.937,67.934,241.056,1303.943,50.443,357.509,1278.078,60.727
0.07,299.299,1306.853,87.862,230.867,1254.327,76.425,232.582,1273.912,68.159,241.202,1303.941,50.4,357.899,1277.984,61.362
0.075,299.568,1306.861,87.815,230.628,1254.315,76.678,232.36,1274.047,67.588,241.252,1303.932,50.343,357.525,1278.145,60.648
0.08,299.448,1306.814,88.155,230.785,1254.331,76.495,232.503,1274.008,67.917,241.311,1303.953,50.35,357.623,1278.048,61.007
0.085,299.622,1306.763,88.215,230.692,1254.254,76.682,232.635,1273.967,67.858,241.372,1303.959,50.297,357.346,1278.098,60.604
0.09,299.465,1306.868,87.843,230.813,1254.286,76.509,232.532,1273.997,67.975,241.647,1303.969,50.19,357.366,1278.148,60.678
0.095,299.425,1306.831,87.955,230.619,1254.265,76.833,232.593,1273.927,68.157,241.685,1304,50.055,357.471,1278.136,60.746
0.1,299.311,1306.82,87.854,230.809,1254.266,76.767,232.403,1273.933,67.972,241.529,1303.946,50.226,357.767,1277.993,61.129
0.105,299.628,1306.875,87.929,230.932,1254.272,76.661,232.547,1273.993,67.854,241.646,1303.966,50.17,357.535,1278.022,60.946
0.11,299.101,1306.851,88.008,230.65,1254.257,76.821,232.781,1273.986,68.144,241.389,1303.944,50.394,357.573,1278.1,60.892
0.115,299.627,1306.903,87.66,230.971,1254.298,76.544,232.583,1273.938,68.02,241.443,1303.931,50.4,357.553,1278.096,60.881
0.12,299.038,1306.924,87.544,230.925,1254.285,76.551,232.54,1273.944,67.889,241.485,1303.933,50.271,357.884,1278.07,61.492
0.125,299.284,1306.78,88.312,230.873,1254.297,76.669,232.394,1273.97,68.058,241.417,1303.953,50.415,357.306,1278.144,60.531
0.13,299.525,1306.809,87.938,230.95,1254.298,76.489,232.55,1273.938,68.021,241.194,1303.903,50.5,357.023,1278.189,60.406
0.135,299.612,1306.828,87.988,230.943,1254.292,76.527,232.406,1274.045,67.561,241.411,1303.951,50.315,357.597,1277.992,61.247
0.14,299.315,1306.833,87.939,230.6,1254.262,76.875,232.41,1274.02,67.906,241.067,1303.919,50.673,357.533,1278.115,60.962
0.145,299.103,1306.846,88.181,230.755,1254.318,76.661,232.561,1273.998,67.824,241.347,1303.985,50.31,357.45,1278.17,60.889
0.15,299.345,1306.853,87.894,230.76,1254.33,76.631,232.32,1273.987,67.88,241.558,1304.03,50.088,357.338,1278.203,60.869
0.155,299.095,1306.915,87.755,230.323,1254.26,76.937,232.384,1273.99,68.147,241.466,1304.027,50.176,357.044,1278.248,60.359
0.16,299.074,1306.913,87.886,230.734,1254.319,76.659,232.729,1273.888,68.345,241.219,1303.971,50.401,357.123,1278.192,60.283
0.165,299.183,1306.912,88.007,230.76,1254.354,76.603,232.521,1274.039,67.934,241.257,1304.007,50.323,357.462,1278.085,61.07
0.17,299.048,1306.885,88.058,230.731,1254.349,76.561,232.783,1273.987,68.15,241.489,1304.058,50.144,357.463,1278.216,60.897
0.175,299.354,1306.828,87.968,230.638,1254.35,76.718,232.493,1274.033,67.956,241.433,1304.074,50.16,357.377,1278.221,60.891
0.18,299.161,1306.979,87.603,230.756,1254.391,76.564,232.53,1274.042,67.953,241.482,1304.068,50.143,357.67,1278.108,61.24
0.185,299.139,1306.894,87.987,230.792,1254.354,76.544,232.062,1274.144,67.455,241.525,1304.057,50.051,357.025,1278.279,60.395
0.19,299.02,1306.956,87.7,230.513,1254.353,76.893,232.424,1274.057,68.001,241.405,1304.093,50.235,357.254,1278.228,60.786
0.195,299.382,1306.966,87.806,230.715,1254.325,76.63,232.41,1274.073,67.823,241.176,1303.987,50.441,357.388,1278.205,60.856
0.2,299.128,1306.914,87.796,230.779,1254.35,76.573,232.301,1274.082,67.852,241.289,1304.077,50.421,356.83,1278.277,60.073
0.205,299.474,1306.89,88.144,230.753,1254.328,76.665,232.352,1274.076,67.831,241.312,1304.008,50.451,356.413,1278.501,59.56
0.21,299.541,1306.9,87.97,230.673,1254.305,76.735,232.225,1274.038,67.79,241.341,1304.03,50.32,357.05,1278.317,60.539
0.215,298.94,1306.952,87.762,230.589,1254.319,76.811,232.54,1273.991,68.072,241.376,1304.05,50.34,357.158,1278.263,60.602
0.22,299.555,1306.852,88.303,230.754,1254.333,76.689,232.657,1273.996,68.264,241.527,1304.051,50.22,356.932,1278.293,60.183
0.225,299.143,1306.867,87.934,230.737,1254.327,76.758,232.472,1274.071,67.725,241.591,1304.081,50.16,357.18,1278.202,60.648
0.23,299.426,1306.95,87.651,230.634,1254.32,76.791,232.415,1274.07,67.753,241.377,1304.044,50.36,356.704,1278.365,60.025
0.235,299.135,1306.882,88.128,230.687,1254.325,76.783,232.441,1274.071,67.968,241.205,1304.034,50.546,357.036,1278.331,60.398
0.24,299.16,1306.964,87.829,230.668,1254.277,76.952,232.446,1273.976,68.13,241.425,1304.03,50.36,357.03,1278.304,60.524
