Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,299.856,1280.249,74.02,232.555,1242.235,66.113,238.632,1275.544,41.672,229.516,1257.434,43.778,351.778,1252.289,50.919
0.005,299.856,1280.249,74.02,232.555,1242.235,66.113,238.632,1275.544,41.672,229.516,1257.434,43.778,351.778,1252.289,50.919
0.01,299.55,1280.289,74.328,232.56,1242.22,66.127,238.684,1275.574,41.582,229.719,1257.468,43.735,351.886,1252.261,51.109
0.015,299.643,1280.372,73.96,232.553,1242.23,66.084,238.767,1275.594,41.443,229.852,1257.477,43.532,352.005,1252.188,51.234
0.02,299.751,1280.255,74.111,232.661,1242.244,66.014,238.785,1275.586,41.431,229.53,1257.435,43.891,352.072,1252.251,51.38
0.025,299.711,1280.334,74.121,232.666,1242.245,66.042,238.687,1275.603,41.533,229.779,1257.491,43.631,351.763,1252.293,51.017
0.03,299.922,1280.297,74.206,232.664,1242.243,65.898,238.598,1275.584,41.616,229.929,1257.491,43.435,352.237,1252.237,51.65
0.035,299.844,1280.277,74.355,232.676,1242.266,66,238.578,1275.566,41.608,229.958,1257.498,43.357,352.156,1252.254,51.599
0.04,299.675,1280.364,74.062,232.753,1242.25,65.952,238.6,1275.594,41.623,229.725,1257.507,43.709,352.056,1252.189,51.504
0.045,299.242,1280.287,74.175,232.471,1242.242,66.152,238.708,1275.599,41.558,229.632,1257.504,43.801,351.77,1252.288,51.121
0.05,299.455,1280.317,74.128,232.61,1242.269,66.085,238.501,1275.583,41.836,229.689,1257.505,43.611,352.049,1252.243,51.44
0.055,299.6,1280.414,74.213,232.608,1242.257,66.152,238.778,1275.636,41.56,230.012,1257.517,43.379,351.849,1252.332,51.232
0.06,299.687,1280.311,74.315,232.546,1242.258,66.128,238.609,1275.605,41.644,229.667,1257.536,43.715,352.153,1252.222,51.524
0.065,299.667,1280.32,74.417,232.727,1242.271,65.98,238.686,1275.62,41.58,229.666,1257.499,43.675,352.024,1252.317,51.305
0.07,300.119,1280.394,74.105,232.795,1242.318,65.819,238.695,1275.637,41.557,229.755,1257.499,43.577,351.984,1252.245,51.521
0.075,299.667,1280.341,74.141,232.513,1242.267,66.043,238.704,1275.647,41.551,229.743,1257.575,43.653,351.949,1252.239,51.268
0.08,299.694,1280.355,74.249,232.441,1242.241,66.194,238.748,1275.665,41.517,229.507,1257.53,43.827,352.134,1252.267,51.619
0.085,299.758,1280.353,74.278,232.591,1242.279,66.023,238.669,1275.618,41.591,229.752,1257.558,43.602,351.903,1252.24,51.225
0.09,299.617,1280.333,74.393,232.746,1242.293,65.938,238.598,1275.617,41.669,229.726,1257.527,43.766,351.813,1252.353,51.21
0.095,299.654,1280.27,74.564,232.83,1242.331,65.819,238.672,1275.638,41.607,229.674,1257.537,43.68,351.588,1252.387,51.009
0.1,299.437,1280.349,74.208,232.633,1242.294,66.024,238.632,1275.62,41.654,229.787,1257.564,43.695,351.798,1252.3,51.27
0.105,299.538,1280.364,74.09,232.796,1242.336,65.903,238.887,1275.667,41.394,229.537,1257.48,43.864,351.94,1252.307,51.38
0.11,299.584,1280.408,74.274,232.569,1242.294,66.157,238.704,1275.654,41.567,229.692,1257.545,43.66,351.751,1252.27,51.129
0.115,299.634,1280.411,73.953,232.561,1242.295,66.094,238.532,1275.663,41.689,229.618,1257.537,43.838,351.817,1252.345,51.133
0.12,299.476,1280.372,74.098,232.637,1242.331,65.986,238.764,1275.69,41.508,229.662,1257.526,43.633,352.012,1252.268,51.55
0.125,299.399,1280.374,74.117,232.847,1242.374,65.82,238.726,1275.683,41.534,229.725,1257.512,43.627,351.565,1252.393,50.955
0.13,299.696,1280.389,74.146,232.669,1242.353,65.903,238.832,1275.704,41.455,229.657,1257.568,43.728,351.713,1252.393,51.17
0.135,299.681,1280.378,74.175,232.654,1242.378,65.997,238.717,1275.697,41.534,229.617,1257.545,43.929,352.071,1252.313,51.387
