Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,250.967,1294.717,49.359,182.462,1242.92,3.915,191.167,1281.232,-10.621,186.118,1262.818,-7.435,314.207,1262.362,27.603
0.005,250.967,1294.717,49.359,182.462,1242.92,3.915,191.167,1281.232,-10.621,186.118,1262.818,-7.435,314.207,1262.362,27.603
0.01,250.968,1294.71,49.317,182.46,1242.893,3.958,191.37,1281.298,-10.815,186.125,1262.813,-7.486,313.925,1262.378,27.308
0.015,250.767,1294.768,49.006,182.318,1242.868,4.036,191.129,1281.288,-10.595,185.98,1262.799,-7.331,314.093,1262.345,27.527
0.02,251.017,1294.775,49.123,182.442,1242.921,3.948,191.175,1281.274,-10.699,186.025,1262.798,-7.397,314.053,1262.361,27.532
0.025,251.168,1294.766,49.365,182.437,1242.936,3.905,190.904,1281.192,-10.412,185.905,1262.794,-7.291,313.961,1262.434,27.314
0.03,250.923,1294.752,49.574,182.311,1242.914,4.06,191.388,1281.299,-10.825,186.085,1262.841,-7.428,314.422,1262.375,28.085
0.035,251.081,1294.74,49.448,182.522,1242.98,3.904,191.098,1281.299,-10.521,185.878,1262.812,-7.218,314.285,1262.437,27.871
0.04,251.19,1294.788,49.251,182.183,1242.926,4.172,191.119,1281.255,-10.551,185.891,1262.855,-7.241,314.228,1262.416,27.721
0.045,250.916,1294.819,49.171,182.451,1242.99,3.932,191.159,1281.306,-10.626,186.117,1262.868,-7.436,314.156,1262.431,27.625
0.05,251.209,1294.765,49.556,182.235,1242.936,4.093,190.973,1281.249,-10.419,186.07,1262.871,-7.406,314.379,1262.427,28.059
0.055,251.127,1294.813,49.458,182.425,1242.962,3.97,191.204,1281.321,-10.636,186.07,1262.87,-7.427,314.412,1262.437,27.974
0.06,251.107,1294.755,49.552,182.544,1242.976,3.829,191.228,1281.317,-10.681,186.049,1262.851,-7.412,314.443,1262.343,28.18
0.065,250.855,1294.848,49.214,182.422,1242.972,3.991,191.143,1281.282,-10.573,186.073,1262.876,-7.404,314.191,1262.484,27.723
0.07,251.199,1294.784,49.422,182.494,1242.983,3.894,191.144,1281.293,-10.627,186.126,1262.869,-7.463,314.348,1262.415,28.016
0.075,251.328,1294.827,49.058,182.404,1242.982,3.954,191.203,1281.357,-10.639,186.135,1262.892,-7.476,314.779,1262.461,28.465
0.08,251.013,1294.816,49.175,182.354,1242.968,3.997,191.234,1281.329,-10.623,185.9,1262.888,-7.265,314.432,1262.373,28.206
0.085,251.043,1294.754,49.548,182.26,1242.937,4.113,191.205,1281.357,-10.658,186.079,1262.868,-7.416,314.53,1262.452,28.278
0.09,251.225,1294.788,49.487,182.334,1242.985,4.072,191.438,1281.382,-10.873,185.915,1262.837,-7.292,314.311,1262.515,27.928
0.095,251.077,1294.871,49.199,182.59,1243.012,3.869,191.194,1281.325,-10.59,186.062,1262.861,-7.398,314.596,1262.47,28.3
0.1,251.391,1294.765,49.709,182.314,1242.953,4.075,191.031,1281.306,-10.432,186.114,1262.884,-7.376,314.35,1262.536,28.108
0.105,251.297,1294.763,49.674,182.413,1242.975,3.901,191.219,1281.308,-10.596,186.089,1262.887,-7.402,314.596,1262.458,28.455
0.11,251.349,1294.826,49.571,182.452,1242.977,3.937,191.228,1281.333,-10.656,186.084,1262.896,-7.375,314.832,1262.395,28.737
0.115,251.064,1294.754,49.47,182.426,1243.015,3.969,191.159,1281.368,-10.605,185.904,1262.864,-7.19,314.49,1262.468,28.277
0.12,251.267,1294.819,49.559,182.214,1242.973,4.113,191.254,1281.341,-10.67,186.057,1262.887,-7.341,314.551,1262.466,28.126
0.125,251.219,1294.886,49.291,182.376,1243.024,4.036,191.207,1281.391,-10.582,186.026,1262.931,-7.336,314.953,1262.41,28.942
0.13,251.293,1294.85,49.514,182.19,1242.994,4.135,191.234,1281.391,-10.684,185.918,1262.889,-7.237,314.839,1262.43,28.725
0.135,251.169,1294.853,49.478,182.382,1243.032,4.034,191.06,1281.339,-10.502,186.09,1262.939,-7.38,314.438,1262.513,28.158
0.14,251.055,1294.805,49.658,182.673,1243.066,3.756,191.202,1281.385,-10.6,185.847,1262.913,-7.203,314.621,1262.442,28.289
0.145,251.361,1294.885,49.333,182.411,1243.054,3.942,191.102,1281.372,-10.519,186.049,1262.974,-7.371,314.515,1262.433,28.295
0.15,251.113,1294.823,49.472,182.45,1243.047,3.995,191.191,1281.39,-10.551,186.028,1262.93,-7.324,314.796,1262.467,28.485
0.155,251.232,1294.894,49.766,182.503,1243.046,3.984,191.246,1281.407,-10.685,186.039,1262.952,-7.336,314.767,1262.508,28.542
0.16,251.108,1294.837,49.599,182.393,1243.042,4.026,191.387,1281.452,-10.75,186.059,1262.907,-7.35,314.797,1262.473,28.69
0.165,251.167,1294.859,49.33,182.412,1243.064,3.964,191.149,1281.372,-10.541,186.269,1262.97,-7.57,314.707,1262.48,28.339
0.17,251.277,1294.884,49.252,182.509,1243.022,3.894,191.243,1281.398,-10.652,185.972,1262.902,-7.267,314.7,1262.519,28.514
0.175,251.076,1294.841,49.531,182.381,1243.074,4.081,191.087,1281.367,-10.538,186.145,1262.958,-7.455,315.137,1262.375,29.026
0.18,251.19,1294.821,49.548,182.569,1243.083,3.877,191.032,1281.353,-10.435,185.971,1262.921,-7.257,314.64,1262.516,28.537
0.185,251.003,1294.963,49.136,182.259,1242.98,4.166,191.07,1281.324,-10.485,186.034,1262.933,-7.322,314.742,1262.504,28.574
0.19,251.278,1294.873,49.528,182.49,1243.065,3.922,191.179,1281.396,-10.564,186.144,1262.952,-7.414,314.642,1262.519,28.42
0.195,251.03,1294.893,49.208,182.592,1243.086,3.776,191.346,1281.443,-10.759,186.226,1262.98,-7.488,314.855,1262.5,28.611
