Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,230.08,1309.092,99.72,166.071,1254.765,89.087,170.792,1300.228,65.243,165.994,1272.686,76.94,291.131,1284.062,65.807
0.005,230.08,1309.092,99.72,166.071,1254.765,89.087,170.792,1300.228,65.243,165.994,1272.686,76.94,291.131,1284.062,65.807
0.01,230.134,1309.221,99.361,165.508,1254.652,89.692,170.874,1300.304,65.244,165.809,1272.64,77.224,291.376,1284.035,66.291
0.015,230.183,1309.115,99.619,165.854,1254.814,89.084,170.816,1300.261,65.278,165.61,1272.55,77.39,290.983,1284.119,65.619
0.02,230.376,1309.181,99.614,165.924,1254.765,89.272,170.911,1300.271,65.072,165.754,1272.587,77.231,290.845,1284.138,65.589
0.025,229.658,1309.257,98.797,165.759,1254.688,89.395,170.75,1300.219,65.323,165.561,1272.531,77.518,291.226,1284.126,66.037
0.03,229.573,1309.094,99.657,165.674,1254.72,89.534,170.864,1300.286,65.159,165.561,1272.589,77.415,291.151,1284.073,65.782
0.035,230.178,1309.069,100.054,165.917,1254.749,89.199,170.776,1300.225,65.286,165.851,1272.631,77.133,290.98,1284.09,65.88
0.04,230.033,1309.174,99.928,165.535,1254.636,89.548,170.714,1300.209,65.348,165.797,1272.612,77.26,290.976,1284.164,65.429
0.045,229.856,1309.135,99.547,165.567,1254.687,89.657,170.914,1300.331,65.157,165.669,1272.508,77.375,291.06,1284.047,65.765
0.05,229.961,1309.036,99.734,165.935,1254.736,89.317,170.953,1300.286,65.156,165.715,1272.599,77.409,291.124,1284.067,65.792
0.055,230.516,1309.162,99.401,165.804,1254.7,89.389,171.034,1300.327,65,165.829,1272.631,77.193,290.732,1284.184,65.349
0.06,229.811,1309.101,99.717,166.069,1254.752,89.118,170.712,1300.274,65.365,165.796,1272.605,77.257,290.691,1284.131,65.3
0.065,230.209,1309.127,99.601,165.482,1254.69,89.616,170.643,1300.245,65.451,165.463,1272.551,77.582,291.047,1284.086,65.699
0.07,230.016,1309.156,99.586,165.93,1254.758,89.191,170.9,1300.244,65.183,165.753,1272.598,77.234,291.196,1284.052,66.07
0.075,230.242,1309.182,99.434,165.988,1254.699,89.184,170.805,1300.212,65.252,165.804,1272.549,77.244,290.648,1284.207,65.212
