Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,254.736,1291.632,72.64,186.706,1250.094,55.719,193.248,1288.369,39.019,185.668,1260.484,44.937,312.901,1267.083,40.404
0.005,254.736,1291.632,72.64,186.706,1250.094,55.719,193.248,1288.369,39.019,185.668,1260.484,44.937,312.901,1267.083,40.404
0.01,255.266,1291.62,72.798,186.761,1250.061,55.692,193.513,1288.431,38.705,185.609,1260.493,44.947,313.25,1266.964,41.039
0.015,254.939,1291.614,72.96,186.736,1250.111,55.589,193.098,1288.329,38.996,185.575,1260.43,44.908,313.333,1267.038,40.903
0.02,254.946,1291.525,73.126,186.651,1250.091,55.809,193.49,1288.383,38.655,185.711,1260.512,44.868,312.751,1267.133,40.164
0.025,254.974,1291.591,73.079,186.66,1250.081,55.793,193.262,1288.407,38.967,185.582,1260.528,45.022,313.184,1267.053,40.59
0.03,255.37,1291.602,73.319,186.812,1250.1,55.566,193.329,1288.393,38.848,185.629,1260.499,44.987,312.877,1267.071,40.409
0.035,254.802,1291.617,72.999,186.66,1250.076,55.691,193.228,1288.354,38.996,185.523,1260.456,45.015,313.044,1267.133,40.649
0.04,254.904,1291.582,72.866,186.712,1250.156,55.747,193.536,1288.412,38.667,185.775,1260.542,44.838,313.479,1267.018,41.091
0.045,255.028,1291.668,72.926,186.784,1250.128,55.644,193.076,1288.377,39.149,185.59,1260.487,45.008,313.312,1267.052,40.926
0.05,255.28,1291.593,72.93,186.809,1250.123,55.558,193.035,1288.341,39.252,185.689,1260.544,44.944,312.974,1267.154,40.516
0.055,255.125,1291.579,72.848,186.881,1250.219,55.478,193.302,1288.418,38.925,185.542,1260.497,44.981,312.955,1267.198,40.366
0.06,255.133,1291.629,73.257,186.769,1250.181,55.539,193.242,1288.371,38.942,185.223,1260.427,45.441,313.337,1266.986,41.021
0.065,255.352,1291.576,73.197,186.704,1250.184,55.673,193.118,1288.353,39.001,185.782,1260.538,44.698,313.311,1267.046,40.85
0.07,255.026,1291.615,73.155,186.859,1250.147,55.467,193.326,1288.409,38.868,185.596,1260.485,44.961,313.042,1267.147,40.594
0.075,254.832,1291.614,72.838,186.636,1250.145,55.763,193.241,1288.403,38.831,185.589,1260.509,44.992,313.221,1267.074,40.78
0.08,254.823,1291.576,73.309,186.738,1250.178,55.621,193.167,1288.396,39.007,185.915,1260.557,44.601,313.384,1267.079,40.897
0.085,254.67,1291.637,72.817,186.842,1250.173,55.634,193.167,1288.408,39.144,185.519,1260.474,45.126,313.02,1267.098,40.605
0.09,254.657,1291.649,72.86,186.749,1250.138,55.635,193.01,1288.346,39.276,185.711,1260.542,44.95,313.22,1267.1,40.689
0.095,255.042,1291.619,73.176,186.713,1250.153,55.778,193.241,1288.419,39.061,185.639,1260.533,44.926,313.161,1267.03,40.878
0.1,254.861,1291.624,73.069,186.636,1250.145,55.839,193.071,1288.381,39.174,185.6,1260.536,45.08,313.108,1267.144,40.634
0.105,254.925,1291.611,73.224,186.694,1250.17,55.74,193.24,1288.396,39.047,185.296,1260.434,45.373,313.161,1267.052,40.844
0.11,254.918,1291.593,73.494,186.69,1250.193,55.758,193.179,1288.405,39.095,185.727,1260.557,45.02,313.103,1267.075,40.713
0.115,255.074,1291.599,73.217,186.759,1250.229,55.603,193.13,1288.415,39.146,185.574,1260.517,45.042,312.847,1267.131,40.463
0.12,255.136,1291.672,72.702,186.653,1250.171,55.705,193.289,1288.442,38.978,185.592,1260.56,45.063,313.393,1267.104,41.189
0.125,254.94,1291.59,73.291,186.644,1250.186,55.78,193.406,1288.545,38.764,185.638,1260.591,44.951,313.367,1267.046,41.073
0.13,254.95,1291.588,73.022,186.818,1250.23,55.562,193.301,1288.478,38.887,185.654,1260.564,44.905,313.538,1266.948,41.376
0.135,255.2,1291.624,73.05,186.697,1250.215,55.71,193.283,1288.468,38.885,185.61,1260.568,44.907,313.329,1267.019,40.901
0.14,254.849,1291.628,73.333,186.691,1250.2,55.721,193.139,1288.483,39.098,185.541,1260.56,45,313.371,1267.021,41.228
0.145,255.246,1291.577,73.587,186.786,1250.218,55.621,193.337,1288.515,38.908,185.578,1260.584,45.192,313.221,1267.056,40.892
0.15,254.923,1291.602,73.322,186.884,1250.267,55.587,193.223,1288.481,39.018,185.892,1260.648,44.782,313.38,1267.07,41.149
0.155,254.765,1291.741,72.832,186.755,1250.253,55.762,193.155,1288.44,39.209,185.388,1260.544,45.335,313.447,1267.017,41.195
0.16,255.138,1291.58,73.259,186.742,1250.252,55.794,193.406,1288.522,38.868,185.66,1260.624,45.009,313.495,1266.996,41.034
0.165,254.918,1291.65,73.197,186.657,1250.232,55.804,193.224,1288.451,39.038,185.451,1260.507,45.231,313.342,1266.946,41.217
0.17,254.941,1291.641,73.47,186.748,1250.27,55.664,193.273,1288.472,39.062,185.705,1260.54,44.946,313.269,1267.086,41.023
0.175,255.058,1291.596,73.214,186.694,1250.27,55.665,193.316,1288.521,38.948,185.506,1260.562,45.126,313.19,1267.166,40.8
0.18,255.207,1291.673,73.268,186.493,1250.224,55.881,193.155,1288.482,39.067,185.855,1260.661,44.677,313.047,1267.159,40.686
0.185,254.659,1291.66,72.834,186.552,1250.225,55.863,193.203,1288.457,38.991,185.635,1260.598,44.989,313.133,1267.116,40.696
0.19,255.137,1291.611,73.262,186.71,1250.251,55.71,193.342,1288.526,38.924,185.669,1260.618,44.968,312.932,1267.181,40.5
0.195,254.981,1291.632,73.103,186.743,1250.257,55.672,193.282,1288.445,39.09,185.678,1260.646,44.975,313.294,1267.06,40.832
0.2,254.862,1291.605,73.536,186.721,1250.262,55.75,193.2,1288.5,39.153,185.952,1260.67,44.746,313.187,1267.098,40.806
0.205,255.098,1291.645,73.053,186.846,1250.26,55.541,193.295,1288.513,38.915,185.3,1260.487,45.412,313.288,1267.069,40.946
0.21,255.317,1291.631,73.394,186.641,1250.272,55.802,193.286,1288.517,38.97,185.742,1260.602,44.876,313.667,1267.013,41.424
0.215,255.2,1291.576,73.448,186.673,1250.273,55.861,193.213,1288.514,39.044,185.781,1260.643,44.892,313.027,1267.098,40.709
0.22,255.082,1291.638,73.229,186.674,1250.285,55.704,193.383,1288.547,38.873,185.682,1260.665,45.056,313.273,1267.127,40.855
0.225,255.013,1291.664,73.26,186.824,1250.307,55.589,193.295,1288.501,39.064,185.795,1260.593,44.816,313.22,1267.086,40.875
0.23,255.048,1291.676,73.298,186.751,1250.268,55.721,193.564,1288.576,38.655,185.591,1260.622,45.147,313.11,1267.184,40.813
0.235,254.918,1291.593,73.193,186.422,1250.309,56.006,193.259,1288.517,39.059,185.61,1260.632,44.981,313.135,1267.159,40.659
0.24,254.967,1291.667,73.307,186.673,1250.328,55.751,193.205,1288.529,39.133,185.655,1260.624,45.08,313.135,1267.097,40.868
0.245,254.955,1291.705,73.061,186.71,1250.34,55.704,193.18,1288.492,39.197,185.719,1260.668,44.93,313.288,1267.143,40.892
0.25,255.208,1291.687,73.216,186.818,1250.327,55.676,193.368,1288.555,38.963,185.372,1260.581,45.282,312.955,1267.126,40.68
0.255,254.698,1291.691,73.23,186.756,1250.322,55.662,193.318,1288.556,38.978,185.516,1260.62,45.238,312.849,1267.141,40.53
0.26,255.221,1291.697,73.044,186.817,1250.33,55.587,193.205,1288.518,39.169,185.766,1260.693,44.836,313.243,1267.198,41.08
0.265,254.898,1291.639,73.322,186.694,1250.389,55.701,193.302,1288.566,39.001,185.707,1260.658,44.981,313.336,1267.136,41.137
0.27,254.87,1291.612,73.352,186.596,1250.303,55.818,193.494,1288.622,38.791,185.587,1260.631,45.168,313.547,1267.114,41.168
0.275,255.027,1291.667,73.301,186.66,1250.315,55.853,193.257,1288.574,39.007,185.7,1260.685,45.046,313.346,1267.16,41.128
0.28,255.204,1291.683,73.316,186.587,1250.307,55.872,193.193,1288.522,39.114,185.765,1260.668,45.034,313.279,1267.067,41.12
0.285,254.914,1291.692,73.237,186.605,1250.335,55.856,193.328,1288.568,39.023,185.658,1260.631,44.989,313.195,1267.201,40.834
0.29,255.37,1291.654,73.495,186.628,1250.348,55.768,193.338,1288.585,38.981,185.474,1260.676,45.215,313.254,1267.106,41.047
0.295,254.839,1291.739,73.131,186.865,1250.404,55.589,193.341,1288.602,38.868,185.654,1260.676,44.92,313.231,1267.192,40.815
0.3,254.899,1291.682,73.266,186.543,1250.376,55.863,193.482,1288.653,38.735,185.498,1260.645,45.165,312.924,1267.214,40.526
0.305,255.202,1291.675,73.167,186.471,1250.342,55.893,193.363,1288.639,39.01,185.525,1260.669,45.155,313.257,1267.157,40.938
0.31,254.998,1291.677,73.058,186.579,1250.347,55.816,193.28,1288.593,39.126,185.745,1260.691,44.931,313.367,1267.161,41.115
0.315,255.031,1291.721,73.283,186.837,1250.396,55.626,193.357,1288.628,39.013,185.54,1260.667,45.285,313.198,1267.192,40.802
0.32,255.28,1291.654,73.272,186.68,1250.379,55.842,193.373,1288.639,39.005,185.705,1260.752,45.028,313.101,1267.215,40.775
0.325,255.263,1291.66,73.558,186.82,1250.407,55.678,193.513,1288.675,38.866,185.775,1260.728,44.94,313.019,1267.256,40.554
