Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,254.872,1292.438,74.455,186.597,1251.425,56.168,192.859,1289.311,40.072,185.129,1261.427,46.312,312.72,1268.298,41.399
0.005,254.872,1292.438,74.455,186.597,1251.425,56.168,192.859,1289.311,40.072,185.129,1261.427,46.312,312.72,1268.298,41.399
0.01,254.544,1292.5,73.943,186.403,1251.356,56.435,192.824,1289.366,40.076,185.495,1261.529,45.994,312.875,1268.27,41.804
0.015,254.945,1292.451,74.149,186.299,1251.36,56.417,193.447,1289.455,39.53,185.034,1261.448,46.473,312.856,1268.312,41.609
0.02,254.909,1292.453,74.141,186.567,1251.374,56.239,192.831,1289.366,40.066,185.368,1261.533,46.008,312.507,1268.381,41.104
0.025,254.666,1292.542,74.044,186.495,1251.386,56.367,193.291,1289.429,39.798,185.346,1261.485,46.148,312.779,1268.324,41.454
0.03,254.718,1292.449,74.216,186.518,1251.446,56.369,193.005,1289.385,40.041,185.353,1261.531,46.215,312.876,1268.252,41.822
0.035,254.595,1292.502,74.057,186.694,1251.389,56.128,193.064,1289.406,39.993,185.301,1261.511,46.249,312.927,1268.246,41.841
0.04,254.833,1292.49,73.934,186.4,1251.352,56.424,193.303,1289.428,39.651,185.281,1261.508,46.195,313.059,1268.291,42.051
0.045,254.677,1292.539,73.786,186.395,1251.387,56.426,193.15,1289.421,39.787,185.368,1261.552,46.093,312.445,1268.419,41.13
0.05,254.578,1292.504,73.847,186.442,1251.379,56.37,192.948,1289.396,40.001,185.119,1261.42,46.366,312.779,1268.393,41.715
0.055,254.52,1292.475,74.168,186.259,1251.348,56.561,192.951,1289.373,39.98,185.265,1261.482,46.163,313.136,1268.208,42.105
0.06,254.796,1292.531,73.957,186.671,1251.452,56.073,193.078,1289.401,39.978,185.298,1261.542,46.143,312.833,1268.297,41.798
0.065,254.641,1292.562,74.032,186.485,1251.417,56.247,192.764,1289.333,40.314,185.138,1261.409,46.356,312.838,1268.279,41.624
0.07,254.554,1292.461,74.301,186.501,1251.439,56.291,192.982,1289.354,40.01,185.09,1261.455,46.29,313.044,1268.275,42.014
0.075,254.744,1292.567,73.869,186.446,1251.411,56.333,192.913,1289.38,40.08,185.218,1261.503,46.225,312.473,1268.35,41.521
0.08,254.53,1292.499,73.937,186.284,1251.349,56.585,193.234,1289.526,39.771,185.2,1261.518,46.34,312.922,1268.208,41.823
0.085,254.542,1292.476,74.19,186.539,1251.456,56.318,193.102,1289.456,39.926,185.399,1261.498,46.077,312.576,1268.375,41.297
0.09,254.471,1292.526,73.954,186.437,1251.458,56.452,193.134,1289.48,39.853,185.286,1261.547,46.163,312.794,1268.325,41.823
0.095,254.718,1292.541,74.119,186.138,1251.415,56.597,193.182,1289.489,39.813,185.41,1261.592,46.065,312.895,1268.305,41.82
0.1,255.199,1292.529,74.178,186.207,1251.42,56.524,192.819,1289.408,40.194,185.346,1261.554,46.131,312.725,1268.318,41.627
0.105,254.822,1292.477,74.261,186.398,1251.443,56.392,192.984,1289.403,39.97,185.357,1261.609,46.019,312.749,1268.394,41.511
0.11,254.663,1292.605,73.807,186.302,1251.419,56.443,193.045,1289.493,39.853,185.376,1261.587,45.996,312.624,1268.359,41.351
0.115,254.727,1292.531,74.035,186.425,1251.485,56.334,193.216,1289.55,39.67,185.257,1261.619,46.123,312.54,1268.408,41.467
0.12,254.651,1292.517,74.305,186.595,1251.5,56.164,193.067,1289.53,39.938,185.092,1261.566,46.395,312.384,1268.46,41.215
0.125,254.668,1292.532,74.117,186.361,1251.515,56.4,192.993,1289.489,40.077,185.248,1261.573,46.249,312.656,1268.334,41.611
0.13,254.83,1292.59,73.904,186.245,1251.418,56.63,192.951,1289.451,40.144,185.267,1261.528,46.229,312.765,1268.33,41.626
