Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,290.185,1284.222,85.191,220.291,1241.129,68.564,229.031,1280.015,52.9,219.938,1253.561,57.395,345.454,1253.761,58.282
0.005,290.185,1284.222,85.191,220.291,1241.129,68.564,229.031,1280.015,52.9,219.938,1253.561,57.395,345.454,1253.761,58.282
0.01,290.31,1284.198,85.194,220.163,1241.121,68.617,229.049,1280.051,52.946,220.042,1253.566,57.402,345.183,1253.905,57.825
0.015,290.09,1284.222,85.312,220.302,1241.091,68.535,229.083,1279.989,52.964,219.946,1253.548,57.401,345.475,1253.84,58.067
0.02,290.483,1284.288,85.272,220.311,1241.14,68.438,229.243,1280.061,52.722,219.879,1253.564,57.412,345.421,1253.871,58.1
0.025,290.085,1284.294,85.036,220.307,1241.14,68.542,229.029,1280.002,52.979,219.849,1253.587,57.447,345.431,1253.838,58.087
0.03,290.243,1284.255,85.102,220.138,1241.132,68.716,229.176,1280.053,52.798,219.903,1253.596,57.462,345.669,1253.738,58.27
0.035,290.317,1284.201,85.338,220.177,1241.05,68.653,229.024,1280.032,52.952,219.827,1253.545,57.534,345.418,1253.797,58.013
0.04,290.103,1284.298,85.275,220.316,1241.15,68.504,228.978,1280.008,52.949,219.934,1253.59,57.406,345.761,1253.685,58.545
0.045,290.266,1284.335,84.891,220.275,1241.128,68.548,229.268,1280.052,52.788,219.886,1253.535,57.611,345.313,1253.848,57.974
0.05,290.557,1284.231,85.284,220.243,1241.174,68.594,229.356,1280.143,52.653,219.997,1253.599,57.417,345.215,1253.932,57.862
0.055,290.282,1284.306,85.095,220.523,1241.176,68.296,229.111,1280.089,52.92,219.963,1253.584,57.461,345.558,1253.818,58.286
0.06,290.545,1284.352,85.044,220.425,1241.232,68.359,229.149,1280.081,52.894,220.019,1253.624,57.366,345.078,1253.958,57.592
0.065,290.299,1284.325,85.28,220.271,1241.13,68.54,229.145,1280.113,52.951,220.014,1253.628,57.431,345.476,1253.815,58.236
0.07,290.196,1284.367,84.961,220.375,1241.198,68.507,229.031,1280.062,52.982,219.86,1253.589,57.505,345.267,1253.953,57.696
0.075,290.302,1284.358,85.113,220.366,1241.223,68.289,229.093,1280.122,52.924,219.911,1253.64,57.391,345.537,1253.886,58.301
0.08,290.154,1284.346,85.184,220.159,1241.204,68.621,229.157,1280.131,52.783,219.834,1253.606,57.515,345.358,1253.91,57.949
0.085,290.308,1284.339,85.21,220.303,1241.2,68.48,228.978,1280.072,52.979,219.891,1253.611,57.435,345.351,1253.93,58.05
0.09,290.174,1284.353,85.079,220.536,1241.242,68.269,229.068,1280.055,52.947,220.03,1253.655,57.292,345.362,1253.899,57.984
0.095,290.193,1284.342,85.185,220.278,1241.171,68.584,229.032,1280.085,52.926,220.029,1253.645,57.371,345.273,1253.991,57.92
0.1,290.047,1284.375,85.23,220.262,1241.175,68.645,229.036,1280.073,53.022,219.85,1253.616,57.602,345.41,1253.862,58.077
0.105,290.126,1284.425,85.012,220.398,1241.216,68.424,229.196,1280.103,52.826,219.935,1253.598,57.497,345.566,1253.926,58.156
0.11,290.394,1284.319,85.302,220.457,1241.245,68.46,229.048,1280.104,52.958,219.813,1253.625,57.627,345.894,1253.841,58.614
0.115,290.282,1284.378,85.159,220.278,1241.178,68.653,228.996,1280.085,53.031,220.194,1253.739,57.174,345.456,1253.877,58.159
0.12,290.37,1284.39,85.186,220.3,1241.208,68.552,229.031,1280.109,53.011,219.832,1253.62,57.641,345.172,1253.978,57.744
0.125,290.306,1284.371,85.041,220.273,1241.217,68.531,229.187,1280.162,52.791,220.063,1253.679,57.293,345.641,1253.835,58.369
0.13,290.04,1284.435,84.974,220.321,1241.241,68.49,229.205,1280.13,52.721,219.839,1253.607,57.498,345.376,1253.921,58.02
0.135,290.061,1284.375,85.079,220.192,1241.149,68.629,228.968,1280.144,52.974,219.939,1253.682,57.339,345.395,1253.992,57.989
0.14,290.24,1284.37,85.05,220.218,1241.207,68.614,229.146,1280.161,52.869,220.066,1253.706,57.321,345.587,1253.884,58.279
0.145,290.231,1284.402,85.313,220.088,1241.216,68.748,229.117,1280.154,52.883,219.995,1253.682,57.366,345.507,1253.974,58.201
0.15,289.96,1284.382,85.33,220.395,1241.296,68.429,229.178,1280.148,52.802,220.03,1253.69,57.303,345.466,1253.912,58.15
0.155,290.338,1284.433,85.153,220.266,1241.249,68.592,229.14,1280.16,52.896,219.999,1253.665,57.447,345.586,1253.919,58.29
0.16,290.202,1284.399,85.216,220.159,1241.201,68.757,229.27,1280.208,52.825,219.92,1253.673,57.509,345.538,1253.993,58.218
0.165,290.397,1284.376,85.535,220.316,1241.271,68.67,229.065,1280.156,52.996,219.856,1253.639,57.574,345.42,1253.948,58.045
0.17,290.568,1284.392,85.224,220.404,1241.279,68.461,229.268,1280.175,52.78,220.009,1253.658,57.363,345.412,1253.983,58.15
0.175,290.354,1284.401,85.207,220.293,1241.317,68.637,229.058,1280.152,52.982,220.043,1253.722,57.348,345.524,1253.922,58.27
0.18,290.167,1284.523,85.133,220.331,1241.263,68.57,229.15,1280.211,52.828,219.969,1253.718,57.4,345.607,1253.904,58.474
0.185,290.126,1284.503,84.916,220.376,1241.304,68.454,229.112,1280.179,52.904,219.826,1253.655,57.525,345.367,1254.009,58.039
0.19,290.223,1284.396,85.526,220.283,1241.269,68.521,228.854,1280.131,53.177,219.846,1253.701,57.507,345.568,1253.881,58.307
0.195,290.103,1284.502,85.14,220.375,1241.335,68.432,229.114,1280.213,52.823,219.863,1253.691,57.428,345.507,1253.997,58.15
0.2,290.471,1284.45,85.168,220.155,1241.307,68.648,229.214,1280.204,52.84,219.703,1253.677,57.656,345.266,1254.034,57.915
0.205,290.229,1284.505,84.809,220.101,1241.281,68.75,229.268,1280.213,52.766,219.579,1253.633,57.8,345.734,1253.953,58.572
0.21,290.45,1284.463,85.31,220.477,1241.301,68.433,229.079,1280.191,52.985,220.057,1253.715,57.373,345.33,1254.012,57.965
0.215,290.14,1284.403,85.207,220.187,1241.273,68.676,229.181,1280.22,52.95,220.009,1253.764,57.435,345.507,1254.057,58.158
0.22,290.449,1284.459,85.253,220.221,1241.292,68.632,229.161,1280.229,52.918,220.126,1253.758,57.34,345.541,1254.012,58.32
0.225,290.298,1284.507,84.927,220.3,1241.378,68.533,229.077,1280.195,52.943,220.042,1253.706,57.383,345.494,1254.094,58.228
0.23,290.368,1284.478,85.215,220.241,1241.315,68.581,228.919,1280.194,53.123,219.944,1253.74,57.438,345.272,1253.973,58.019
0.235,290.466,1284.544,85.065,220.211,1241.308,68.639,229.05,1280.218,52.951,219.943,1253.755,57.442,345.778,1253.951,58.598
0.24,290.46,1284.426,85.187,220.248,1241.332,68.571,229.07,1280.213,52.964,220.04,1253.729,57.326,345.676,1254.012,58.53
0.245,290.193,1284.608,85.134,220.005,1241.291,68.796,229.063,1280.232,52.945,219.96,1253.76,57.446,345.364,1254.068,58.086
0.25,290.598,1284.543,85.132,220.302,1241.382,68.581,229.195,1280.258,52.76,220.108,1253.782,57.261,345.458,1254.049,58.156
0.255,290.249,1284.511,85.049,220.539,1241.395,68.349,229.084,1280.221,52.856,220.126,1253.784,57.246,345.397,1254.1,57.959
0.26,290.265,1284.412,85.602,220.472,1241.409,68.437,229.041,1280.214,53.032,220.067,1253.764,57.331,345.449,1254.036,58.246
0.265,290.17,1284.474,85.219,220.326,1241.365,68.559,229.05,1280.239,53.01,219.993,1253.768,57.505,345.447,1254.094,58.105
0.27,290.224,1284.555,85.105,220.298,1241.326,68.661,229.257,1280.274,52.804,220.01,1253.788,57.452,345.528,1254.015,58.342
0.275,290.245,1284.47,85.447,220.195,1241.355,68.81,229.266,1280.295,52.812,219.924,1253.745,57.543,345.56,1253.988,58.321
0.28,290.098,1284.533,85.242,220.248,1241.366,68.641,229.08,1280.277,53.028,219.838,1253.74,57.607,345.733,1253.982,58.555
0.285,290.367,1284.493,85.341,220.355,1241.422,68.512,229.151,1280.285,52.936,219.86,1253.751,57.568,345.672,1253.995,58.56
0.29,290.12,1284.585,84.892,220.338,1241.406,68.512,229.226,1280.313,52.852,220.055,1253.789,57.382,345.565,1254.063,58.287
0.295,290.514,1284.602,85.234,220.268,1241.379,68.566,229.041,1280.238,52.951,219.996,1253.813,57.412,345.43,1254.092,58.171
0.3,290.241,1284.52,85.071,220.616,1241.468,68.215,229.174,1280.303,52.786,219.795,1253.747,57.601,345.637,1254.065,58.396
0.305,290.05,1284.603,84.851,220.275,1241.407,68.552,229.218,1280.32,52.795,219.908,1253.814,57.396,345.276,1254.145,57.924
0.31,290.457,1284.574,85.26,220.229,1241.389,68.605,229.21,1280.329,52.758,219.888,1253.774,57.479,345.664,1254.039,58.674
0.315,290.257,1284.531,85.385,220.335,1241.393,68.52,229.014,1280.291,53.058,219.989,1253.815,57.438,345.49,1254.142,58.21
0.32,290.4,1284.638,84.961,220.3,1241.434,68.593,229.431,1280.356,52.626,219.905,1253.796,57.548,345.272,1254.158,58.066
0.325,290.396,1284.602,85.146,220.415,1241.452,68.506,229.21,1280.324,52.917,219.985,1253.797,57.524,345.293,1254.132,57.975
0.33,290.363,1284.569,85.157,220.365,1241.455,68.507,229.056,1280.279,53.063,219.929,1253.812,57.584,345.384,1254.083,58.127
0.335,290.159,1284.631,84.861,220.306,1241.425,68.658,229.149,1280.327,53.014,220.003,1253.85,57.468,345.686,1254.079,58.554
0.34,290.345,1284.543,85.203,220.372,1241.423,68.478,229.062,1280.298,52.963,219.899,1253.819,57.615,345.499,1254.109,58.389
0.345,290.317,1284.499,85.406,220.295,1241.467,68.551,229.128,1280.33,52.906,219.992,1253.831,57.373,345.109,1254.135,57.832
0.35,290.64,1284.566,85.459,220.134,1241.404,68.692,229.138,1280.368,52.872,219.851,1253.821,57.502,345.388,1254.081,58.148
0.355,290.064,1284.522,85.441,220.299,1241.449,68.57,229.072,1280.328,52.956,219.949,1253.82,57.404,345.153,1254.213,57.86
0.36,290.464,1284.549,85.504,220.294,1241.441,68.601,229.067,1280.341,52.959,219.907,1253.839,57.501,345.471,1254.199,58.255
0.365,290.504,1284.688,84.913,220.413,1241.435,68.542,229.175,1280.322,52.898,219.996,1253.837,57.4,345.548,1254.115,58.376
0.37,290.283,1284.58,85.291,220.313,1241.483,68.557,229.223,1280.359,52.891,219.938,1253.832,57.527,345.238,1254.173,57.931
0.375,290.13,1284.573,85.339,220.349,1241.48,68.596,229.101,1280.339,53.009,220.027,1253.84,57.419,345.491,1254.135,58.315
0.38,290.311,1284.551,85.264,220.201,1241.453,68.741,229.335,1280.371,52.767,220.027,1253.859,57.474,345.53,1254.152,58.298
0.385,290.674,1284.686,85.042,220.217,1241.448,68.761,229.51,1280.441,52.674,220.028,1253.859,57.511,345.624,1254.07,58.572
0.39,290.244,1284.655,85.168,220.353,1241.495,68.534,229.146,1280.368,52.945,219.938,1253.88,57.598,345.453,1254.15,58.337
0.395,290.352,1284.634,84.98,220.172,1241.458,68.809,229.267,1280.394,52.831,220.054,1253.892,57.422,345.7,1254.073,58.638
0.4,290.324,1284.628,85.314,220.308,1241.5,68.541,228.974,1280.357,53.12,219.924,1253.866,57.459,345.41,1254.205,58.182
0.405,290.405,1284.588,85.489,220.241,1241.508,68.667,229.093,1280.35,52.915,219.751,1253.856,57.594,345.462,1254.142,58.302
0.41,290.301,1284.661,85.392,220.165,1241.48,68.755,229.037,1280.344,52.965,219.897,1253.901,57.464,345.565,1254.133,58.484
0.415,290.328,1284.599,85.266,220.272,1241.495,68.591,229.342,1280.427,52.656,219.985,1253.892,57.375,345.475,1254.156,58.447
