Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,214.726,1298.81,101.659,154.728,1261.683,92.045,157.851,1295.825,54.299,156.504,1280.932,81.895,272.344,1276.913,68.235
0.005,214.726,1298.81,101.659,154.728,1261.683,92.045,157.851,1295.825,54.299,156.504,1280.932,81.895,272.344,1276.913,68.235
0.01,214.415,1298.932,101.223,154.51,1261.59,92.229,158.003,1295.947,54.128,156.268,1280.881,82.15,272.889,1276.743,68.996
0.015,214.625,1298.833,101.785,154.693,1261.717,91.998,157.785,1295.863,54.387,156.451,1280.985,81.868,272.938,1276.706,69.051
0.02,214.738,1298.847,101.717,154.834,1261.694,91.833,157.549,1295.759,54.632,156.399,1280.943,82.02,272.503,1276.864,68.522
0.025,214.489,1298.804,101.645,154.655,1261.629,92.107,157.654,1295.819,54.454,156.422,1280.974,81.974,272.731,1276.886,68.675
0.03,214.573,1298.755,101.878,154.573,1261.615,92.209,157.977,1295.915,54.148,156.229,1280.927,82.14,272.813,1276.777,68.902
0.035,214.639,1298.811,101.499,155.024,1261.733,91.614,157.629,1295.804,54.476,156.271,1280.884,82.161,272.65,1276.867,68.646
0.04,214.283,1298.869,101.456,155.054,1261.736,91.615,157.766,1295.863,54.324,156.381,1280.951,82.021,272.734,1276.853,68.567
0.045,214.587,1298.894,101.374,154.508,1261.619,92.271,157.668,1295.829,54.498,156.12,1280.857,82.373,272.434,1276.886,68.423
0.05,214.546,1298.861,101.516,154.983,1261.684,91.702,157.91,1295.865,54.152,156.438,1280.94,81.933,272.585,1276.883,68.418
0.055,214.295,1298.868,101.393,155.005,1261.761,91.665,157.818,1295.904,54.19,156.301,1280.927,82.092,272.713,1276.865,68.647
0.06,214.219,1298.818,101.377,154.319,1261.56,92.473,157.686,1295.833,54.468,156.148,1280.872,82.311,273.02,1276.852,69.178
0.065,214.628,1298.717,101.977,154.795,1261.654,91.974,157.779,1295.841,54.38,156.174,1280.921,82.285,272.817,1276.813,68.798
0.07,214.434,1298.804,101.542,154.749,1261.664,91.929,157.593,1295.779,54.61,156.372,1280.911,82.008,272.763,1276.866,68.955
0.075,214.161,1298.746,101.574,154.515,1261.632,92.201,157.72,1295.819,54.433,156.048,1280.85,82.45,272.921,1276.79,69.099
0.08,214.543,1298.768,101.758,154.735,1261.706,91.866,157.927,1295.882,54.066,156.187,1280.853,82.198,272.652,1276.831,68.713
0.085,214.351,1298.785,101.422,154.618,1261.593,92.192,157.805,1295.812,54.347,156.277,1280.864,82.151,272.671,1276.871,68.821
0.09,214.635,1298.805,101.618,154.599,1261.651,92.082,157.645,1295.775,54.493,155.95,1280.803,82.506,272.83,1276.768,68.945
0.095,214.778,1298.717,101.9,154.635,1261.624,92.137,157.841,1295.866,54.311,156.255,1280.879,82.084,272.744,1276.82,69.057
0.1,214.397,1298.739,101.625,154.81,1261.632,91.917,157.758,1295.856,54.293,156.665,1281.005,81.667,272.652,1276.815,68.773
0.105,214.456,1298.803,101.567,154.61,1261.656,92.129,157.756,1295.82,54.339,156.494,1280.987,81.907,273.127,1276.738,69.523
0.11,214.583,1298.743,101.862,154.616,1261.622,92.076,157.851,1295.846,54.248,156.209,1280.877,82.137,272.911,1276.816,69.343
0.115,214.444,1298.621,102.176,154.871,1261.694,91.781,157.611,1295.785,54.552,156.555,1280.975,81.77,272.446,1276.864,68.457
0.12,214.401,1298.709,101.905,154.519,1261.61,92.161,157.588,1295.829,54.501,156.088,1280.856,82.268,272.878,1276.76,69.206
0.125,214.517,1298.81,101.851,154.411,1261.56,92.295,157.712,1295.791,54.528,156.427,1280.942,81.909,272.943,1276.737,69.311
0.13,214.462,1298.762,101.58,154.802,1261.698,91.816,157.644,1295.821,54.488,156.314,1280.912,82.058,272.728,1276.828,68.928
0.135,214.33,1298.818,101.441,154.535,1261.568,92.179,157.661,1295.81,54.528,156.294,1280.913,82.082,272.834,1276.823,69.217
0.14,214.647,1298.838,101.95,154.815,1261.707,91.935,157.612,1295.816,54.549,156.073,1280.861,82.368,272.893,1276.799,69.181
0.145,214.723,1298.81,101.75,154.741,1261.635,91.976,157.853,1295.853,54.252,156.309,1280.894,82.039,272.307,1276.968,68.507
0.15,214.388,1298.834,101.783,154.733,1261.643,91.942,157.699,1295.842,54.371,156.037,1280.862,82.387,272.529,1276.88,68.716
0.155,214.53,1298.78,101.981,154.363,1261.55,92.495,157.81,1295.885,54.244,156.179,1280.88,82.261,272.936,1276.803,69.318
0.16,214.035,1298.827,101.572,154.887,1261.732,91.777,157.827,1295.838,54.344,156.286,1280.931,82.137,272.615,1276.927,69.008
0.165,214.371,1298.762,102.07,154.892,1261.688,91.823,157.524,1295.809,54.685,156.182,1280.919,82.214,272.627,1276.886,68.817
0.17,214.669,1298.87,101.926,154.495,1261.643,92.23,157.861,1295.911,54.254,156.096,1280.882,82.272,272.645,1276.875,69.02
0.175,214.511,1298.777,101.694,154.794,1261.677,91.898,157.777,1295.848,54.388,156.202,1280.902,82.154,272.646,1276.853,68.91
0.18,214.493,1298.85,101.668,154.713,1261.656,91.886,157.77,1295.899,54.384,156.131,1280.89,82.292,272.336,1276.952,68.415
0.185,214.357,1298.812,101.693,154.428,1261.617,92.31,157.53,1295.823,54.711,156.183,1280.939,82.18,272.796,1276.836,69.263
0.19,214.715,1298.79,102.104,154.738,1261.722,91.904,157.726,1295.873,54.414,155.993,1280.879,82.441,272.786,1276.841,69.108
0.195,214.787,1298.788,102.144,154.868,1261.694,91.795,157.592,1295.864,54.578,156.379,1280.952,82.021,272.667,1276.95,68.847
0.2,214.411,1298.86,101.662,154.771,1261.747,91.765,157.746,1295.88,54.407,156.159,1280.917,82.217,273.1,1276.805,69.509
0.205,214.584,1298.759,102.255,154.603,1261.716,92.004,157.696,1295.899,54.377,156.193,1280.948,82.167,272.699,1276.931,68.86
0.21,214.839,1298.893,101.815,154.926,1261.772,91.708,157.703,1295.856,54.448,156.271,1280.91,82.06,272.937,1276.854,69.252
0.215,214.476,1298.869,101.814,154.875,1261.774,91.696,157.579,1295.85,54.543,156.045,1280.878,82.362,272.849,1276.799,69.102
0.22,214.711,1298.905,101.686,154.666,1261.726,91.852,157.78,1295.899,54.263,156.271,1280.98,82.081,272.794,1276.864,69.133
0.225,214.857,1298.746,102.38,154.799,1261.717,91.99,157.887,1295.968,54.176,156.306,1280.955,82.014,272.685,1276.945,68.899
0.23,214.72,1298.805,102.008,154.739,1261.821,91.894,157.646,1295.893,54.486,156.421,1280.985,81.909,272.573,1276.907,68.814
0.235,214.56,1298.911,101.681,154.539,1261.649,92.218,157.744,1295.95,54.325,156.159,1280.959,82.319,273.062,1276.9,69.525
0.24,214.684,1298.87,101.804,154.753,1261.68,92.036,157.803,1295.9,54.35,156.28,1280.907,82.197,272.757,1276.89,68.958
0.245,214.815,1298.919,102.227,154.853,1261.82,91.696,157.731,1295.963,54.349,156.361,1281.024,81.929,272.793,1276.943,68.974
0.25,214.123,1298.846,101.721,154.648,1261.719,92.112,157.481,1295.842,54.657,155.973,1280.885,82.49,273.089,1276.854,69.509
0.255,214.453,1298.858,101.719,154.508,1261.703,92.177,157.851,1295.942,54.321,156.426,1280.983,81.944,272.59,1276.97,68.736
0.26,214.296,1298.885,101.735,155.174,1261.841,91.45,157.791,1295.949,54.387,156.21,1280.905,82.246,272.857,1276.893,69.198
0.265,214.295,1298.902,101.732,154.359,1261.715,92.344,157.49,1295.906,54.692,156.058,1280.909,82.382,273.025,1276.917,69.401
0.27,214.715,1298.906,102.147,154.714,1261.735,91.997,157.782,1295.938,54.395,156.3,1281.007,82.056,272.598,1277.023,68.712
0.275,214.255,1298.88,101.797,154.785,1261.767,91.979,157.727,1295.924,54.485,156.497,1281.009,81.839,272.672,1276.994,68.98
0.28,214.463,1298.938,101.826,154.487,1261.732,92.208,157.776,1295.946,54.414,156.147,1280.966,82.339,273.09,1276.917,69.455
0.285,214.482,1298.826,102.117,154.867,1261.844,91.834,157.825,1295.936,54.283,156.286,1280.978,82.137,272.75,1276.927,69.107
0.29,214.584,1298.97,101.585,155.052,1261.853,91.547,157.754,1295.881,54.421,156.244,1280.928,82.122,272.739,1276.893,68.965
0.295,214.527,1299.024,101.386,154.738,1261.827,92.03,157.71,1295.955,54.404,156.198,1280.99,82.215,272.676,1276.99,68.711
0.3,214.278,1298.955,101.721,154.642,1261.76,92.054,157.719,1295.943,54.502,156.153,1280.918,82.306,272.573,1276.987,68.777
0.305,214.445,1298.976,101.821,154.515,1261.697,92.294,157.771,1295.96,54.356,156.174,1280.955,82.36,272.494,1277.083,68.496
0.31,214.279,1298.954,102.037,154.64,1261.814,92.106,157.697,1296.016,54.43,156.182,1280.964,82.232,272.755,1276.956,68.988
0.315,214.303,1298.912,101.679,154.367,1261.724,92.43,157.83,1295.971,54.257,156.027,1280.908,82.445,272.861,1277.004,69.234
0.32,214.701,1298.867,102.299,154.771,1261.798,91.997,157.571,1295.924,54.573,156.351,1280.956,82.085,272.315,1277.081,68.318
0.325,214.515,1298.977,101.818,154.66,1261.846,91.983,157.539,1295.924,54.711,156.156,1280.95,82.303,272.885,1277.024,69.166
0.33,214.261,1298.991,101.711,154.452,1261.792,92.295,157.548,1295.913,54.61,155.941,1280.948,82.539,272.692,1277.028,68.819
0.335,214.609,1299.017,101.712,154.681,1261.82,92.083,157.609,1295.893,54.616,156.377,1280.985,82.007,272.725,1277.04,68.797
0.34,214.397,1298.985,101.3,154.936,1261.881,91.611,157.659,1295.938,54.533,156.373,1281.022,82.058,272.68,1277.028,68.968
0.345,214.563,1298.961,101.935,154.788,1261.871,91.976,157.568,1295.923,54.587,156.135,1280.948,82.301,272.735,1277.041,68.815
0.35,214.639,1298.976,102.069,154.524,1261.779,92.269,157.668,1295.937,54.545,155.977,1280.939,82.444,272.805,1277.065,69.069
0.355,214.195,1299.052,101.334,154.704,1261.827,91.967,157.815,1296.027,54.361,156.205,1280.962,82.209,272.574,1277.09,68.62
0.36,214.327,1298.99,101.853,154.45,1261.798,92.39,157.626,1296.005,54.534,156.101,1280.999,82.328,272.665,1277.034,68.814
