Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,214.427,1299.19,102.387,154.504,1262.021,92.785,157.479,1296.164,55.236,155.966,1281.241,83.108,272.121,1277.384,68.812
0.005,214.427,1299.19,102.387,154.504,1262.021,92.785,157.479,1296.164,55.236,155.966,1281.241,83.108,272.121,1277.384,68.812
0.01,214.008,1299.2,102.18,154.458,1262.056,92.886,157.27,1296.143,55.536,156.017,1281.306,82.879,272.511,1277.294,69.534
0.015,214.274,1299.081,102.75,154.354,1262.004,92.886,157.206,1296.037,55.546,156.01,1281.317,83.005,272.513,1277.275,69.492
0.02,214.513,1299.181,102.517,154.806,1262.095,92.546,157.325,1296.109,55.429,156.171,1281.307,82.805,272.203,1277.236,69.235
0.025,214.321,1299.197,102.415,154.557,1262.077,92.796,157.225,1296.118,55.499,156.142,1281.364,82.87,272.527,1277.231,69.726
0.03,214.715,1299.215,102.321,154.703,1262.166,92.532,157.49,1296.156,55.272,155.942,1281.325,82.977,272.635,1277.233,69.608
0.035,214.472,1299.203,102.347,154.524,1262.047,92.813,157.587,1296.217,55.086,156.099,1281.33,82.968,272.118,1277.464,69.094
0.04,214.129,1299.228,102.303,154.489,1262.107,92.839,157.468,1296.217,55.204,155.948,1281.279,83.092,272.671,1277.176,69.712
0.045,214.775,1299.255,102.806,154.47,1262.099,92.89,157.362,1296.183,55.298,156.091,1281.331,82.882,272.443,1277.286,69.476
0.05,214.201,1299.102,102.987,154.739,1262.128,92.635,157.52,1296.177,55.175,156.149,1281.326,82.862,272.443,1277.315,69.323
0.055,214.436,1299.246,102.432,154.45,1262.123,92.915,157.483,1296.239,55.098,155.943,1281.339,83.042,272.517,1277.279,69.583
0.06,214.408,1299.257,102.293,154.178,1262.021,93.349,157.387,1296.236,55.342,155.944,1281.294,83.146,272.808,1277.234,70.084
0.065,214.721,1299.241,102.464,154.538,1262.109,92.862,157.424,1296.181,55.343,156.033,1281.326,83.002,272.273,1277.323,69.244
0.07,214.213,1299.29,102.298,154.796,1262.126,92.539,157.403,1296.24,55.344,156.041,1281.31,83.041,272.601,1277.272,69.815
0.075,214.215,1299.341,102.239,154.109,1262.008,93.42,157.134,1296.162,55.635,155.868,1281.287,83.218,272.68,1277.292,69.959
0.08,214.642,1299.265,102.583,154.377,1262.052,93.159,157.424,1296.227,55.27,156.154,1281.394,82.86,272.544,1277.383,69.481
0.085,214.427,1299.395,102.115,154.611,1262.107,92.714,157.149,1296.132,55.725,156.044,1281.333,83.033,272.274,1277.378,69.282
0.09,214.172,1299.326,102.185,154.373,1262.108,93.076,157.136,1296.191,55.608,156.219,1281.379,82.789,272.459,1277.388,69.414
0.095,214.439,1299.344,102.319,154.724,1262.194,92.633,157.395,1296.281,55.305,156.106,1281.375,82.932,272.284,1277.422,69.273
0.1,214.348,1299.343,102.378,154.54,1262.147,92.842,157.392,1296.187,55.426,156.156,1281.349,82.921,272.439,1277.363,69.398
0.105,214.229,1299.362,102.234,154.384,1262.131,93.12,157.419,1296.272,55.372,156.102,1281.335,83,272.748,1277.336,69.863
0.11,214.517,1299.341,102.588,154.285,1262.061,93.187,157.39,1296.246,55.34,155.859,1281.299,83.223,272.697,1277.351,69.864
0.115,214.28,1299.208,102.687,154.483,1262.167,93.033,157.21,1296.179,55.565,156.094,1281.384,83.017,272.672,1277.359,69.696
0.12,214.446,1299.392,102.331,154.899,1262.258,92.5,157.453,1296.306,55.324,156.188,1281.456,82.829,272.628,1277.325,69.764
0.125,214.16,1299.359,102.243,154.335,1262.176,93.146,157.207,1296.198,55.573,155.695,1281.278,83.412,272.766,1277.32,69.901
0.13,214.324,1299.298,102.305,154.551,1262.195,92.819,157.527,1296.313,55.167,156.371,1281.439,82.586,272.106,1277.476,68.914
0.135,214.354,1299.455,101.994,154.625,1262.157,92.674,157.51,1296.309,55.242,156.095,1281.367,82.981,272.527,1277.346,69.578
0.14,214.106,1299.314,102.225,154.306,1262.167,93.15,157.516,1296.337,55.308,155.82,1281.349,83.238,272.575,1277.358,69.66
0.145,214.606,1299.32,102.614,154.472,1262.2,92.957,157.524,1296.353,55.136,156.09,1281.403,82.924,272.457,1277.39,69.384
0.15,214.052,1299.322,102.437,154.415,1262.16,92.913,157.555,1296.329,55.17,156.167,1281.382,82.807,272.519,1277.39,69.551
0.155,214.141,1299.29,102.636,154.521,1262.267,92.777,157.323,1296.296,55.379,156.192,1281.438,82.875,272.705,1277.39,69.668
0.16,214.36,1299.341,102.717,154.221,1262.19,93.238,157.38,1296.282,55.292,155.893,1281.325,83.155,272.837,1277.328,69.919
0.165,214.167,1299.362,102.33,154.536,1262.201,92.838,157.391,1296.264,55.419,156.119,1281.353,82.97,272.493,1277.465,69.452
0.17,214.267,1299.326,102.662,154.56,1262.171,92.757,157.242,1296.261,55.522,155.902,1281.361,83.095,272.656,1277.399,69.499
0.175,214.201,1299.324,102.556,154.157,1262.064,93.357,157.409,1296.281,55.317,156.014,1281.385,83.055,272.736,1277.419,69.878
0.18,214.248,1299.395,102.297,154.393,1262.2,92.984,157.488,1296.319,55.258,156.007,1281.365,83.093,272.149,1277.51,68.974
0.185,213.948,1299.419,102.277,154.686,1262.289,92.677,157.203,1296.266,55.523,155.679,1281.284,83.431,272.516,1277.404,69.43
0.19,214.269,1299.366,102.247,154.365,1262.19,93.093,157.566,1296.345,55.15,155.968,1281.381,83.052,272.261,1277.545,69.014
0.195,214.211,1299.394,102.589,154.733,1262.314,92.637,157.5,1296.319,55.244,156.107,1281.409,82.846,272.13,1277.506,68.786
0.2,213.832,1299.506,101.991,154.519,1262.258,92.851,157.451,1296.336,55.281,156.008,1281.399,83.076,272.369,1277.54,69.205
0.205,214.27,1299.482,102.211,154.501,1262.258,92.79,157.344,1296.331,55.491,155.758,1281.295,83.381,272.49,1277.483,69.363
0.21,214.453,1299.357,102.546,154.474,1262.266,92.971,157.708,1296.391,55.01,156.297,1281.485,82.704,272.634,1277.406,69.654
0.215,213.998,1299.48,102.03,154.655,1262.258,92.789,157.428,1296.33,55.368,156.12,1281.416,82.96,272.232,1277.593,69.029
0.22,214.323,1299.379,102.724,154.221,1262.165,93.119,157.001,1296.241,55.775,155.969,1281.411,83.04,272.742,1277.485,69.781
0.225,214.062,1299.402,102.45,154.437,1262.262,92.917,157.49,1296.374,55.289,155.977,1281.406,83.145,272.475,1277.475,69.425
0.23,214.173,1299.512,102.189,154.509,1262.208,92.796,157.221,1296.289,55.576,156.295,1281.435,82.744,272.524,1277.482,69.375
0.235,214.08,1299.442,102.24,154.297,1262.203,93.129,157.304,1296.343,55.489,155.918,1281.391,83.186,272.708,1277.513,69.74
0.24,214.386,1299.553,102.009,154.452,1262.249,92.904,157.52,1296.335,55.283,156.175,1281.444,82.851,272.406,1277.5,69.42
0.245,214.33,1299.422,102.642,154.671,1262.303,92.701,157.404,1296.346,55.305,156.184,1281.457,82.837,272.249,1277.527,68.949
