Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,295.966,1308.182,90.481,230.88,1253.56,76.019,233.069,1273.18,67.319,241.455,1302.967,49.866,0,0,0
0.005,295.966,1308.182,90.481,230.88,1253.56,76.019,233.069,1273.18,67.319,241.455,1302.967,49.866,0,0,0
0.01,295.547,1308.083,91.05,230.613,1253.529,76.276,233.117,1273.074,67.816,241.702,1303.056,49.565,0,0,0
0.015,295.815,1308.133,90.812,230.722,1253.552,76.28,232.615,1273.174,67.214,241.419,1303,49.807,0,0,0
0.02,295.676,1307.943,90.998,230.975,1253.569,76.001,232.651,1273.207,67.168,241.696,1303.025,49.515,0,0,0
0.025,299.601,1306.026,87.448,230.684,1253.558,76.315,232.643,1273.192,67.189,241.661,1303.034,49.621,0,0,0
0.03,300.331,1306,88.401,231.033,1253.583,75.985,232.939,1273.261,67.048,241.748,1303.06,49.566,0,0,0
0.035,300.411,1305.98,88.393,231.04,1253.581,75.947,232.835,1273.258,67.195,241.974,1303.075,49.406,0,0,0
0.04,300.083,1305.979,88.518,230.759,1253.534,76.13,233.026,1273.137,67.644,241.431,1302.999,49.86,0,0,0
0.045,300.475,1305.878,88.538,231.046,1253.545,75.937,233.098,1273.907,67.124,241.528,1303.021,49.664,0,0,0
0.05,300.114,1306.017,88.11,230.924,1253.564,76.073,232.938,1273.169,67.262,241.493,1303,49.878,0,0,0
0.055,299.831,1305.992,87.713,230.999,1253.562,75.995,232.862,1273.153,67.431,241.671,1303.055,49.659,0,0,0
0.06,299.72,1305.98,87.913,230.806,1253.558,76.183,232.959,1273.151,67.48,241.642,1303.054,49.689,0,0,0
0.065,300.05,1306.03,87.609,230.888,1253.538,76.111,232.997,1273.193,67.411,241.751,1303.064,49.592,0,0,0
0.07,299.611,1305.969,87.808,231.038,1253.596,75.966,233.012,1273.147,67.734,241.602,1303.055,49.66,0,0,0
0.075,299.691,1306.011,87.474,230.97,1253.61,75.986,233.024,1273.092,67.935,241.507,1303.038,49.879,0,0,0
0.08,299.292,1305.976,87.31,231.035,1253.6,75.952,232.839,1273.151,67.262,241.78,1303.108,49.587,0,0,0
0.085,299.292,1306.071,87.031,231.041,1253.581,75.965,233.055,1273.203,67.441,241.837,1303.095,49.575,0,0,0
0.09,299.426,1306.061,87.026,230.689,1253.545,76.263,233.075,1273.147,67.494,241.625,1303.06,49.599,0,0,0
0.095,299.154,1306.143,86.835,230.81,1253.541,76.132,232.677,1273.147,67.32,241.685,1303.07,49.67,358.364,1277.256,59.304
0.1,299.397,1306.042,86.864,230.751,1253.554,76.149,232.653,1273.186,67.266,241.505,1303.01,49.834,357.337,1277.37,57.72
0.105,299.425,1305.945,87.686,230.831,1253.532,76.187,233.006,1273.071,67.757,241.478,1303.05,49.871,357.609,1277.344,58.242
0.11,299.541,1306.027,87.196,231.134,1253.631,75.815,232.938,1273.177,67.426,241.687,1303.11,49.736,357.414,1277.249,57.936
0.115,299.221,1306.04,86.956,231.078,1253.549,75.908,232.972,1273.225,67.282,241.574,1303.087,49.734,357.283,1277.377,57.671
0.12,299.167,1306.09,87.099,230.863,1253.574,76.076,233.074,1273.217,67.629,241.641,1303.093,49.688,357.006,1277.441,57.285
0.125,299.32,1306.145,86.663,230.953,1253.633,75.961,233.145,1273.147,67.675,241.61,1303.093,49.763,357.296,1277.407,57.844
0.13,299.149,1306.16,86.819,230.837,1253.576,76.152,232.743,1273.193,67.29,241.695,1303.087,49.645,356.828,1277.447,57.245
0.135,299.021,1306.092,87.231,231.121,1253.627,75.829,232.727,1273.213,67.207,241.919,1303.154,49.521,357.147,1277.407,57.582
0.14,299.258,1306.083,86.893,231.086,1253.594,75.863,232.646,1273.206,67.208,241.584,1303.087,49.76,357.048,1277.43,57.495
0.145,299.447,1306.143,86.644,230.974,1253.604,76.03,232.893,1273.231,67.277,241.501,1303.045,49.891,356.983,1277.442,57.326
0.15,299.257,1306.105,86.979,230.975,1253.593,76.038,232.961,1273.219,67.345,241.724,1303.11,49.635,357.095,1277.416,57.594
0.155,299.077,1306.161,86.525,230.782,1253.562,76.215,232.7,1273.181,67.446,241.598,1303.11,49.785,357.09,1277.438,57.644
0.16,299.454,1306.108,87.115,230.765,1253.557,76.217,232.658,1273.221,67.1,241.573,1303.107,49.771,357.432,1277.257,58.08
0.165,299.211,1305.979,87.524,230.972,1253.568,76.047,232.769,1273.18,67.401,241.18,1303.01,50.139,357.08,1277.451,57.277
0.17,299.297,1306.139,86.836,231.097,1253.548,75.944,232.51,1273.259,67.093,241.81,1303.09,49.571,357.242,1277.388,57.75
0.175,299.162,1306.122,86.914,231.043,1253.55,75.999,232.665,1273.241,66.844,241.659,1303.104,49.705,356.822,1277.503,57.281
0.18,299.267,1306.021,87.11,230.78,1253.523,76.197,232.538,1273.186,67.253,241.7,1303.108,49.775,357.226,1277.406,57.727
0.185,299.029,1306.09,87.17,230.889,1253.559,76.174,232.655,1273.142,67.371,241.586,1303.091,49.729,357.141,1277.419,57.739
0.19,298.983,1306.133,86.699,230.865,1253.568,76.189,232.662,1273.126,67.485,241.662,1303.108,49.742,357.308,1277.441,57.968
0.195,298.991,1306.09,87.022,230.929,1253.533,76.116,233.068,1273.158,67.658,241.393,1303.075,49.993,357.009,1277.469,57.511
0.2,299.293,1306.004,87.495,231.004,1253.583,76.037,232.883,1273.151,67.566,241.345,1303.033,50.078,356.829,1277.577,57.105
0.205,299.032,1306.028,87.108,231.032,1253.576,76.012,232.659,1273.309,66.826,241.604,1303.067,49.861,357.23,1277.451,57.977
0.21,299.074,1306.173,86.826,230.804,1253.556,76.233,233.096,1273.211,67.464,241.348,1303.105,50.062,356.588,1277.689,56.926
0.215,299.235,1306.134,86.964,230.793,1253.568,76.197,232.919,1273.19,67.511,241.514,1303.091,49.882,357.116,1277.514,57.571
0.22,299.558,1306.131,86.899,230.886,1253.564,76.179,232.891,1273.18,67.375,241.669,1303.122,49.784,357.012,1277.456,57.532
0.225,299.391,1306.062,87.267,230.875,1253.547,76.168,233,1273.209,67.325,241.655,1303.128,49.804,357.042,1277.539,57.529
0.23,299.259,1306.031,87.46,231.081,1253.575,76.01,233.098,1273.124,67.724,241.954,1303.182,49.504,356.876,1277.571,57.51
0.235,299.213,1306.111,86.93,230.729,1253.52,76.391,232.734,1273.268,67.248,241.75,1303.164,49.795,356.912,1277.542,57.362
0.24,299.327,1306.119,87.035,230.704,1253.574,76.306,232.877,1273.228,67.295,241.449,1303.129,49.986,356.862,1277.625,57.285
0.245,299.177,1306.096,87.254,231.015,1253.589,76.072,232.862,1273.162,67.497,241.598,1303.127,49.875,357.08,1277.526,57.831
0.25,298.92,1306.198,86.782,230.738,1253.545,76.325,232.883,1273.204,67.428,241.746,1303.136,49.754,357.151,1277.542,57.811
0.255,299.269,1306.124,86.927,230.932,1253.588,76.118,232.979,1273.104,67.833,241.518,1303.149,49.96,356.898,1277.592,57.535
0.26,299.372,1306.068,87.36,230.981,1253.561,76.089,232.705,1273.279,67.354,241.656,1303.131,49.84,357.154,1277.671,57.777
0.265,299.18,1306.091,87.13,230.944,1253.588,76.139,232.79,1273.212,67.387,241.569,1303.125,49.948,357.357,1277.544,58.331
0.27,299.267,1306.113,87.205,230.543,1253.54,76.503,232.653,1273.188,67.357,241.686,1303.165,49.745,356.418,1277.882,56.918
0.275,299.037,1306.01,87.83,230.867,1253.578,76.204,232.64,1273.213,67.404,241.499,1303.11,49.978,357.258,1277.604,58.124
0.28,299.254,1306.135,86.842,231.101,1253.614,75.946,232.462,1273.289,66.841,241.508,1303.148,49.952,357.208,1277.667,58.078
0.285,299.168,1306.125,87.098,231.042,1253.601,76.01,232.773,1273.228,67.27,241.507,1303.102,49.954,357.224,1277.678,58.243
0.29,299.526,1306.114,87.351,230.881,1253.629,76.119,233.041,1273.188,67.772,241.518,1303.169,49.958,357.163,1277.75,58.361
0.295,299.117,1306.142,87.233,230.945,1253.575,76.089,232.91,1273.252,67.176,241.69,1303.16,49.811,357.323,1277.66,58.67
0.3,299.267,1306.198,86.988,230.77,1253.546,76.262,232.703,1273.22,67.24,241.707,1303.196,49.759,357.245,1277.721,58.571
0.305,299.251,1306.031,87.943,230.942,1253.593,76.149,232.78,1273.252,67.402,241.727,1303.2,49.758,357.51,1277.647,58.838
0.31,299.09,1306.124,87.139,230.943,1253.605,76.106,232.824,1273.228,67.477,241.743,1303.182,49.68,357.341,1277.745,58.891
0.315,299.591,1306.173,86.946,230.82,1253.581,76.237,232.826,1273.227,67.369,241.488,1303.119,50,357.253,1277.663,58.644
0.32,299.442,1306.092,87.483,230.658,1253.585,76.468,233.051,1273.173,67.664,241.647,1303.135,49.915,357.072,1277.82,58.495
0.325,299.571,1306.062,87.363,230.657,1253.595,76.372,232.867,1273.199,67.542,241.484,1303.142,50.019,357.418,1277.699,59.199
0.33,299.261,1306.128,87.307,230.863,1253.542,76.266,232.896,1273.124,67.766,241.604,1303.163,49.88,357.024,1277.772,58.695
0.335,299.563,1306.08,87.511,230.807,1253.597,76.27,232.779,1273.19,67.58,241.471,1303.108,49.997,356.699,1277.795,58.276
0.34,299.527,1306.087,87.538,231.167,1253.613,75.943,233.033,1273.141,67.904,241.613,1303.19,49.925,356.957,1277.681,58.82
0.345,299.477,1306.071,87.593,230.852,1253.568,76.292,232.969,1273.2,67.623,241.702,1303.174,49.858,356.418,1277.78,58.225
0.35,299.698,1306.098,87.53,230.73,1253.561,76.383,232.93,1273.202,67.636,241.734,1303.216,49.787,357.191,1277.602,59.341
0.355,299.575,1306.116,87.54,231.101,1253.595,76.045,232.852,1273.23,67.484,241.804,1303.2,49.727,357.027,1277.61,59.251
0.36,299.622,1306.13,86.936,230.778,1253.559,76.328,232.449,1273.189,67.413,241.629,1303.177,49.94,357.091,1277.572,59.275
0.365,299.35,1306.123,87.466,230.799,1253.587,76.309,232.807,1273.158,67.625,241.489,1303.177,50.077,356.651,1277.672,58.673
0.37,299.354,1306.15,87.432,230.754,1253.573,76.404,232.934,1273.24,67.592,241.783,1303.207,49.767,357.013,1277.544,59.388
0.375,299.32,1306.15,87.477,230.995,1253.644,76.078,232.883,1273.262,67.501,241.658,1303.207,49.865,357.323,1277.435,59.914
0.38,299.613,1306.061,87.786,230.676,1253.569,76.417,233.053,1273.136,67.878,241.583,1303.161,49.875,356.977,1277.537,59.317
0.385,299.61,1306.076,87.678,230.92,1253.581,76.176,232.585,1273.199,67.339,241.508,1303.189,49.934,357.47,1277.483,60.111
0.39,299.322,1306.182,87.45,230.873,1253.641,76.134,232.556,1273.343,67.131,241.559,1303.223,49.941,356.772,1277.542,59.225
0.395,299.165,1306.082,87.596,230.661,1253.549,76.42,233.006,1273.176,67.751,241.385,1303.146,50.003,357.156,1277.412,59.718
0.4,299.437,1306.063,87.574,230.794,1253.61,76.337,232.776,1273.244,67.398,241.61,1303.194,49.845,357.135,1277.468,59.617
0.405,299.369,1306.116,87.585,230.825,1253.612,76.221,232.507,1273.324,67.188,241.689,1303.259,49.814,357.185,1277.375,59.884
0.41,299.521,1306.13,87.45,230.633,1253.591,76.378,233.085,1273.144,67.933,241.373,1303.166,50.061,357.053,1277.483,59.548
0.415,299.252,1306.135,87.415,230.975,1253.643,76.114,232.629,1273.212,67.468,241.375,1303.19,50.084,357.181,1277.5,59.912
0.42,299.193,1306.218,87.158,230.865,1253.605,76.27,232.689,1273.26,67.55,241.528,1303.194,49.948,357.585,1277.353,60.51
0.425,299.448,1306.122,87.725,230.829,1253.621,76.223,232.722,1273.282,67.305,241.708,1303.244,49.771,356.709,1277.563,59.049
0.43,299.231,1306.144,87.567,230.928,1253.606,76.145,232.701,1273.308,67.287,241.538,1303.255,49.922,357.457,1277.36,60.243
0.435,299.357,1306.161,87.475,230.951,1253.625,76.129,232.752,1273.373,67.191,241.87,1303.235,49.644,357.478,1277.29,60.462
0.44,299.561,1306.117,87.469,230.851,1253.642,76.198,232.858,1273.256,67.562,241.682,1303.221,49.793,357.35,1277.48,60.069
0.445,299.214,1306.066,87.737,230.777,1253.613,76.312,232.915,1273.145,67.965,241.473,1303.232,50.016,357.186,1277.4,60.08
0.45,299.32,1306.253,87.01,231.119,1253.631,75.965,232.932,1273.267,67.598,241.68,1303.241,49.822,357.578,1277.37,60.588
0.455,299.484,1306.162,87.394,231.004,1253.64,76.031,232.807,1273.295,67.444,241.59,1303.248,49.919,357.272,1277.393,60.055
0.46,299.489,1306.078,87.868,230.732,1253.601,76.394,232.939,1273.299,67.512,241.866,1303.263,49.645,357.357,1277.455,60.217
0.465,299.41,1306.165,87.721,230.871,1253.609,76.207,232.595,1273.293,67.333,241.742,1303.247,49.799,357.314,1277.432,60.404
0.47,299.432,1306.164,87.595,230.784,1253.613,76.371,232.913,1273.165,67.806,241.456,1303.239,50.066,356.989,1277.533,59.736
0.475,299.342,1306.087,87.732,230.855,1253.619,76.223,233.053,1273.197,67.977,241.78,1303.266,49.761,356.794,1277.622,59.461
0.48,299.266,1306.11,87.781,231.025,1253.646,76.125,232.766,1273.263,67.465,241.502,1303.223,50.032,357.199,1277.43,59.986
0.485,299.335,1306.195,87.332,230.977,1253.612,76.203,233.012,1273.218,67.59,241.425,1303.23,50.096,356.736,1277.565,59.427
0.49,299.731,1306.132,87.953,230.842,1253.611,76.262,232.968,1273.234,67.81,241.702,1303.245,49.864,357.22,1277.411,60.089
0.495,299.416,1306.066,87.828,230.857,1253.614,76.292,232.622,1273.239,67.557,241.466,1303.215,50.096,357.535,1277.461,60.574
0.5,299.718,1306.092,87.901,231.042,1253.635,76.096,232.736,1273.281,67.736,241.497,1303.209,50.019,357.09,1277.605,59.89
0.505,299.372,1306.14,87.796,230.662,1253.618,76.42,232.99,1273.258,67.765,241.625,1303.265,49.881,357.112,1277.545,59.978
0.51,299.211,1306.109,87.655,230.935,1253.616,76.26,232.929,1273.307,67.653,241.686,1303.237,49.886,357.416,1277.423,60.474
0.515,299.483,1306.225,87.353,230.819,1253.634,76.307,233.005,1273.25,67.675,241.751,1303.316,49.821,357.298,1277.476,60.172
0.52,299.505,1306.118,88.013,230.529,1253.617,76.55,233.345,1273.141,68.3,241.675,1303.28,49.87,357.202,1277.574,60.17
0.525,299.568,1306.143,87.802,230.879,1253.645,76.25,232.915,1273.263,67.583,241.283,1303.222,50.259,357.495,1277.449,60.547
0.53,299.454,1306.205,87.459,230.812,1253.668,76.303,232.964,1273.204,67.892,241.404,1303.284,50.128,357.12,1277.608,60.076
0.535,299.239,1306.152,87.805,230.794,1253.685,76.329,233.083,1273.168,68.135,241.32,1303.257,50.219,357.135,1277.561,59.996
0.54,299.314,1306.177,87.581,230.987,1253.633,76.182,232.867,1273.249,67.798,241.429,1303.265,50.068,357.752,1277.314,60.883
0.545,299.38,1306.176,87.576,230.742,1253.646,76.386,232.678,1273.338,67.421,241.819,1303.343,49.659,357.221,1277.544,60.318
0.55,299.605,1306.197,87.468,230.696,1253.609,76.453,232.874,1273.313,67.534,241.578,1303.297,49.948,357.188,1277.659,60.106
0.555,299.257,1306.277,87.235,230.935,1253.697,76.254,232.828,1273.277,67.673,241.503,1303.287,50.016,357.472,1277.503,60.584
0.56,299.287,1306.27,87.487,230.804,1253.649,76.303,232.986,1273.333,67.649,241.41,1303.249,50.051,357.117,1277.521,60.117
0.565,299.614,1306.133,88,230.89,1253.66,76.187,232.98,1273.271,67.708,241.401,1303.253,50.126,357.509,1277.446,60.498
0.57,299.3,1306.181,87.623,230.844,1253.658,76.262,233.188,1273.247,68.123,241.653,1303.311,49.76,357.467,1277.529,60.545
0.575,299.361,1306.219,87.402,230.872,1253.647,76.246,232.679,1273.336,67.436,241.922,1303.348,49.627,357.41,1277.511,60.482
0.58,299.318,1306.12,87.942,230.76,1253.612,76.292,232.971,1273.285,67.657,241.646,1303.313,49.836,357.134,1277.651,60.007
0.585,299.416,1306.181,87.898,230.766,1253.628,76.311,233.009,1273.166,68.041,241.348,1303.324,50.091,357.36,1277.573,60.508
0.59,299.204,1306.261,87.665,231.065,1253.698,76.051,232.709,1273.345,67.537,241.615,1303.351,49.861,357.366,1277.583,60.331
0.595,299.429,1306.18,87.726,230.604,1253.607,76.493,232.789,1273.342,67.563,241.499,1303.307,50.013,357.197,1277.567,60.139
0.6,299.463,1306.169,87.881,231.019,1253.697,76.085,232.943,1273.297,67.908,241.594,1303.333,49.91,357.817,1277.464,61.106
0.605,299.407,1306.234,87.46,230.624,1253.607,76.475,232.436,1273.415,67.087,241.706,1303.354,49.81,357.343,1277.626,60.561
0.61,299.034,1306.27,87.565,230.643,1253.655,76.459,232.862,1273.291,67.775,241.733,1303.368,49.788,357.184,1277.62,60.362
0.615,299.418,1306.123,88.193,230.815,1253.646,76.273,232.805,1273.331,67.744,241.539,1303.328,49.908,357.573,1277.469,60.65
0.62,299.26,1306.263,87.549,230.81,1253.672,76.273,232.888,1273.266,67.754,241.539,1303.314,49.946,357.478,1277.565,60.483
0.625,299.511,1306.186,87.892,230.973,1253.693,76.198,232.741,1273.277,67.895,241.578,1303.362,49.836,357.078,1277.624,59.928
0.63,299.359,1306.257,87.465,230.887,1253.666,76.272,232.698,1273.29,67.829,241.747,1303.398,49.819,357.542,1277.503,60.678
0.635,299.463,1306.251,87.498,230.855,1253.674,76.203,232.991,1273.369,67.606,241.696,1303.387,49.845,357.676,1277.529,60.916
0.64,299.596,1306.272,87.614,230.812,1253.664,76.296,233.137,1273.293,67.777,241.623,1303.338,49.936,357.13,1277.659,60.094
0.645,299.468,1306.231,87.857,230.846,1253.688,76.274,232.821,1273.297,67.705,241.507,1303.308,50.006,357.631,1277.572,60.861
0.65,299.225,1306.273,87.565,231.041,1253.739,76.082,232.898,1273.265,67.745,241.596,1303.376,49.875,357.436,1277.588,60.704
0.655,299.229,1306.222,87.64,230.97,1253.682,76.14,233.088,1273.217,68.061,241.602,1303.354,49.883,357.34,1277.606,60.41
0.66,299.548,1306.196,87.979,230.785,1253.696,76.359,232.888,1273.295,67.753,241.512,1303.384,50.007,357.406,1277.665,60.444
0.665,299.495,1306.329,87.59,230.856,1253.661,76.267,232.808,1273.333,67.596,241.565,1303.32,49.981,357.432,1277.556,60.698
0.67,299.494,1306.272,87.835,230.79,1253.689,76.395,232.83,1273.297,67.969,241.552,1303.411,49.995,357.312,1277.674,60.381
0.675,299.182,1306.208,87.608,230.86,1253.679,76.195,232.936,1273.338,67.734,241.5,1303.338,49.959,357.353,1277.554,60.441
0.68,299.494,1306.143,88.038,230.736,1253.662,76.362,232.456,1273.4,67.191,241.382,1303.334,50.138,357.628,1277.601,60.71
0.685,299.483,1306.222,87.865,230.931,1253.716,76.214,233.088,1273.292,67.883,241.458,1303.377,50.08,357.086,1277.724,60.039
0.69,299.464,1306.232,87.95,230.891,1253.673,76.167,232.916,1273.3,67.886,241.554,1303.358,49.982,357.245,1277.691,60.37
0.695,299.485,1306.301,87.335,230.771,1253.668,76.381,232.892,1273.421,67.487,241.674,1303.404,49.861,357.522,1277.561,60.78
0.7,299.061,1306.262,87.627,230.896,1253.744,76.253,232.641,1273.287,67.784,241.509,1303.371,49.996,357.272,1277.696,60.291
0.705,299.372,1306.269,87.729,230.899,1253.691,76.234,232.716,1273.391,67.572,241.466,1303.37,50.02,357.52,1277.643,60.589
0.71,299.156,1306.301,87.528,230.772,1253.7,76.411,232.844,1273.39,67.669,241.369,1303.378,50.244,357.606,1277.564,60.913
0.715,299.513,1306.38,87.277,230.979,1253.696,76.196,232.947,1273.296,67.926,241.491,1303.364,50.043,356.992,1277.76,59.837
0.72,299.236,1306.246,88.043,230.874,1253.691,76.195,233.01,1273.326,68.054,241.676,1303.398,49.841,357.276,1277.669,60.282
0.725,299.622,1306.202,88.133,230.958,1253.733,76.16,232.8,1273.36,67.771,241.626,1303.396,49.942,357.139,1277.709,60.307
0.73,299.882,1306.23,87.926,230.681,1253.68,76.42,232.727,1273.318,67.892,241.548,1303.439,49.99,356.779,1277.765,59.662
0.735,299.249,1306.233,88.02,230.879,1253.692,76.201,232.678,1273.335,67.873,241.66,1303.457,49.86,357.39,1277.711,60.499
0.74,298.997,1306.271,87.714,230.892,1253.749,76.246,232.652,1273.377,67.673,241.521,1303.385,50.072,357.176,1277.672,60.288
0.745,299.619,1306.251,88.073,230.953,1253.748,76.152,232.789,1273.368,67.597,241.468,1303.395,50.073,357.072,1277.748,59.94
0.75,299.31,1306.332,87.653,230.773,1253.706,76.328,233.021,1273.328,68,241.529,1303.432,50.04,357.032,1277.795,59.849
