Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,237.127,1307.754,56.236,176.99,1266.013,34.487,185.056,1303.798,24.721,178.217,1283.507,39.018,303.456,1283.046,22.537
0.005,237.127,1307.754,56.236,176.99,1266.013,34.487,185.056,1303.798,24.721,178.217,1283.507,39.018,303.456,1283.046,22.537
0.01,237.379,1307.69,56.621,177.035,1266.039,34.457,184.942,1303.8,24.839,178.056,1283.482,39.173,303.241,1283.131,22.09
0.015,237.368,1307.834,56.105,177.073,1266.027,34.453,184.951,1303.802,24.881,178.173,1283.509,39.089,303.51,1283.004,22.641
0.02,237.275,1307.757,56.523,177.109,1266.011,34.432,184.816,1303.786,24.955,178.212,1283.516,39.024,303.35,1283.088,22.292
0.025,237.666,1307.788,56.365,177.132,1266.082,34.379,184.802,1303.805,25.053,178.135,1283.528,39.062,303.429,1283.096,22.356
0.03,237.069,1307.762,56.279,177.148,1266.065,34.348,184.868,1303.795,24.892,178.115,1283.486,39.111,303.45,1283.054,22.412
0.035,237.199,1307.721,56.807,176.792,1265.996,34.655,184.877,1303.797,24.941,178.16,1283.527,39.041,303.295,1283.114,22.267
0.04,237.389,1307.8,56.181,177.231,1266.02,34.314,184.759,1303.815,25.006,178.383,1283.562,38.81,303.404,1283.032,22.388
0.045,237.29,1307.842,56.315,177.022,1266.073,34.451,184.734,1303.815,25.012,178.258,1283.562,38.999,303.535,1283.047,22.625
0.05,237.718,1307.815,56.502,177.079,1266.104,34.437,184.738,1303.792,25.081,178.022,1283.531,39.139,303.184,1283.144,22.136
0.055,237.409,1307.794,56.461,177.18,1266.102,34.409,185.044,1303.877,24.811,178.063,1283.542,39.175,303.436,1283.084,22.343
0.06,237.815,1307.848,56.394,177.114,1266.106,34.414,184.907,1303.852,24.856,178.062,1283.545,39.152,303.398,1283.135,22.504
0.065,237.353,1307.855,56.36,177.168,1266.094,34.358,184.841,1303.825,24.91,178.256,1283.587,38.969,303.169,1283.13,22.036
0.07,237.247,1307.829,56.348,177.209,1266.109,34.352,184.916,1303.854,24.908,178.108,1283.569,39.124,303.306,1283.133,22.168
0.075,237.494,1307.814,56.141,177.102,1266.104,34.403,184.856,1303.84,24.978,178.182,1283.57,38.999,303.475,1283.156,22.451
0.08,237.227,1307.809,56.506,177.253,1266.146,34.239,184.761,1303.835,25.062,178.121,1283.557,39.127,303.468,1283.09,22.611
0.085,237.34,1307.852,56.316,177.085,1266.113,34.456,184.992,1303.877,24.869,177.915,1283.526,39.294,303.341,1283.154,22.376
0.09,237.305,1307.899,56.183,177,1266.087,34.497,184.943,1303.849,24.877,178.065,1283.568,39.208,303.26,1283.121,22.281
0.095,237.385,1307.753,57.034,177.191,1266.124,34.29,184.905,1303.859,24.939,178.223,1283.577,39.014,303.58,1283.148,22.618
0.1,237.081,1307.735,56.687,176.889,1266.074,34.535,184.779,1303.868,25.022,178.161,1283.592,39.087,303.767,1283.114,23.145
0.105,237.439,1307.866,56.541,176.902,1266.095,34.595,184.868,1303.886,24.943,178.176,1283.579,39.046,303.411,1283.115,22.509
0.11,237.38,1307.761,56.936,177.209,1266.153,34.279,184.748,1303.867,25.054,178.157,1283.595,39.076,303.755,1283.068,22.91
0.115,237.32,1307.801,56.686,177.102,1266.144,34.429,184.775,1303.843,24.995,178.258,1283.625,39.009,303.767,1283.09,22.952
0.12,237.631,1307.879,56.354,177.061,1266.177,34.418,184.921,1303.905,24.881,178.172,1283.587,39.023,303.558,1283.097,22.626
0.125,237.535,1307.896,56.441,176.946,1266.133,34.568,184.888,1303.892,24.939,178.171,1283.594,39.036,303.32,1283.217,22.335
0.13,237.161,1307.869,56.464,177.136,1266.141,34.352,184.929,1303.878,24.893,178.083,1283.578,39.143,303.667,1283.113,22.75
0.135,237.27,1307.882,56.202,176.94,1266.118,34.589,184.956,1303.914,24.846,178.096,1283.587,39.16,303.679,1283.113,22.796
0.14,237.119,1307.908,56.337,176.969,1266.117,34.516,184.79,1303.909,25.013,178.149,1283.611,39.087,303.352,1283.157,22.276
0.145,237.355,1307.86,56.338,176.996,1266.137,34.529,184.865,1303.936,24.978,178.219,1283.643,39.009,303.611,1283.16,22.63
0.15,237.319,1307.814,56.867,177.206,1266.166,34.299,184.934,1303.914,24.912,178.179,1283.65,39.1,303.428,1283.22,22.558
0.155,237.22,1307.874,56.677,177.067,1266.176,34.466,184.919,1303.917,24.942,178.266,1283.672,39.008,303.116,1283.209,22.158
0.16,237.434,1307.965,56.204,177.045,1266.166,34.463,184.985,1303.945,24.879,178.178,1283.641,39.093,303.567,1283.218,22.541
0.165,237.269,1307.913,56.55,177.187,1266.164,34.326,184.874,1303.907,24.982,178.094,1283.621,39.125,303.293,1283.23,22.248
0.17,237.312,1307.905,56.338,177.198,1266.226,34.349,184.864,1303.92,24.993,178.161,1283.652,39.086,303.443,1283.259,22.565
0.175,237.346,1307.907,56.467,177.138,1266.163,34.351,184.967,1303.951,24.901,178.28,1283.666,38.947,303.177,1283.298,22.115
0.18,237.796,1307.908,56.593,177.016,1266.154,34.512,184.974,1303.942,24.871,178.227,1283.677,39.005,303.545,1283.185,22.736
0.185,237.334,1307.897,56.706,177.148,1266.217,34.366,184.774,1303.933,25.03,178.199,1283.662,39.075,303.438,1283.291,22.721
0.19,237.324,1307.807,56.793,176.948,1266.201,34.571,184.869,1303.971,24.964,178.11,1283.636,39.179,303.266,1283.321,22.247
0.195,237.588,1307.886,56.906,177.152,1266.187,34.469,184.85,1303.94,24.978,178.264,1283.679,39.038,303.265,1283.296,22.203
0.2,237.334,1307.933,56.447,176.993,1266.186,34.503,184.825,1303.935,25.036,178.218,1283.661,39.04,303.721,1283.199,22.91
0.205,237.497,1307.907,56.741,177.082,1266.214,34.488,184.981,1303.982,24.917,178.259,1283.715,38.968,303.548,1283.25,22.651
0.21,237.186,1307.882,56.631,176.958,1266.201,34.521,184.849,1303.967,24.978,178.428,1283.739,38.872,303.514,1283.156,22.654
0.215,237,1307.974,56.17,176.962,1266.219,34.536,184.937,1303.993,24.854,177.996,1283.646,39.313,303.291,1283.261,22.334
0.22,237.383,1307.963,56.583,176.849,1266.187,34.664,184.717,1303.956,25.097,178.211,1283.699,39.067,303.377,1283.192,22.401
0.225,237.525,1307.933,56.47,177.138,1266.256,34.402,184.882,1303.987,24.966,178.102,1283.697,39.17,303.282,1283.283,22.243
0.23,237.5,1307.981,56.38,176.964,1266.209,34.573,185.003,1304.023,24.867,178.221,1283.712,39.051,303.323,1283.27,22.428
0.235,237.383,1307.997,56.558,177.096,1266.272,34.445,184.832,1303.984,24.98,178.212,1283.727,39.092,303.316,1283.218,22.526
0.24,237.534,1308.082,56.179,177.016,1266.235,34.476,184.761,1303.995,25.093,178.079,1283.698,39.219,303.286,1283.213,22.337
0.245,237.134,1307.943,56.664,177.178,1266.239,34.383,184.785,1303.981,25.073,178.167,1283.709,39.092,303.614,1283.347,22.599
0.25,237.144,1307.959,56.27,177.109,1266.264,34.418,184.92,1304.042,24.961,178.261,1283.738,39.026,303.336,1283.366,22.412
0.255,237.499,1307.948,56.684,177.129,1266.249,34.391,184.885,1304.005,24.961,178.114,1283.72,39.119,303.544,1283.315,22.558
0.26,237.51,1307.979,56.706,176.983,1266.246,34.529,184.888,1304.037,24.964,178.147,1283.737,39.064,303.499,1283.309,22.642
0.265,237.701,1307.977,56.528,177.076,1266.237,34.444,184.817,1304.01,25.034,178.062,1283.701,39.207,303.611,1283.284,22.762
0.27,237.309,1307.9,56.774,177.233,1266.292,34.298,185.065,1304.075,24.771,178.121,1283.709,39.114,303.433,1283.259,22.612
0.275,237.682,1307.971,56.587,177.068,1266.247,34.467,184.838,1304.012,24.98,178.025,1283.694,39.189,303.475,1283.306,22.668
0.28,237.413,1307.97,56.594,177.108,1266.219,34.453,184.878,1304.036,24.955,178.218,1283.736,39.065,303.122,1283.377,22.054
0.285,237.287,1308.025,56.481,176.872,1266.224,34.636,184.877,1304.048,24.979,178.088,1283.745,39.151,303.725,1283.196,22.987
0.29,237.344,1307.96,56.65,176.943,1266.313,34.521,184.946,1304.045,24.944,178.22,1283.749,39.047,303.642,1283.331,22.708
0.295,237.286,1307.903,56.722,177.031,1266.298,34.429,184.856,1304.04,24.972,178.004,1283.727,39.235,303.514,1283.355,22.715
0.3,237.618,1308.007,56.819,177.179,1266.304,34.268,184.841,1304.049,25.018,178.034,1283.727,39.19,303.681,1283.218,23.046
0.305,237.347,1307.936,56.743,176.8,1266.272,34.598,184.862,1304.043,25.002,178.063,1283.719,39.191,303.611,1283.246,22.787
0.31,237.183,1308.075,56.404,176.959,1266.27,34.517,184.798,1304.062,25.014,178.114,1283.749,39.119,303.715,1283.24,23.016
0.315,237.264,1308.012,56.264,176.825,1266.241,34.617,184.957,1304.077,24.926,178.105,1283.756,39.176,303.395,1283.403,22.457
0.32,237.431,1308.046,56.603,177.167,1266.321,34.337,184.802,1304.045,25.084,178.231,1283.772,39.075,303.254,1283.387,22.277
0.325,237.644,1307.958,56.602,176.969,1266.295,34.438,184.883,1304.074,24.98,178.201,1283.791,39.084,303.676,1283.365,23.067
0.33,237.602,1308.014,56.669,177.25,1266.354,34.356,184.86,1304.086,24.995,178.026,1283.76,39.206,303.42,1283.318,22.543
0.335,237.421,1308.038,56.467,177.137,1266.325,34.51,185.033,1304.11,24.86,178.312,1283.809,38.987,303.644,1283.315,23.03
0.34,237.739,1308.111,56.459,177.108,1266.338,34.437,184.907,1304.058,24.984,178.177,1283.799,39.113,303.746,1283.298,23.106
0.345,237.134,1308.073,56.236,176.93,1266.291,34.549,184.91,1304.097,24.961,178.081,1283.759,39.164,303.581,1283.276,22.921
0.35,237.439,1308.009,56.857,177.064,1266.341,34.512,184.865,1304.11,25.01,178.15,1283.779,39.104,303.735,1283.314,23.037
0.355,237.064,1308.013,56.675,177.111,1266.34,34.458,184.904,1304.092,24.98,178.234,1283.785,39.052,303.666,1283.323,23.035
0.36,237.486,1308.011,56.456,177.046,1266.306,34.472,184.875,1304.109,24.974,178.212,1283.793,39.093,303.509,1283.399,22.85
0.365,237.298,1307.995,56.725,177.074,1266.346,34.387,184.867,1304.121,24.97,178.155,1283.783,39.116,303.423,1283.324,22.619
0.37,237.128,1308.038,56.579,176.947,1266.347,34.603,184.942,1304.138,24.914,178.235,1283.818,39.06,303.808,1283.306,23.197
0.375,237.359,1308.068,56.61,177.098,1266.328,34.406,184.789,1304.108,25.047,178.25,1283.835,39.03,303.543,1283.334,22.894
0.38,237.532,1308.024,56.793,176.92,1266.29,34.567,184.784,1304.097,25.103,178.228,1283.82,39.085,303.449,1283.43,22.824
0.385,237.326,1308.071,56.246,177.053,1266.341,34.506,184.9,1304.145,24.972,178.143,1283.809,39.08,303.552,1283.409,22.818
0.39,237.385,1308.103,56.747,177.071,1266.406,34.494,184.742,1304.135,25.097,178.109,1283.803,39.162,303.665,1283.321,23.027
0.395,237.503,1308.001,56.792,177.214,1266.378,34.353,184.901,1304.156,24.961,178.093,1283.803,39.125,303.698,1283.408,23.024
0.4,237.41,1308.041,56.786,176.986,1266.39,34.565,184.754,1304.134,25.074,178.015,1283.822,39.267,303.547,1283.388,22.839
0.405,237.171,1308.065,56.392,176.957,1266.368,34.552,184.783,1304.15,25.098,178.071,1283.801,39.203,303.76,1283.349,23.14
0.41,237.696,1308.116,56.568,176.887,1266.318,34.648,184.907,1304.145,24.95,178.102,1283.805,39.183,303.802,1283.305,23.183
0.415,237.299,1308.051,56.802,177.008,1266.42,34.497,184.824,1304.161,25.08,178.121,1283.823,39.232,303.542,1283.36,22.847
0.42,237.32,1308.03,56.797,176.998,1266.38,34.448,184.687,1304.128,25.149,178.265,1283.856,39.04,303.671,1283.376,22.825
0.425,237.482,1308.132,56.542,177.009,1266.38,34.507,184.832,1304.172,25.104,178.076,1283.823,39.156,303.8,1283.348,23.238
0.43,237.261,1308.113,56.493,176.947,1266.368,34.615,184.856,1304.166,25.029,178.128,1283.849,39.164,303.753,1283.334,23.198
0.435,237.282,1308.079,56.734,176.869,1266.377,34.65,184.822,1304.16,25.033,177.971,1283.815,39.28,304.086,1283.298,23.598
0.44,237.169,1308.081,56.711,176.936,1266.37,34.522,184.907,1304.167,25.007,178.245,1283.84,39.08,303.436,1283.446,22.585
0.445,237.392,1308.074,56.927,177.029,1266.414,34.548,184.79,1304.159,25.102,178.09,1283.848,39.193,303.467,1283.417,22.69
0.45,237.49,1308.09,56.86,177.031,1266.404,34.477,184.803,1304.165,25.074,178.15,1283.855,39.127,303.921,1283.343,23.298
0.455,237.336,1308.161,56.718,177.097,1266.41,34.406,184.763,1304.162,25.122,178.082,1283.86,39.203,303.565,1283.379,22.853
0.46,237.576,1308.171,56.931,177.195,1266.435,34.387,184.871,1304.182,24.968,178.245,1283.893,39.087,303.835,1283.442,23.276
0.465,237.402,1308.06,57.121,176.921,1266.396,34.652,184.851,1304.176,25.039,178.003,1283.825,39.314,303.5,1283.446,22.8
0.47,237.172,1308.101,56.624,176.921,1266.413,34.515,184.759,1304.157,25.113,178.019,1283.862,39.232,303.485,1283.463,22.735
0.475,237.371,1308.133,56.709,176.805,1266.371,34.681,184.71,1304.172,25.155,178.058,1283.881,39.226,303.862,1283.359,23.279
0.48,237.316,1308.141,56.755,176.997,1266.413,34.526,184.824,1304.199,25.05,178.064,1283.877,39.231,303.742,1283.474,23.248
0.485,237.106,1308.147,56.492,176.876,1266.442,34.637,184.909,1304.217,25.007,178.223,1283.873,39.089,303.573,1283.355,22.848
0.49,237.365,1308.166,56.54,177.117,1266.445,34.399,184.686,1304.183,25.184,178.05,1283.88,39.252,303.287,1283.509,22.411
0.495,237.099,1308.066,56.966,177.044,1266.424,34.507,184.693,1304.207,25.182,178.129,1283.898,39.146,303.391,1283.434,22.626
0.5,237.093,1308.122,56.629,177.033,1266.447,34.514,184.899,1304.223,25.018,178.202,1283.921,39.114,303.473,1283.478,22.793
0.505,237.284,1308.016,57.049,176.984,1266.442,34.558,184.722,1304.19,25.194,178.276,1283.907,39.062,303.545,1283.513,22.857
0.51,237.381,1308.151,56.574,176.894,1266.405,34.629,184.926,1304.261,24.969,178.152,1283.915,39.149,303.803,1283.407,23.214
0.515,237.234,1308.211,56.306,177.084,1266.453,34.426,184.736,1304.213,25.171,178.188,1283.915,39.138,303.602,1283.47,22.831
0.52,237.235,1308.102,56.926,176.943,1266.463,34.644,184.858,1304.242,24.995,178.175,1283.893,39.158,303.612,1283.461,22.948
0.525,237.535,1308.145,56.717,177.063,1266.472,34.463,184.97,1304.267,24.97,178.078,1283.883,39.232,303.784,1283.465,23.104
0.53,237.308,1308.135,56.956,177.023,1266.512,34.454,184.75,1304.241,25.157,178.203,1283.948,39.169,303.489,1283.449,22.67
0.535,237.39,1308.185,56.613,177.065,1266.49,34.479,184.778,1304.265,25.118,178.203,1283.946,39.148,303.463,1283.482,22.602
0.54,237.523,1308.137,57.005,177.217,1266.521,34.324,184.688,1304.219,25.245,178.025,1283.883,39.287,303.564,1283.541,22.759
0.545,237.383,1308.201,56.475,177.046,1266.496,34.493,184.821,1304.231,25.123,178.058,1283.909,39.22,303.254,1283.527,22.504
0.55,237.623,1308.261,56.439,177.055,1266.525,34.462,184.816,1304.258,25.099,177.926,1283.888,39.371,302.942,1283.587,22.072
0.555,237.589,1308.078,57.06,177.147,1266.514,34.426,184.867,1304.263,25.019,178.142,1283.922,39.171,303.645,1283.485,23.034
0.56,237.198,1308.206,56.475,176.956,1266.486,34.576,184.766,1304.271,25.169,178.099,1283.923,39.243,303.408,1283.599,22.465
0.565,237.151,1308.174,56.888,176.928,1266.458,34.609,184.715,1304.278,25.212,178.089,1283.921,39.232,303.625,1283.452,22.864
0.57,237.469,1308.168,56.858,177.032,1266.474,34.538,184.978,1304.349,24.937,178.127,1283.939,39.175,303.418,1283.52,22.624
0.575,236.976,1308.169,56.663,177.013,1266.51,34.538,184.798,1304.267,25.13,178.028,1283.917,39.343,303.357,1283.58,22.561
0.58,236.905,1308.112,56.707,177.144,1266.519,34.385,184.847,1304.293,25.041,178.234,1283.956,39.09,303.31,1283.564,22.5
0.585,237.037,1308.191,56.658,177.035,1266.528,34.524,184.819,1304.283,25.112,178.061,1283.924,39.279,303.356,1283.53,22.527
