Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,259.443,1298.545,74.496,190.723,1247.242,47.258,197.028,1286.791,27.658,196.889,1272.182,44.162,309.858,1267.507,55.576
0.005,259.443,1298.545,74.496,190.723,1247.242,47.258,197.028,1286.791,27.658,196.889,1272.182,44.162,309.858,1267.507,55.576
0.01,259.416,1298.449,74.968,190.886,1247.29,46.956,197.378,1286.836,27.304,197.007,1272.217,44.026,309.983,1267.419,55.645
0.015,259.316,1298.477,74.852,190.586,1247.183,47.539,197.122,1286.831,27.569,197.041,1272.191,43.93,310.137,1267.478,55.728
0.02,259.541,1298.483,74.712,190.625,1247.21,47.413,197.155,1286.783,27.532,197.076,1272.204,44.014,309.972,1267.438,55.601
0.025,258.985,1298.478,74.804,190.685,1247.164,47.407,197.181,1286.864,27.476,197.14,1272.237,43.795,310.147,1267.343,55.814
0.03,259.105,1298.467,75.032,190.753,1247.241,47.209,196.909,1286.795,27.81,197.01,1272.237,43.987,310.189,1267.414,55.827
0.035,259.514,1298.585,74.45,190.626,1247.222,47.42,197.154,1286.805,27.615,197.032,1272.211,44.07,310.293,1267.328,56.234
0.04,259.245,1298.518,74.921,190.744,1247.261,47.179,197.054,1286.813,27.562,197.119,1272.218,43.893,309.71,1267.513,55.197
0.045,259.135,1298.629,74.646,190.658,1247.252,47.286,196.959,1286.803,27.791,197.051,1272.265,43.997,310.531,1267.366,56.402
0.05,259.507,1298.529,74.862,190.768,1247.219,47.137,197.375,1286.863,27.31,197.212,1272.23,43.886,309.965,1267.49,55.673
0.055,259.271,1298.544,74.837,190.827,1247.302,47.097,197.088,1286.819,27.593,197.143,1272.226,43.871,309.874,1267.475,55.505
0.06,258.941,1298.521,74.77,190.725,1247.211,47.286,196.88,1286.783,27.875,196.886,1272.196,44.166,310.087,1267.399,56.013
0.065,259.04,1298.513,74.789,190.88,1247.287,46.964,197.261,1286.868,27.403,197.269,1272.273,43.817,309.654,1267.487,55.404
0.07,258.893,1298.659,74.323,190.648,1247.231,47.245,196.979,1286.821,27.843,197.166,1272.266,43.791,310.338,1267.33,56.265
0.075,259.437,1298.495,75.035,190.575,1247.174,47.5,197.181,1286.808,27.545,197.064,1272.221,43.987,310.117,1267.421,56.112
0.08,259.056,1298.662,74.354,190.975,1247.324,46.928,197.258,1286.885,27.404,197.176,1272.205,43.873,309.48,1267.583,54.934
0.085,258.898,1298.581,74.935,190.669,1247.253,47.307,196.943,1286.788,27.834,197.357,1272.321,43.642,310.195,1267.438,56.07
0.09,259.165,1298.513,74.923,190.577,1247.22,47.315,197.025,1286.836,27.663,197.285,1272.289,43.756,309.768,1267.501,55.694
0.095,259.008,1298.574,74.728,191.003,1247.282,46.841,197.154,1286.851,27.607,197.322,1272.294,43.676,309.82,1267.49,55.583
0.1,259.351,1298.53,75.111,190.622,1247.219,47.281,196.978,1286.863,27.744,197.009,1272.243,44.019,309.995,1267.416,55.984
0.105,259.223,1298.549,74.78,190.955,1247.325,46.865,197.215,1286.878,27.469,197.103,1272.229,43.922,309.613,1267.513,55.487
0.11,258.846,1298.631,74.458,190.618,1247.246,47.386,197.066,1286.888,27.62,197.009,1272.255,43.967,309.817,1267.487,55.492
0.115,259.137,1298.557,74.735,190.733,1247.247,47.189,197.311,1286.948,27.397,197.065,1272.235,44.049,310.202,1267.42,56.303
0.12,259.381,1298.58,74.585,190.983,1247.3,46.929,197.271,1286.906,27.442,197.034,1272.247,43.995,309.628,1267.541,55.355
0.125,258.903,1298.629,74.556,190.728,1247.261,47.055,197.025,1286.914,27.674,197.14,1272.261,43.921,309.793,1267.488,55.636
0.13,259.196,1298.516,74.686,190.759,1247.332,47.286,197.123,1286.863,27.639,197.094,1272.207,44.002,310.057,1267.389,56.156
0.135,259.351,1298.599,74.689,190.812,1247.294,47.183,197.146,1286.885,27.656,197.301,1272.285,43.684,310.001,1267.383,55.875
0.14,259.247,1298.482,75.266,190.998,1247.344,46.84,197.111,1286.916,27.656,197.02,1272.226,44.06,310.07,1267.324,56.131
0.145,259.33,1298.471,75.125,190.849,1247.32,47.163,197.262,1286.871,27.538,197.171,1272.255,43.939,309.973,1267.43,55.993
0.15,258.867,1298.595,74.706,190.764,1247.346,47.218,197.035,1286.933,27.757,197.163,1272.267,43.969,310.058,1267.404,56.05
0.155,259.267,1298.516,75.147,190.303,1247.147,47.828,197.024,1286.876,27.799,197.155,1272.256,43.965,310.122,1267.391,56.14
0.16,259.097,1298.471,75.212,190.753,1247.242,47.226,196.922,1286.826,27.89,197.144,1272.234,43.959,309.538,1267.457,55.439
0.165,259.184,1298.619,74.707,190.561,1247.291,47.35,197.067,1286.924,27.648,197.157,1272.306,43.864,310.036,1267.428,55.93
0.17,259.421,1298.538,74.876,190.722,1247.307,47.114,197.111,1286.918,27.618,197.059,1272.252,43.976,309.616,1267.55,55.563
0.175,259.147,1298.583,74.497,191.075,1247.358,46.864,197.064,1286.829,27.793,197.104,1272.266,43.957,309.725,1267.483,55.523
0.18,259.14,1298.648,74.593,190.833,1247.289,47.16,197.02,1286.913,27.75,196.882,1272.225,44.275,310.045,1267.403,56.087
0.185,259.207,1298.515,74.957,190.497,1247.214,47.574,197.068,1286.886,27.843,197.088,1272.246,43.998,309.726,1267.495,55.672
0.19,258.943,1298.596,74.803,190.685,1247.281,47.385,197.094,1286.878,27.758,197.173,1272.297,43.848,309.94,1267.416,55.79
0.195,259.32,1298.592,74.554,190.659,1247.323,47.348,196.999,1286.888,27.828,197.055,1272.255,44.002,310.292,1267.384,56.423
0.2,259.372,1298.601,74.667,190.741,1247.25,47.294,197.328,1286.95,27.426,197.139,1272.218,44.024,309.436,1267.527,55.216
0.205,259.018,1298.648,74.493,190.478,1247.3,47.408,196.855,1286.863,27.971,196.89,1272.223,44.202,310.07,1267.457,55.964
0.21,259.464,1298.578,74.672,190.409,1247.301,47.566,197.022,1286.86,27.865,197.049,1272.245,44.144,310.291,1267.414,56.364
0.215,259.074,1298.581,74.529,191.025,1247.431,46.936,197.427,1286.96,27.366,197.097,1272.254,44.062,309.366,1267.549,55.283
0.22,258.903,1298.649,74.327,190.502,1247.267,47.34,196.945,1286.883,27.915,197.135,1272.312,43.911,309.891,1267.432,55.762
0.225,259.357,1298.638,74.572,191.114,1247.438,46.832,197.222,1286.948,27.56,197.035,1272.25,44.048,309.914,1267.514,55.929
0.23,259.151,1298.598,74.607,191.01,1247.396,47.026,197.151,1286.904,27.739,197.274,1272.363,43.826,309.91,1267.422,55.73
0.235,259.061,1298.555,75.183,190.668,1247.269,47.344,196.908,1286.905,27.891,197.128,1272.308,43.951,310.121,1267.375,56.11
0.24,259.406,1298.598,74.718,190.813,1247.326,47.056,197.377,1286.986,27.466,197.243,1272.327,43.865,309.581,1267.576,55.424
0.245,259.081,1298.56,74.415,190.89,1247.373,47.004,196.952,1286.878,27.945,197.209,1272.313,43.815,309.907,1267.499,55.767
0.25,259.404,1298.548,74.789,190.447,1247.275,47.649,197.233,1286.939,27.58,197.044,1272.281,44.152,310.26,1267.4,56.285
0.255,259.342,1298.469,74.986,190.85,1247.385,47.23,197.255,1286.942,27.65,197.191,1272.273,44.066,309.86,1267.503,55.891
0.26,259.167,1298.552,75.002,190.715,1247.343,47.353,197.121,1286.945,27.762,197.068,1272.228,44.234,310.001,1267.453,55.987
0.265,259.517,1298.576,74.943,190.764,1247.359,47.252,197.104,1286.921,27.789,197.172,1272.304,43.903,309.753,1267.52,55.632
0.27,259.491,1298.589,74.823,190.755,1247.288,47.274,197.252,1286.925,27.63,197.058,1272.254,44.094,309.474,1267.615,55.42
0.275,259.002,1298.576,74.761,190.635,1247.277,47.397,197.126,1286.94,27.753,197.24,1272.355,43.83,309.947,1267.462,55.855
0.28,259.477,1298.617,74.942,190.975,1247.436,47.049,197.066,1286.929,27.781,196.998,1272.28,44.195,309.869,1267.491,55.928
0.285,259.424,1298.655,74.631,190.587,1247.278,47.597,197.103,1286.94,27.766,197.085,1272.297,44.046,309.936,1267.537,55.979
0.29,259.36,1298.66,74.571,190.675,1247.318,47.266,196.936,1286.876,27.989,197.109,1272.308,44.092,310.158,1267.479,56.187
0.295,259.296,1298.615,74.512,190.809,1247.353,47.093,197.328,1286.995,27.504,197.053,1272.28,44.11,309.857,1267.499,55.93
0.3,258.771,1298.567,74.63,190.425,1247.264,47.672,196.98,1286.925,27.93,197.031,1272.327,44.093,310.08,1267.465,56.019
0.305,259.444,1298.542,75.344,190.258,1247.216,47.791,197.088,1286.898,27.738,197.127,1272.336,44.026,310.085,1267.502,56.023
0.31,259.138,1298.556,74.545,190.732,1247.303,47.338,197.122,1286.901,27.811,197.293,1272.328,43.779,309.753,1267.565,55.649
0.315,259.265,1298.677,74.428,190.659,1247.38,47.264,197.187,1287.002,27.64,197.11,1272.318,44.042,310.019,1267.487,56.008
0.32,259.488,1298.609,74.814,190.428,1247.273,47.608,197.169,1286.968,27.717,197.291,1272.357,43.884,309.793,1267.585,55.74
0.325,259.038,1298.669,74.632,190.653,1247.348,47.454,197.028,1286.914,27.846,197.027,1272.27,44.195,309.721,1267.576,55.768
0.33,259.255,1298.674,74.428,190.584,1247.248,47.584,196.994,1286.944,27.9,197.057,1272.289,44.136,310.019,1267.443,56.036
0.335,259.329,1298.55,75.115,190.979,1247.35,47.018,197.227,1286.976,27.627,197.081,1272.307,44.17,309.904,1267.488,56.087
0.34,258.763,1298.745,74.31,190.908,1247.47,47.173,196.882,1286.899,28.089,196.914,1272.25,44.401,310.02,1267.509,56.147
0.345,259.303,1298.569,74.832,190.315,1247.229,47.68,197.059,1286.94,27.881,196.888,1272.228,44.391,309.919,1267.552,55.922
0.35,259.342,1298.669,74.766,190.856,1247.315,47.241,197.16,1286.952,27.707,197.212,1272.296,43.955,310.024,1267.495,56.161
0.355,258.663,1298.642,74.715,190.564,1247.328,47.427,196.993,1286.954,27.948,196.943,1272.271,44.265,310.013,1267.54,56.063
0.36,259.42,1298.655,74.976,190.439,1247.317,47.726,197.164,1286.971,27.63,196.928,1272.263,44.238,309.916,1267.525,56.006
0.365,259.272,1298.624,74.822,190.929,1247.417,47.019,197.278,1286.997,27.633,197.203,1272.342,43.97,309.793,1267.571,55.753
0.37,258.855,1298.67,74.645,190.408,1247.252,47.799,196.85,1286.909,28.107,197.042,1272.346,44.145,309.804,1267.523,55.731
0.375,259.553,1298.634,74.944,190.724,1247.307,47.432,197.495,1287.077,27.341,197.343,1272.351,43.817,309.591,1267.61,55.582
0.38,259.22,1298.549,74.943,191.101,1247.399,47.053,197.054,1286.966,27.898,196.971,1272.219,44.28,310.053,1267.525,56.181
0.385,259.361,1298.62,74.891,190.693,1247.373,47.381,196.952,1287.001,27.977,197.007,1272.292,44.199,310.279,1267.41,56.461
0.39,259.326,1298.567,75.078,190.931,1247.374,47.132,197.104,1286.928,27.905,197.364,1272.313,43.798,309.824,1267.638,55.831
0.395,259.132,1298.613,74.838,191.018,1247.418,47.165,196.898,1286.98,28.089,197.342,1272.378,43.789,309.713,1267.608,55.797
0.4,259.178,1298.597,74.904,190.71,1247.378,47.373,196.859,1286.929,28.211,196.838,1272.252,44.449,310.174,1267.465,56.288
0.405,259.441,1298.585,74.806,190.918,1247.353,47.326,197.325,1287.03,27.567,197.188,1272.311,44.069,309.925,1267.565,56.121
0.41,258.915,1298.611,74.908,190.789,1247.332,47.275,197.121,1287.043,27.798,197.061,1272.32,44.192,310.191,1267.444,56.352
0.415,259.67,1298.563,75.227,190.727,1247.385,47.4,197.186,1287.024,27.667,197.287,1272.377,43.886,309.879,1267.574,55.935
0.42,259.302,1298.528,75.32,190.884,1247.429,47.164,197.095,1286.995,27.774,197.195,1272.306,44.061,310.069,1267.549,56.181
0.425,258.805,1298.649,74.83,190.293,1247.239,47.915,196.916,1286.953,28.047,197.139,1272.336,44.003,310.35,1267.429,56.492
0.43,259.247,1298.58,75.173,190.889,1247.428,47.086,197.136,1286.99,27.808,197.098,1272.296,44.138,309.868,1267.563,55.994
0.435,259.184,1298.661,74.604,190.838,1247.38,47.203,197.377,1287.096,27.532,197.047,1272.309,44.21,309.694,1267.521,55.83
0.44,259.382,1298.683,74.723,190.543,1247.36,47.534,197.113,1286.98,27.86,197.011,1272.281,44.246,310.169,1267.44,56.355
0.445,259.335,1298.615,74.993,191.092,1247.448,46.92,197.084,1286.984,27.874,197.185,1272.318,44.073,309.753,1267.606,55.839
0.45,258.981,1298.671,74.652,190.709,1247.368,47.48,196.957,1286.951,28.114,197.069,1272.289,44.181,310.11,1267.555,56.352
0.455,259.389,1298.609,75.288,190.766,1247.368,47.442,196.992,1286.994,27.987,197.156,1272.347,44.123,310.059,1267.575,56.117
0.46,259.423,1298.6,74.943,191.086,1247.444,46.957,197.134,1286.984,27.9,197.16,1272.333,44.069,309.679,1267.58,55.86
0.465,259.023,1298.635,74.802,190.687,1247.328,47.543,197.144,1287.008,27.782,196.946,1272.303,44.322,310.105,1267.541,56.254
0.47,259.251,1298.561,75.217,190.782,1247.393,47.382,197.153,1287.005,27.762,196.932,1272.266,44.379,310.046,1267.525,56.093
0.475,259.227,1298.634,74.846,190.913,1247.452,47.23,197.011,1286.992,27.911,197.074,1272.299,44.188,309.61,1267.542,55.86
0.48,259.112,1298.659,74.921,190.531,1247.334,47.607,197.001,1286.974,27.937,196.805,1272.244,44.543,310.181,1267.486,56.381
0.485,259.076,1298.626,74.751,190.742,1247.355,47.297,197.058,1287.006,27.926,197.127,1272.326,44.133,309.793,1267.604,55.858
0.49,258.965,1298.614,75.093,190.625,1247.314,47.562,196.972,1287.004,28.053,197.029,1272.277,44.237,310.1,1267.509,56.33
0.495,259.511,1298.589,75.007,190.643,1247.395,47.573,197.213,1287.056,27.674,196.973,1272.308,44.384,309.932,1267.546,56.111
0.5,259.144,1298.616,74.879,191.145,1247.464,46.814,197.21,1287.047,27.842,197.097,1272.335,44.165,309.715,1267.556,55.79
0.505,259.03,1298.736,74.729,190.701,1247.376,47.459,197.002,1286.991,28.089,196.912,1272.299,44.435,309.948,1267.608,56.101
0.51,259.222,1298.576,75.131,190.835,1247.39,47.253,197.147,1287.03,27.894,197.279,1272.385,43.928,309.939,1267.557,56.034
0.515,259.344,1298.665,75.087,191.093,1247.443,47.113,197.229,1287.076,27.777,196.911,1272.268,44.361,309.802,1267.603,55.909
0.52,259.365,1298.732,74.379,190.722,1247.443,47.487,197.036,1287.029,28.072,196.95,1272.29,44.372,310.273,1267.496,56.441
0.525,259.274,1298.677,74.877,190.687,1247.408,47.436,197.134,1287.022,27.96,197.326,1272.396,43.918,309.908,1267.552,55.934
0.53,258.849,1298.678,74.945,190.908,1247.436,47.155,196.828,1286.971,28.276,197.031,1272.294,44.325,309.818,1267.624,55.961
0.535,259.211,1298.616,74.88,190.781,1247.511,47.221,197.036,1287.021,28.075,197.002,1272.297,44.346,310.361,1267.508,56.524
