Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,239.644,1298.286,48.125,170.817,1244.497,3.943,180.488,1279.877,-10.862,174.938,1262.075,-6.07,303.017,1263.601,27.738
0.005,239.644,1298.286,48.125,170.817,1244.497,3.943,180.488,1279.877,-10.862,174.938,1262.075,-6.07,303.017,1263.601,27.738
0.01,239.443,1298.162,48.488,170.903,1244.533,3.978,180.619,1279.884,-10.936,175.403,1262.17,-6.461,302.697,1263.725,27.208
0.015,239.165,1298.143,48.701,171.034,1244.534,3.762,180.707,1279.934,-10.99,175.168,1262.135,-6.198,302.891,1263.712,27.504
0.02,239.747,1298.179,48.598,171.328,1244.575,3.499,180.709,1279.868,-10.983,175.344,1262.15,-6.396,302.967,1263.655,27.547
0.025,239.618,1298.208,48.717,171.149,1244.592,3.697,180.716,1279.926,-11.053,175.216,1262.126,-6.281,302.934,1263.71,27.537
0.03,239.588,1298.139,49.045,171.195,1244.581,3.68,180.801,1279.93,-11.068,175.181,1262.132,-6.32,303.07,1263.576,27.895
0.035,239.605,1298.205,48.473,171.045,1244.584,3.768,180.753,1279.94,-10.983,175.394,1262.185,-6.383,303.347,1263.542,28.25
0.04,239.395,1298.209,48.617,170.758,1244.519,3.992,180.554,1279.906,-10.853,175.262,1262.17,-6.354,302.81,1263.65,27.48
0.045,239.391,1298.166,48.582,171.145,1244.568,3.785,180.699,1279.925,-10.992,175.15,1262.135,-6.224,303.181,1263.612,28.063
0.05,239.463,1298.135,48.97,170.922,1244.556,3.994,180.867,1279.972,-11.123,175.229,1262.14,-6.292,302.982,1263.638,27.775
0.055,239.589,1298.214,48.628,171.027,1244.553,3.878,180.927,1279.96,-11.17,175.217,1262.151,-6.279,303.137,1263.6,27.923
0.06,239.48,1298.174,48.744,170.975,1244.585,3.813,180.735,1279.958,-11.001,175.17,1262.17,-6.278,302.938,1263.62,27.628
0.065,239.339,1298.187,48.571,171.074,1244.559,3.776,180.842,1280.006,-11.132,175.533,1262.213,-6.55,303.116,1263.659,27.868
0.07,239.615,1298.162,48.813,171.028,1244.56,3.815,180.575,1279.909,-10.895,175.173,1262.204,-6.253,303.141,1263.572,27.993
0.075,239.68,1298.22,48.756,170.898,1244.591,3.916,180.639,1279.973,-10.899,175.121,1262.175,-6.202,303.17,1263.664,27.96
0.08,239.471,1298.145,48.976,171.013,1244.619,3.822,180.799,1279.969,-11.089,175.187,1262.208,-6.215,303.236,1263.664,28.112
0.085,239.57,1298.25,48.668,171.01,1244.605,3.883,180.653,1279.925,-10.914,175.299,1262.202,-6.317,303.214,1263.629,28.051
0.09,239.732,1298.23,48.517,171.063,1244.63,3.73,180.914,1280.064,-11.137,175.249,1262.197,-6.284,303.15,1263.647,27.957
0.095,239.384,1298.198,48.745,171.163,1244.631,3.701,180.625,1279.964,-10.915,175.297,1262.217,-6.32,303.263,1263.649,27.913
0.1,239.634,1298.221,48.758,171.033,1244.621,3.799,180.869,1280.001,-11.047,175.408,1262.23,-6.421,303.156,1263.649,27.916
0.105,239.751,1298.206,48.568,171.237,1244.639,3.661,180.771,1279.994,-11.036,175.38,1262.22,-6.404,302.981,1263.649,27.619
0.11,239.593,1298.26,48.47,171.191,1244.634,3.688,180.639,1279.963,-10.86,174.983,1262.163,-6.052,303.124,1263.668,27.751
0.115,239.725,1298.198,48.849,170.883,1244.625,3.958,180.563,1279.947,-10.878,175.31,1262.193,-6.337,303.03,1263.672,27.851
0.12,239.564,1298.207,48.523,170.846,1244.557,3.966,180.738,1279.986,-10.98,175.281,1262.194,-6.271,303.252,1263.637,28.087
0.125,239.638,1298.215,48.64,170.979,1244.615,3.962,180.622,1279.979,-10.817,175.062,1262.179,-6.141,303.002,1263.653,27.701
0.13,239.504,1298.16,48.73,171.242,1244.635,3.614,180.76,1280.021,-10.984,175.236,1262.191,-6.242,303.052,1263.71,27.801
0.135,239.802,1298.164,48.941,171.122,1244.631,3.76,180.809,1280.02,-11.005,175.329,1262.267,-6.385,303.222,1263.694,28.036
0.14,239.273,1298.194,49.094,170.883,1244.654,3.87,180.78,1280.015,-11.049,175.229,1262.239,-6.245,303.287,1263.66,28.059
0.145,239.785,1298.232,48.963,170.913,1244.61,3.993,180.728,1280.026,-10.938,175.292,1262.253,-6.31,303.144,1263.664,27.889
0.15,239.675,1298.215,48.826,171.086,1244.677,3.735,180.876,1280.031,-11.059,175.599,1262.286,-6.565,302.931,1263.724,27.502
0.155,239.477,1298.163,48.811,170.639,1244.611,4.152,180.892,1280.047,-11.034,175.322,1262.243,-6.329,303.084,1263.738,27.726
0.16,239.616,1298.25,48.635,170.964,1244.652,3.889,180.815,1280.034,-11.033,175.243,1262.247,-6.237,303.262,1263.605,27.963
0.165,239.465,1298.275,48.483,171.011,1244.622,3.792,180.882,1280.058,-11.041,175.258,1262.275,-6.317,303.032,1263.693,27.631
0.17,239.391,1298.28,48.323,171.061,1244.685,3.782,180.775,1280.058,-10.973,175.135,1262.237,-6.158,303.405,1263.747,28.081
0.175,239.965,1298.107,49.456,170.993,1244.668,3.905,180.761,1280.018,-10.919,175.343,1262.288,-6.432,303.376,1263.724,28.071
0.18,239.452,1298.256,48.64,170.851,1244.6,3.971,180.625,1280.022,-10.855,175.128,1262.219,-6.093,303.187,1263.67,27.913
0.185,239.5,1298.202,48.929,170.855,1244.629,3.982,180.588,1280.02,-10.764,175.272,1262.286,-6.253,302.851,1263.752,27.482
0.19,239.406,1298.189,48.857,170.85,1244.619,3.979,180.837,1280.06,-10.97,175.339,1262.301,-6.326,303.099,1263.711,27.835
0.195,239.733,1298.188,48.921,170.996,1244.648,3.922,180.456,1280.003,-10.733,175.184,1262.259,-6.223,302.896,1263.75,27.499
