Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,288.23,1300.399,69.705,223.333,1251.382,29.776,229.908,1285.292,16.39,229.387,1268.541,34.733,341.715,1267.794,53.388
0.005,288.23,1300.399,69.705,223.333,1251.382,29.776,229.908,1285.292,16.39,229.387,1268.541,34.733,341.715,1267.794,53.388
0.01,288.112,1300.529,69.23,223.188,1251.408,30.021,229.682,1285.266,16.586,229.176,1268.489,34.988,342.042,1267.737,53.675
0.015,288.064,1300.619,69.111,223.097,1251.401,30.047,229.585,1285.272,16.78,229.21,1268.54,34.848,341.613,1267.759,53.288
0.02,287.955,1300.474,69.395,222.705,1251.37,30.469,229.953,1285.327,16.382,229.247,1268.512,34.903,341.932,1267.767,53.653
0.025,287.823,1300.544,69.391,223.525,1251.378,29.372,230.013,1285.323,16.284,229.493,1268.581,34.476,341.815,1267.781,53.516
0.03,287.815,1300.472,69.615,223.494,1251.457,29.646,229.875,1285.324,16.462,229.3,1268.499,34.782,341.851,1267.849,53.639
0.035,287.895,1300.546,69.32,222.904,1251.372,30.297,229.847,1285.286,16.484,229.168,1268.501,34.96,341.664,1267.843,53.283
0.04,287.897,1300.644,69.021,223.05,1251.386,30.017,229.84,1285.337,16.498,229.292,1268.533,34.765,341.928,1267.773,53.741
0.045,287.889,1300.54,69.267,223.251,1251.457,29.836,229.798,1285.288,16.566,229.302,1268.566,34.819,341.546,1267.795,53.119
0.05,287.9,1300.442,69.906,223.227,1251.405,29.863,229.918,1285.353,16.44,229.334,1268.521,34.786,341.715,1267.786,53.398
0.055,287.966,1300.488,69.506,222.954,1251.356,30.236,229.619,1285.279,16.862,229.268,1268.523,34.872,341.79,1267.795,53.52
0.06,287.943,1300.525,69.533,223.144,1251.424,30.098,229.743,1285.288,16.612,229.219,1268.538,34.89,341.662,1267.789,53.258
0.065,287.832,1300.517,69.188,223.081,1251.385,30.055,229.605,1285.248,16.842,229.2,1268.489,34.971,341.34,1267.898,52.95
0.07,287.941,1300.5,69.258,223.233,1251.458,29.899,229.863,1285.367,16.464,229.39,1268.557,34.698,341.62,1267.809,53.23
0.075,287.826,1300.511,69.384,223.218,1251.425,30.014,229.606,1285.281,16.785,229.422,1268.584,34.701,341.634,1267.765,53.485
0.08,287.995,1300.532,69.332,222.481,1251.243,30.91,229.771,1285.314,16.539,229.059,1268.45,35.068,341.682,1267.771,53.354
