Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,287.999,1300.24,69.694,222.668,1251.153,31.3,229.781,1285.117,16.89,229.312,1268.466,34.79,341.749,1267.611,53.819
0.005,287.999,1300.24,69.694,222.668,1251.153,31.3,229.781,1285.117,16.89,229.312,1268.466,34.79,341.749,1267.611,53.819
0.01,287.866,1300.413,69.195,222.393,1251.115,31.423,229.744,1285.163,16.925,229.058,1268.445,35.091,341.595,1267.616,53.487
0.015,287.897,1300.187,69.903,222.819,1251.224,30.886,229.801,1285.135,16.791,229.016,1268.427,35.098,341.621,1267.597,53.651
0.02,288.03,1300.26,69.954,222.255,1251.095,31.531,229.984,1285.204,16.635,229.276,1268.504,34.779,341.593,1267.577,53.527
0.025,288.475,1300.311,69.596,222.734,1251.132,31.095,229.606,1285.123,16.974,229.347,1268.545,34.699,341.495,1267.617,53.442
0.03,287.706,1300.282,69.479,222.771,1251.193,31.061,229.728,1285.215,16.848,229.039,1268.466,35.093,341.667,1267.596,53.684
0.035,287.973,1300.24,69.836,222.752,1251.197,31.012,229.62,1285.12,17.032,229.175,1268.493,34.84,341.742,1267.567,53.684
0.04,288.227,1300.227,69.928,222.654,1251.2,31.225,229.856,1285.173,16.787,229.236,1268.482,34.864,341.643,1267.621,53.656
0.045,287.861,1300.297,70.035,222.767,1251.215,31.002,229.697,1285.168,16.919,229.249,1268.508,34.841,341.619,1267.646,53.567
0.05,287.821,1300.413,69.602,222.422,1251.139,31.519,229.732,1285.254,16.734,229.186,1268.512,34.926,341.844,1267.606,53.843
0.055,287.82,1300.327,69.699,222.61,1251.192,31.1,229.768,1285.209,16.895,229.123,1268.5,35.081,342.003,1267.553,54.153
0.06,288.392,1300.3,70.025,222.429,1251.094,31.504,229.787,1285.206,16.86,229.294,1268.514,34.83,341.587,1267.646,53.583
0.065,287.818,1300.329,69.842,222.838,1251.136,30.992,229.734,1285.156,16.94,229.212,1268.487,34.879,341.675,1267.624,53.73
0.07,287.854,1300.4,69.779,222.674,1251.2,31.033,229.75,1285.201,16.859,229.234,1268.562,34.788,341.907,1267.649,53.828
0.075,287.541,1300.235,70.152,222.453,1251.173,31.376,229.654,1285.167,17.056,229.038,1268.486,35.105,341.833,1267.588,53.996
0.08,288.261,1300.331,69.755,222.092,1251.049,31.816,229.715,1285.208,16.87,229.228,1268.506,34.832,341.556,1267.68,53.441
0.085,287.874,1300.264,70.241,222.939,1251.164,30.904,229.717,1285.154,16.815,229.177,1268.464,34.987,341.701,1267.631,53.755
