Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,287.779,1300.632,70.066,222.589,1251.603,31.409,229.605,1285.687,17.652,229.062,1268.755,35.803,341.937,1267.958,54.868
0.005,287.779,1300.632,70.066,222.589,1251.603,31.409,229.605,1285.687,17.652,229.062,1268.755,35.803,341.937,1267.958,54.868
0.01,287.868,1300.54,70.482,222.624,1251.518,31.438,229.772,1285.693,17.462,229.148,1268.755,35.686,341.511,1268.087,54.243
0.015,288.035,1300.615,70.382,222.919,1251.716,30.896,229.681,1285.685,17.578,229.185,1268.782,35.674,341.129,1268.177,53.698
0.02,287.656,1300.604,70.514,222.626,1251.531,31.396,229.636,1285.677,17.668,229.021,1268.722,35.812,341.311,1268.133,54.106
0.025,288.08,1300.657,70.377,222.96,1251.624,30.92,229.654,1285.675,17.581,228.982,1268.741,35.849,341.628,1268.047,54.344
0.03,288.371,1300.605,70.58,222.855,1251.602,31.008,229.81,1285.729,17.312,229.297,1268.82,35.398,341.359,1268.107,54.14
0.035,287.738,1300.626,70.357,223.232,1251.823,30.592,229.664,1285.665,17.668,229.035,1268.761,35.787,341.345,1268.103,54.012
0.04,287.832,1300.657,70.395,222.905,1251.677,30.978,229.945,1285.819,17.162,228.931,1268.729,35.955,341.743,1268.057,54.52
0.045,287.684,1300.631,70.454,222.794,1251.555,31.256,229.6,1285.645,17.641,229.092,1268.766,35.739,341.679,1268.023,54.533
0.05,288.092,1300.643,70.529,222.923,1251.636,30.959,229.894,1285.746,17.369,229.057,1268.761,35.805,341.329,1268.114,53.967
0.055,287.678,1300.623,70.301,222.983,1251.663,31.094,229.604,1285.642,17.64,229.146,1268.775,35.723,341.446,1268.113,54.252
0.06,287.847,1300.751,70.02,222.798,1251.654,31.08,229.71,1285.729,17.604,228.907,1268.731,35.897,342.037,1268.046,54.785
0.065,287.726,1300.656,70.39,222.553,1251.562,31.472,229.621,1285.691,17.585,229.354,1268.864,35.413,341.717,1268.038,54.648
0.07,287.963,1300.642,70.425,222.945,1251.71,30.949,229.873,1285.77,17.245,229.119,1268.79,35.719,341.666,1268.049,54.519
0.075,287.502,1300.678,70.298,223.135,1251.744,30.611,229.672,1285.698,17.625,229.256,1268.796,35.615,341.597,1268.055,54.464
0.08,287.737,1300.675,70.285,223.16,1251.739,30.784,229.626,1285.739,17.638,229.042,1268.795,35.721,341.582,1268.142,54.254
0.085,287.847,1300.718,69.97,222.78,1251.653,31.189,229.607,1285.685,17.596,229.05,1268.821,35.773,341.483,1268.056,54.256
0.09,287.899,1300.669,70.191,222.964,1251.667,31.023,229.745,1285.66,17.555,229.058,1268.754,35.807,341.344,1268.085,54.162
0.095,287.983,1300.556,70.82,222.971,1251.619,30.946,229.894,1285.731,17.324,228.994,1268.717,35.94,341.39,1268.094,54.039
0.1,287.527,1300.666,70.561,222.89,1251.651,31.127,229.62,1285.711,17.624,229.021,1268.766,35.834,341.58,1268.052,54.543
0.105,287.831,1300.703,70.283,222.926,1251.684,30.909,229.742,1285.737,17.554,229.027,1268.787,35.855,341.661,1268.054,54.498
0.11,288.05,1300.637,70.426,222.856,1251.615,31.011,229.72,1285.69,17.557,229.141,1268.816,35.684,341.155,1268.145,53.797
0.115,287.728,1300.54,70.464,222.809,1251.566,31.217,229.717,1285.668,17.633,229.037,1268.767,35.832,341.432,1268.074,54.234
0.12,287.711,1300.599,70.572,222.839,1251.586,31.276,229.685,1285.748,17.506,229.163,1268.784,35.696,341.619,1268.036,54.59
0.125,287.544,1300.623,70.538,222.675,1251.655,31.337,229.547,1285.718,17.887,229.1,1268.796,35.692,341.611,1268.011,54.564
0.13,287.59,1300.613,70.521,222.696,1251.672,31.334,229.724,1285.789,17.551,229.123,1268.799,35.728,341.332,1268.088,54.133
0.135,287.629,1300.661,70.403,222.739,1251.583,31.278,229.565,1285.7,17.732,229.262,1268.803,35.593,341.296,1268.113,54.141
0.14,287.839,1300.599,70.468,223.19,1251.811,30.617,229.608,1285.757,17.531,229.096,1268.787,35.757,341.569,1268.029,54.513
0.145,287.545,1300.622,70.509,222.78,1251.674,31.122,229.745,1285.774,17.493,228.836,1268.718,36.069,341.505,1268.04,54.398
0.15,288.15,1300.522,70.873,222.774,1251.652,31.213,229.81,1285.753,17.565,229.095,1268.776,35.754,341.197,1268.097,54.069
0.155,287.772,1300.698,70.301,222.918,1251.698,31.04,229.719,1285.739,17.558,229.106,1268.804,35.718,341.362,1268.129,54.151
0.16,287.324,1300.662,69.97,222.531,1251.578,31.613,229.493,1285.678,17.866,228.995,1268.759,35.878,341.536,1268.109,54.594
0.165,287.674,1300.596,70.394,222.79,1251.646,31.157,229.501,1285.704,17.809,229.073,1268.757,35.802,341.438,1268.054,54.4
0.17,288.041,1300.571,70.699,222.461,1251.627,31.506,229.842,1285.78,17.455,229.048,1268.773,35.732,341.143,1268.108,54.019
