Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,319.513,1294.126,72.737,244.523,1257.44,29.175,256.256,1298.708,32.632,245.186,1276.362,31.743,370.62,1269.947,34.123
0.005,319.513,1294.126,72.737,244.523,1257.44,29.175,256.256,1298.708,32.632,245.186,1276.362,31.743,370.62,1269.947,34.123
0.01,319.536,1294.2,72.409,244.674,1257.538,29.029,256.07,1298.704,32.766,245.254,1276.407,31.654,370.872,1269.961,34.513
0.015,319.548,1294.146,72.713,244.624,1257.422,29.114,256.156,1298.734,32.668,245.235,1276.375,31.668,370.746,1269.966,34.4
0.02,319.815,1294.147,72.925,244.91,1257.454,28.721,256.185,1298.758,32.643,245.15,1276.346,31.68,370.827,1269.951,34.376
0.025,319.695,1294.199,72.189,244.246,1257.463,29.443,256.358,1298.818,32.446,245.132,1276.402,31.715,370.907,1269.936,34.461
0.03,319.637,1294.111,72.549,244.511,1257.464,29.227,256.019,1298.734,32.754,244.998,1276.362,31.768,370.65,1269.973,34.259
0.035,319.783,1294.154,72.794,244.643,1257.451,29.067,256.119,1298.8,32.594,245.156,1276.367,31.586,370.832,1269.953,34.451
0.04,319.454,1294.165,72.782,244.48,1257.469,29.161,256.018,1298.748,32.707,245.084,1276.397,31.745,370.913,1269.978,34.412
0.045,319.351,1294.135,72.699,244.388,1257.415,29.21,256.088,1298.779,32.713,245.28,1276.468,31.559,370.995,1269.972,34.701
0.05,319.415,1294.158,72.695,244.748,1257.526,28.993,255.921,1298.765,32.844,245.376,1276.435,31.488,370.673,1269.92,34.302
0.055,319.595,1294.218,72.55,244.57,1257.457,29.084,256.089,1298.788,32.748,245.493,1276.444,31.362,370.941,1269.895,34.602
0.06,319.465,1294.195,72.55,244.452,1257.457,29.183,256.341,1298.798,32.5,245.29,1276.371,31.645,370.994,1269.918,34.739
0.065,319.746,1294.191,72.673,244.487,1257.527,29.242,256.16,1298.785,32.666,245.326,1276.432,31.525,370.973,1269.978,34.709
0.07,319.875,1294.13,72.801,244.376,1257.453,29.223,256.078,1298.748,32.729,245.346,1276.46,31.538,370.897,1269.92,34.616
0.075,319.442,1294.093,72.924,244.53,1257.458,29.147,256.095,1298.807,32.689,245.241,1276.449,31.592,370.513,1270.046,34.028
0.08,319.503,1294.155,72.814,244.696,1257.522,28.855,256.276,1298.819,32.492,245.427,1276.426,31.394,370.822,1269.995,34.496
0.085,319.647,1294.168,72.777,244.447,1257.468,29.27,256.045,1298.785,32.684,245.032,1276.365,31.747,370.747,1270.039,34.333
0.09,319.428,1294.169,72.717,244.449,1257.47,29.203,256.04,1298.76,32.757,245.569,1276.505,31.223,370.787,1269.975,34.422
0.095,319.377,1294.194,72.822,244.706,1257.551,28.908,256.089,1298.774,32.708,245.044,1276.383,31.752,370.632,1270.011,34.207
0.1,319.682,1294.167,72.605,244.377,1257.498,29.139,256.165,1298.794,32.599,245.327,1276.42,31.499,370.78,1269.936,34.449
0.105,319.455,1294.132,72.751,244.595,1257.509,29.133,256.171,1298.812,32.645,245.455,1276.476,31.412,370.727,1269.951,34.417
0.11,319.538,1294.148,72.689,244.482,1257.472,29.229,256.09,1298.771,32.755,245.339,1276.465,31.552,370.536,1270.082,34.166
0.115,319.599,1294.15,72.712,245.05,1257.584,28.658,256.221,1298.854,32.586,245.161,1276.438,31.707,370.933,1269.942,34.595
0.12,319.337,1294.134,72.997,244.364,1257.53,29.319,256.05,1298.774,32.846,245.24,1276.461,31.702,370.777,1269.963,34.5
