Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,216.958,1299.374,48.181,158.839,1244.063,1.175,165.418,1280.373,-13.251,163.162,1268.968,-3.086,291.004,1267.267,32.866
0.005,216.958,1299.374,48.181,158.839,1244.063,1.175,165.418,1280.373,-13.251,163.162,1268.968,-3.086,291.004,1267.267,32.866
0.01,217.138,1299.365,48.523,158.607,1244.066,1.303,165.322,1280.389,-13.192,163.21,1268.95,-3.097,290.874,1267.261,32.646
0.015,216.997,1299.384,48.373,158.913,1244.082,1.173,165.448,1280.408,-13.312,163.358,1268.989,-3.223,290.927,1267.297,32.73
0.02,216.872,1299.369,48.521,158.825,1244.069,1.16,165.45,1280.421,-13.302,163.194,1268.979,-2.963,290.775,1267.325,32.456
0.025,217.258,1299.338,48.539,158.886,1244.084,1.07,165.544,1280.421,-13.407,163.368,1268.981,-3.178,290.989,1267.309,32.635
0.03,216.919,1299.367,48.296,159.362,1244.154,0.686,165.206,1280.379,-13.036,163.407,1268.98,-3.261,290.815,1267.318,32.603
0.035,217.119,1299.354,48.517,158.834,1244.078,1.145,165.547,1280.442,-13.374,163.411,1268.988,-3.262,290.609,1267.314,32.336
0.04,217.226,1299.351,48.574,159.006,1244.104,0.976,165.543,1280.456,-13.346,163.177,1269.002,-3.088,290.682,1267.272,32.419
0.045,217.171,1299.46,48.495,158.921,1244.117,1.122,165.334,1280.412,-13.154,163.508,1269.041,-3.332,290.552,1267.369,32.116
0.05,217.203,1299.476,48.472,158.929,1244.072,1.075,165.373,1280.451,-13.168,163.159,1268.994,-3.058,290.675,1267.352,32.286
0.055,217.12,1299.374,48.612,159.018,1244.115,1.056,165.224,1280.406,-13.061,163.447,1269.032,-3.302,290.657,1267.274,32.235
0.06,217.332,1299.363,48.799,159.189,1244.158,0.862,165.1,1280.379,-12.95,163.259,1269.034,-3.146,290.392,1267.353,31.961
0.065,217.32,1299.392,48.835,158.825,1244.159,1.227,165.5,1280.437,-13.29,163.223,1268.989,-3.111,290.729,1267.36,32.586
0.07,217.168,1299.463,48.245,158.847,1244.137,1.16,165.237,1280.44,-13.039,163.527,1269.057,-3.296,290.612,1267.334,32.28
0.075,217.312,1299.412,48.683,158.903,1244.1,1.114,165.359,1280.459,-13.163,163.41,1269.053,-3.196,290.768,1267.333,32.595
0.08,216.882,1299.4,48.628,158.968,1244.183,1.05,165.477,1280.514,-13.239,163.373,1269.028,-3.217,290.671,1267.384,32.399
0.085,217.291,1299.415,48.621,158.7,1244.124,1.317,165.421,1280.49,-13.178,163.271,1269.011,-3.067,290.683,1267.316,32.245
0.09,216.973,1299.412,48.558,159.018,1244.164,1.026,165.354,1280.463,-13.096,163.13,1269.015,-2.96,290.768,1267.356,32.354
0.095,217.075,1299.411,48.621,159.11,1244.17,0.972,165.496,1280.514,-13.244,163.272,1269.015,-3.069,291.105,1267.247,32.923
0.1,217.166,1299.388,48.777,158.908,1244.171,1.045,165.218,1280.423,-13.009,163.169,1269.02,-2.999,290.877,1267.262,32.698
0.105,217.165,1299.444,48.725,158.687,1244.14,1.287,165.294,1280.445,-13.068,163.413,1269.04,-3.197,290.847,1267.316,32.52
0.11,217.182,1299.38,48.599,159.02,1244.125,1.045,165.314,1280.477,-13.066,163.464,1269.063,-3.226,291.024,1267.242,32.759
0.115,217.388,1299.401,48.779,159.06,1244.17,1.004,165.605,1280.543,-13.373,163.362,1269.065,-3.164,291.032,1267.299,32.883
0.12,217.374,1299.368,48.944,159.034,1244.22,1.016,165.441,1280.506,-13.162,163.579,1269.086,-3.363,291.13,1267.267,33.075
0.125,216.981,1299.421,48.48,159.009,1244.24,1.059,165.492,1280.525,-13.223,163.111,1269.042,-2.933,290.636,1267.291,32.295
0.13,217.034,1299.457,48.341,159.162,1244.199,0.948,165.373,1280.519,-13.119,163.329,1269.054,-3.127,291.202,1267.216,33.176
0.135,217.109,1299.336,48.958,158.795,1244.134,1.26,165.351,1280.491,-13.085,163.437,1269.113,-3.182,290.826,1267.287,32.567
0.14,216.984,1299.447,48.403,158.706,1244.155,1.328,165.286,1280.488,-13.09,163.366,1269.087,-3.182,290.931,1267.259,32.728
0.145,216.9,1299.414,48.794,158.81,1244.226,1.309,165.506,1280.568,-13.249,163.357,1269.082,-3.199,291.181,1267.293,33.147
0.15,217.195,1299.388,48.763,158.531,1244.154,1.467,165.276,1280.539,-13.016,163.354,1269.079,-3.165,290.992,1267.337,32.665
0.155,217.307,1299.447,48.95,159.316,1244.298,0.827,165.435,1280.573,-13.209,163.428,1269.102,-3.167,291.045,1267.282,32.839
