Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,274.148,1300.169,34.736,204.721,1252.624,22.112,208.659,1285.889,-1.523,204.473,1268.032,8.351,320.213,1271.623,8.46
0.005,274.148,1300.169,34.736,204.721,1252.624,22.112,208.659,1285.889,-1.523,204.473,1268.032,8.351,320.213,1271.623,8.46
0.01,274.443,1300.11,35.167,204.922,1252.684,21.957,208.707,1285.933,-1.616,204.403,1268.067,8.356,320.01,1271.722,7.978
0.015,274.317,1300.201,34.689,204.693,1252.649,22.118,208.936,1285.981,-1.825,204.438,1268.082,8.327,320.401,1271.61,8.792
0.02,273.975,1300.204,34.662,204.559,1252.636,22.263,208.861,1285.982,-1.784,204.423,1268.084,8.49,320.624,1271.596,9.122
0.025,274.032,1300.074,35.157,205.115,1252.697,21.772,208.857,1285.969,-1.736,204.29,1268.051,8.636,319.81,1271.775,7.955
0.03,274.132,1300.136,35.071,205.022,1252.655,21.918,208.76,1285.932,-1.617,204.38,1268.066,8.502,320.051,1271.748,8.258
0.035,274.043,1300.19,34.712,204.808,1252.599,22.129,208.843,1285.932,-1.668,204.278,1268.04,8.603,320.271,1271.665,8.73
0.04,274.183,1300.139,34.957,204.638,1252.585,22.339,208.832,1285.909,-1.602,204.441,1268.077,8.497,320.234,1271.653,8.544
0.045,274.006,1300.107,35.014,204.834,1252.59,22.253,208.635,1285.864,-1.364,204.406,1268.041,8.621,320.004,1271.7,8.017
0.05,274.112,1300.183,34.843,204.775,1252.558,22.335,208.769,1285.859,-1.442,204.507,1267.978,8.604,320.01,1271.737,7.969
0.055,274.013,1300.125,35.071,204.566,1252.552,22.616,208.908,1285.859,-1.495,204.564,1268.027,8.581,320.483,1271.63,8.779
0.06,274.491,1300.151,35.076,204.816,1252.57,22.387,209.091,1285.866,-1.664,204.765,1268.022,8.474,319.927,1271.736,8.23
0.065,274.068,1300.133,34.876,204.997,1252.559,22.232,209.076,1285.916,-1.599,204.6,1268.016,8.66,320.128,1271.681,8.382
0.07,274.485,1300.166,35.134,204.79,1252.564,22.43,208.789,1285.87,-1.349,204.429,1268.004,8.775,320.063,1271.691,8.359
0.075,274.191,1300.14,35.123,205.068,1252.576,22.175,208.831,1285.839,-1.337,204.788,1268.078,8.528,320.313,1271.645,8.762
0.08,274.089,1300.161,35.04,204.679,1252.548,22.564,208.918,1285.855,-1.406,204.549,1267.967,8.728,320.19,1271.732,8.58
0.085,274.154,1300.141,34.973,204.641,1252.565,22.509,208.957,1285.905,-1.523,204.638,1268.055,8.56,319.875,1271.78,8.062
0.09,274.017,1300.211,34.551,204.685,1252.566,22.495,208.765,1285.898,-1.348,204.365,1268.035,8.764,319.874,1271.676,8.155
0.095,274.178,1300.106,35.059,204.888,1252.622,22.255,208.577,1285.877,-1.188,204.608,1268.079,8.562,320.648,1271.659,9.124
0.1,273.888,1300.163,35.046,204.922,1252.655,22.215,208.841,1285.945,-1.531,204.298,1268.054,8.72,320.228,1271.575,8.787
0.105,274.001,1300.203,35.041,204.935,1252.659,22.129,208.888,1285.957,-1.613,204.494,1268.094,8.536,320.09,1271.705,8.481
0.11,274.351,1300.16,35.185,204.65,1252.618,22.364,208.952,1285.985,-1.705,204.42,1268.117,8.604,320.004,1271.746,8.269
0.115,273.963,1300.157,35.147,204.866,1252.644,22.085,208.817,1286.009,-1.573,204.321,1268.113,8.597,320.549,1271.598,8.898
0.12,274.039,1300.208,34.992,205.027,1252.684,21.987,208.586,1285.916,-1.406,204.622,1268.126,8.413,320.161,1271.733,8.477
0.125,274.264,1300.273,34.768,204.741,1252.649,22.243,208.912,1286.007,-1.675,204.307,1268.099,8.686,320.46,1271.714,8.844
0.13,274.165,1300.319,34.427,204.884,1252.686,22.051,208.759,1285.956,-1.531,204.415,1268.106,8.51,320.328,1271.667,8.719
0.135,274.248,1300.195,35.115,204.797,1252.686,22.207,208.881,1285.995,-1.581,204.36,1268.1,8.613,320.212,1271.667,8.648
0.14,274.029,1300.257,34.767,204.701,1252.644,22.314,208.885,1285.991,-1.585,204.245,1268.092,8.705,320.47,1271.668,8.978
0.145,274.231,1300.315,34.68,204.813,1252.641,22.231,208.938,1286.007,-1.591,204.284,1268.056,8.731,320.163,1271.787,8.512
0.15,273.921,1300.236,34.968,204.592,1252.666,22.466,208.956,1286.011,-1.545,204.217,1268.052,8.877,320.356,1271.685,8.848
0.155,273.941,1300.19,35.209,204.799,1252.617,22.311,208.802,1285.948,-1.391,204.422,1268.077,8.692,320.218,1271.695,8.479
0.16,274.13,1300.192,35.18,204.822,1252.616,22.367,208.979,1285.964,-1.5,204.406,1268.068,8.76,320.435,1271.715,8.806
0.165,274.155,1300.266,34.794,204.817,1252.634,22.374,208.851,1285.928,-1.383,204.185,1268.001,8.861,320.714,1271.624,9.223
0.17,273.799,1300.137,35.453,204.685,1252.606,22.498,208.89,1285.939,-1.351,204.225,1268.02,9.011,320.076,1271.826,8.396
0.175,274.096,1300.199,35.064,205.036,1252.631,22.171,208.697,1285.946,-1.233,204.456,1268.065,8.709,320.121,1271.726,8.376
