Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,239.534,1298.28,48.168,170.934,1244.477,3.683,180.564,1279.684,-11.242,175.34,1262.063,-6.708,303.216,1263.739,27.414
0.005,239.534,1298.28,48.168,170.934,1244.477,3.683,180.564,1279.684,-11.242,175.34,1262.063,-6.708,303.216,1263.739,27.414
0.01,239.749,1298.301,48.436,170.968,1244.478,3.707,180.641,1279.662,-11.286,174.976,1262.039,-6.372,303.469,1263.666,27.824
0.015,239.634,1298.379,48.314,171.264,1244.543,3.344,180.628,1279.676,-11.28,175.248,1262.075,-6.555,303.241,1263.728,27.374
0.02,239.742,1298.391,48.154,170.902,1244.465,3.734,180.697,1279.736,-11.379,175.103,1262.031,-6.433,302.946,1263.798,27.126
0.025,239.607,1298.333,48.156,170.819,1244.462,3.862,180.617,1279.742,-11.284,175.301,1262.095,-6.64,303.334,1263.68,27.603
0.03,239.755,1298.341,48.175,170.813,1244.463,3.83,180.616,1279.757,-11.204,175.174,1262.105,-6.484,302.712,1263.779,26.732
0.035,239.766,1298.298,48.219,170.924,1244.511,3.694,180.716,1279.793,-11.426,175.18,1262.085,-6.524,303.126,1263.79,27.309
0.04,239.714,1298.363,48.579,170.999,1244.547,3.683,180.877,1279.808,-11.585,175.03,1262.098,-6.364,302.981,1263.742,27.167
0.045,239.618,1298.375,48.04,170.858,1244.52,3.744,180.685,1279.779,-11.338,175.11,1262.108,-6.433,302.988,1263.732,27.094
0.05,239.477,1298.408,47.77,171.128,1244.525,3.523,180.741,1279.786,-11.387,175.211,1262.137,-6.575,302.987,1263.703,27.209
0.055,239.767,1298.341,48.066,170.82,1244.518,3.824,180.615,1279.754,-11.395,175.062,1262.07,-6.354,303.192,1263.707,27.447
0.06,239.785,1298.415,48.156,170.915,1244.477,3.777,180.5,1279.734,-11.178,175.074,1262.12,-6.442,303.142,1263.744,27.365
0.065,240.062,1298.355,48.265,170.62,1244.495,3.932,180.594,1279.737,-11.308,175.143,1262.094,-6.501,303.077,1263.74,27.224
0.07,239.541,1298.403,47.913,171.031,1244.524,3.627,180.733,1279.764,-11.33,175.143,1262.072,-6.505,303.021,1263.713,27.227
0.075,239.609,1298.31,48.142,171.044,1244.524,3.621,180.685,1279.757,-11.345,175.209,1262.078,-6.488,303.061,1263.705,27.352
0.08,239.727,1298.267,48.247,171.128,1244.514,3.604,180.615,1279.741,-11.297,175.35,1262.096,-6.688,303.118,1263.803,27.366
0.085,239.612,1298.36,47.922,170.809,1244.453,3.711,180.735,1279.757,-11.359,175.325,1262.132,-6.604,303.023,1263.76,27.245
0.09,239.725,1298.372,48.242,171.04,1244.527,3.625,180.477,1279.737,-11.148,175.031,1262.08,-6.445,303.218,1263.726,27.534
0.095,239.697,1298.34,48.384,171.161,1244.556,3.524,180.565,1279.74,-11.22,175.251,1262.124,-6.538,303.113,1263.755,27.413
0.1,239.639,1298.401,48.033,170.957,1244.592,3.709,180.465,1279.739,-11.136,175.179,1262.156,-6.503,303.039,1263.805,27.372
0.105,239.751,1298.37,48.117,170.954,1244.566,3.774,180.592,1279.792,-11.229,175.229,1262.119,-6.521,303.291,1263.725,27.57
0.11,239.594,1298.41,47.829,170.994,1244.518,3.659,180.573,1279.792,-11.206,175.177,1262.139,-6.465,303.114,1263.83,27.384
0.115,239.445,1298.41,47.927,171.106,1244.598,3.527,180.589,1279.785,-11.213,175.193,1262.151,-6.52,302.649,1263.898,26.759
0.12,239.719,1298.446,48.126,171.025,1244.576,3.635,180.65,1279.835,-11.33,175.096,1262.148,-6.438,303.302,1263.736,27.716
0.125,239.429,1298.396,47.985,170.977,1244.499,3.788,180.556,1279.845,-11.209,175.335,1262.192,-6.534,303.069,1263.857,27.461
0.13,239.775,1298.342,48.526,171.181,1244.643,3.501,180.603,1279.83,-11.217,175.297,1262.179,-6.487,302.902,1263.824,27.135
0.135,239.404,1298.395,48.099,171.1,1244.596,3.579,180.633,1279.815,-11.244,175.203,1262.183,-6.477,303.277,1263.755,27.651
0.14,239.772,1298.447,48.062,170.677,1244.541,3.912,180.657,1279.822,-11.257,175.15,1262.12,-6.389,302.959,1263.815,27.274
0.145,239.782,1298.413,47.989,171.115,1244.588,3.637,180.545,1279.813,-11.12,175.132,1262.142,-6.393,303.054,1263.826,27.354
0.15,239.605,1298.367,48.32,171.004,1244.572,3.723,180.668,1279.808,-11.282,174.923,1262.1,-6.236,303.3,1263.783,27.697
0.155,239.626,1298.412,48.035,170.825,1244.53,3.874,180.679,1279.82,-11.293,175.067,1262.116,-6.33,303.047,1263.827,27.379
0.16,239.839,1298.391,48.292,171.071,1244.586,3.607,180.538,1279.77,-11.118,175.097,1262.124,-6.357,303.238,1263.767,27.57
0.165,239.703,1298.31,48.51,171.023,1244.589,3.713,180.634,1279.783,-11.208,175.245,1262.123,-6.474,303.053,1263.821,27.327
0.17,239.691,1298.304,48.429,171.118,1244.566,3.658,180.651,1279.8,-11.243,175.307,1262.147,-6.522,303.262,1263.778,27.523
0.175,239.897,1298.323,48.473,170.692,1244.502,4.036,180.715,1279.813,-11.254,175.172,1262.139,-6.42,303.091,1263.817,27.307
0.18,239.58,1298.42,48.252,171.032,1244.603,3.604,180.553,1279.841,-11.194,175.21,1262.118,-6.423,303.028,1263.852,27.331
0.185,239.594,1298.427,48.026,171.033,1244.573,3.74,180.659,1279.855,-11.238,175.112,1262.152,-6.382,303.155,1263.84,27.352
0.19,239.454,1298.381,48.175,170.881,1244.54,3.827,180.569,1279.813,-11.17,175.066,1262.151,-6.305,303.169,1263.819,27.442
