Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,293.676,1280.42,74.129,221.679,1237.101,58.302,228.857,1273.399,40.606,220.734,1245.198,44.733,350.006,1250.098,49.177
0.005,293.676,1280.42,74.129,221.679,1237.101,58.302,228.857,1273.399,40.606,220.734,1245.198,44.733,350.006,1250.098,49.177
0.01,293.804,1280.409,74.118,221.682,1237.072,58.326,228.842,1273.438,40.543,220.931,1245.238,44.622,349.983,1250.212,49.391
0.015,293.834,1280.416,74.274,221.703,1237.105,58.357,228.599,1273.386,40.798,220.938,1245.238,44.567,349.872,1250.223,49.105
0.02,293.621,1280.479,73.928,221.711,1237.089,58.34,228.746,1273.438,40.677,220.681,1245.216,44.84,350.098,1250.201,49.363
0.025,293.834,1280.477,73.966,221.662,1237.108,58.36,228.585,1273.411,40.854,220.679,1245.177,44.835,350.132,1250.126,49.575
0.03,293.575,1280.447,74.53,221.755,1237.103,58.191,228.721,1273.444,40.726,220.827,1245.25,44.749,350.066,1250.175,49.341
0.035,293.721,1280.433,74.51,221.494,1237.102,58.582,228.732,1273.432,40.729,220.742,1245.19,44.808,349.844,1250.224,49.084
0.04,293.868,1280.378,74.302,221.423,1237.011,58.667,228.68,1273.442,40.703,220.761,1245.228,44.864,350.047,1250.137,49.42
0.045,293.736,1280.42,74.121,221.619,1237.074,58.4,228.822,1273.485,40.603,220.778,1245.258,44.764,349.979,1250.166,49.278
0.05,293.725,1280.448,74.413,221.637,1237.101,58.412,228.777,1273.438,40.667,220.586,1245.188,44.96,350.085,1250.157,49.53
0.055,293.836,1280.411,74.461,221.838,1237.151,58.253,228.639,1273.435,40.784,220.56,1245.205,45.019,350.123,1250.193,49.47
0.06,293.761,1280.503,74.094,221.768,1237.123,58.245,228.652,1273.439,40.776,220.997,1245.306,44.561,349.952,1250.211,49.222
0.065,293.645,1280.416,74.39,221.89,1237.111,58.221,228.721,1273.481,40.715,220.779,1245.267,44.789,350.053,1250.23,49.467
0.07,293.734,1280.433,74.145,221.793,1237.182,58.221,228.666,1273.466,40.764,220.608,1245.181,44.975,350.252,1250.119,49.857
0.075,293.809,1280.464,74.266,221.784,1237.17,58.267,228.73,1273.48,40.724,220.717,1245.248,44.76,350.034,1250.185,49.351
0.08,293.965,1280.492,74.171,221.822,1237.153,58.245,228.725,1273.459,40.679,220.864,1245.272,44.64,350.301,1250.112,49.735
0.085,293.78,1280.447,74.427,221.922,1237.18,58.122,228.622,1273.46,40.827,220.75,1245.248,44.798,350.008,1250.127,49.299
0.09,293.852,1280.498,74.164,221.86,1237.221,58.16,228.636,1273.451,40.842,220.8,1245.266,44.768,350.053,1250.205,49.328
0.095,293.68,1280.465,74.282,221.46,1237.125,58.662,228.784,1273.494,40.651,220.709,1245.275,44.828,350.076,1250.19,49.458
0.1,294.037,1280.48,74.352,221.506,1237.136,58.554,228.752,1273.499,40.729,220.929,1245.286,44.65,349.876,1250.261,49.217
0.105,293.912,1280.456,74.394,221.7,1237.155,58.429,228.464,1273.46,41.002,220.684,1245.281,44.905,350.168,1250.204,49.505
0.11,293.681,1280.5,74.373,221.882,1237.153,58.148,228.611,1273.509,40.834,220.604,1245.241,44.99,350.005,1250.159,49.143
0.115,293.756,1280.426,74.592,221.738,1237.214,58.232,228.951,1273.529,40.482,220.858,1245.297,44.695,350.106,1250.156,49.542
0.12,293.988,1280.471,74.291,221.736,1237.23,58.296,228.46,1273.476,40.999,220.805,1245.27,44.692,350.163,1250.156,49.631
0.125,293.828,1280.518,74.22,221.628,1237.201,58.401,228.748,1273.539,40.637,220.636,1245.27,44.88,349.999,1250.219,49.415
0.13,293.611,1280.524,74.314,221.821,1237.179,58.246,228.485,1273.461,40.954,220.726,1245.303,44.811,350.217,1250.233,49.478
0.135,293.846,1280.579,74.065,221.489,1237.173,58.595,228.801,1273.549,40.591,220.792,1245.298,44.727,350.154,1250.194,49.677
0.14,293.633,1280.556,74.064,221.652,1237.197,58.444,228.686,1273.534,40.749,220.766,1245.34,44.78,350.152,1250.244,49.566
0.145,293.721,1280.461,74.308,221.839,1237.211,58.224,228.745,1273.564,40.683,220.628,1245.236,44.958,349.893,1250.345,49.395
0.15,293.919,1280.553,74.27,221.885,1237.213,58.219,228.634,1273.507,40.799,220.603,1245.253,44.975,349.939,1250.261,49.435
0.155,293.68,1280.501,74.213,221.552,1237.222,58.541,228.765,1273.552,40.688,220.895,1245.352,44.635,349.936,1250.355,49.294
0.16,294.169,1280.529,74.44,221.78,1237.263,58.288,228.8,1273.545,40.667,220.646,1245.271,44.877,350.162,1250.201,49.611
0.165,294.078,1280.516,74.412,221.505,1237.207,58.566,228.656,1273.526,40.875,220.877,1245.336,44.706,350.089,1250.259,49.633
0.17,293.631,1280.615,74.08,221.739,1237.242,58.306,228.648,1273.54,40.782,220.786,1245.33,44.816,350.023,1250.238,49.624
0.175,294.068,1280.534,74.307,221.864,1237.304,58.152,228.624,1273.534,40.832,220.856,1245.378,44.713,349.759,1250.358,49.142
0.18,293.879,1280.606,74.136,221.556,1237.174,58.453,228.656,1273.564,40.734,220.697,1245.341,44.83,350.12,1250.269,49.575
0.185,293.938,1280.649,74.024,221.577,1237.271,58.49,228.782,1273.589,40.675,220.754,1245.344,44.836,350.005,1250.277,49.493
0.19,293.669,1280.597,74.089,221.798,1237.256,58.362,228.762,1273.58,40.709,220.757,1245.358,44.815,350.218,1250.244,49.655
0.195,293.49,1280.567,74.091,221.736,1237.283,58.337,228.65,1273.555,40.829,220.995,1245.38,44.581,349.919,1250.355,49.219
0.2,293.961,1280.537,74.412,221.684,1237.261,58.458,228.637,1273.557,40.87,220.74,1245.354,44.856,349.866,1250.261,49.211
0.205,293.917,1280.523,74.5,221.659,1237.277,58.44,228.736,1273.563,40.748,220.705,1245.349,44.889,349.623,1250.41,48.825
0.21,293.859,1280.612,74.019,221.556,1237.232,58.526,228.834,1273.599,40.651,220.684,1245.335,44.922,350.19,1250.255,49.605
0.215,293.84,1280.559,74.504,221.557,1237.229,58.57,228.695,1273.572,40.798,220.777,1245.356,44.845,349.919,1250.353,49.279
0.22,293.923,1280.508,74.608,221.79,1237.319,58.288,228.807,1273.637,40.7,220.688,1245.307,44.921,349.935,1250.337,49.273
0.225,293.96,1280.517,74.648,221.81,1237.308,58.273,228.585,1273.596,40.927,220.462,1245.294,45.124,349.721,1250.411,48.847
0.23,293.68,1280.601,74.436,221.697,1237.323,58.282,228.713,1273.62,40.8,220.733,1245.393,44.884,350.149,1250.229,49.668
0.235,293.771,1280.672,74.047,221.712,1237.313,58.294,228.808,1273.618,40.676,220.635,1245.377,44.963,350.159,1250.364,49.55
0.24,293.966,1280.58,74.162,221.716,1237.288,58.33,228.604,1273.616,40.824,220.717,1245.37,44.888,349.829,1250.369,49.341
0.245,293.719,1280.686,74.087,221.695,1237.339,58.333,228.62,1273.628,40.846,220.801,1245.376,44.827,350.099,1250.36,49.51
0.25,293.822,1280.616,74.239,221.5,1237.315,58.424,228.687,1273.632,40.752,220.802,1245.418,44.773,350.164,1250.333,49.495
0.255,293.68,1280.53,74.586,221.627,1237.33,58.442,228.807,1273.65,40.687,220.822,1245.42,44.802,349.957,1250.382,49.435
0.26,293.794,1280.652,74.392,221.629,1237.306,58.449,228.851,1273.632,40.625,220.865,1245.416,44.751,350.02,1250.364,49.478
0.265,293.551,1280.667,74.08,221.671,1237.304,58.378,228.761,1273.644,40.744,220.716,1245.424,44.916,350.053,1250.305,49.333
0.27,293.793,1280.635,74.148,221.477,1237.259,58.623,228.666,1273.65,40.816,220.886,1245.427,44.701,350.2,1250.243,49.726
0.275,293.614,1280.626,74.182,221.619,1237.376,58.448,228.746,1273.672,40.763,220.882,1245.417,44.665,350.369,1250.279,49.985
0.28,294.068,1280.672,74.264,221.701,1237.368,58.45,228.566,1273.628,40.951,220.703,1245.415,44.844,350.396,1250.271,49.923
0.285,293.756,1280.559,74.641,221.469,1237.326,58.53,228.579,1273.649,40.862,220.699,1245.437,44.857,349.926,1250.472,49.307
0.29,293.871,1280.62,74.464,221.918,1237.367,58.159,228.606,1273.648,40.898,220.715,1245.421,44.925,349.908,1250.435,49.257
0.295,293.779,1280.663,74.26,221.796,1237.384,58.237,228.65,1273.684,40.825,220.628,1245.39,45.004,349.8,1250.431,49.073
0.3,293.882,1280.653,74.29,221.786,1237.382,58.366,228.603,1273.626,40.981,220.733,1245.425,44.79,350.079,1250.433,49.51
0.305,294.06,1280.67,74.392,221.9,1237.413,58.173,228.683,1273.651,40.832,220.495,1245.391,45.148,350.229,1250.323,49.669
0.31,293.848,1280.734,74.013,221.555,1237.341,58.551,228.632,1273.686,40.915,220.854,1245.447,44.761,349.796,1250.494,49.063
0.315,293.748,1280.768,73.813,221.911,1237.377,58.257,228.608,1273.661,40.969,220.66,1245.421,44.999,350.008,1250.481,49.302
0.32,293.941,1280.65,74.339,221.671,1237.373,58.43,228.605,1273.66,40.946,220.541,1245.404,45.046,350.012,1250.404,49.414
0.325,293.709,1280.687,74.236,221.597,1237.355,58.635,228.505,1273.639,41.083,220.915,1245.457,44.751,350.13,1250.473,49.55
0.33,293.867,1280.79,74.061,221.468,1237.359,58.673,228.724,1273.697,40.793,220.657,1245.44,44.996,350.122,1250.4,49.496
0.335,293.759,1280.649,74.608,221.772,1237.433,58.392,228.64,1273.666,40.867,220.556,1245.398,45.073,350.125,1250.366,49.737
0.34,293.733,1280.715,74.444,221.952,1237.413,58.175,228.589,1273.656,40.962,220.67,1245.454,44.959,350.04,1250.426,49.477
0.345,294.02,1280.622,74.65,221.611,1237.402,58.514,228.629,1273.721,40.896,220.784,1245.474,44.809,350.017,1250.376,49.481
0.35,293.599,1280.673,74.569,221.811,1237.423,58.247,228.639,1273.708,40.9,220.601,1245.453,44.998,350.153,1250.492,49.549
0.355,293.794,1280.652,74.334,221.591,1237.435,58.521,228.676,1273.722,40.851,220.583,1245.473,45.039,350.066,1250.412,49.484
0.36,293.324,1280.716,74.177,221.699,1237.413,58.422,228.559,1273.703,40.965,220.497,1245.418,45.112,349.999,1250.434,49.395
0.365,293.828,1280.733,74.485,221.906,1237.475,58.17,228.569,1273.726,40.949,220.774,1245.48,44.868,350.078,1250.425,49.672
0.37,293.677,1280.656,74.604,221.783,1237.406,58.327,228.731,1273.75,40.819,220.647,1245.492,44.997,349.981,1250.469,49.39
0.375,293.986,1280.694,74.406,221.815,1237.434,58.278,228.731,1273.749,40.819,220.757,1245.532,44.812,349.893,1250.511,49.256
0.38,294.135,1280.681,74.479,221.518,1237.38,58.541,228.869,1273.794,40.631,220.845,1245.552,44.774,349.891,1250.501,49.335
0.385,293.592,1280.714,74.234,221.745,1237.395,58.417,228.823,1273.779,40.7,220.469,1245.412,45.185,349.774,1250.542,49.195
0.39,293.611,1280.805,74.011,221.777,1237.446,58.271,228.831,1273.768,40.744,220.922,1245.543,44.637,350.109,1250.506,49.473
