Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,285.051,1294.806,82.277,212.376,1242.803,53.291,223.63,1288.434,46.604,217.384,1264.149,67.49,343.908,1261.339,41.842
0.005,285.051,1294.806,82.277,212.376,1242.803,53.291,223.63,1288.434,46.604,217.384,1264.149,67.49,343.908,1261.339,41.842
0.01,284.977,1294.848,81.658,212.888,1242.914,52.717,223.536,1288.416,46.699,217.444,1264.179,67.432,343.725,1261.418,41.452
0.015,284.741,1294.829,82.169,212.917,1242.917,52.698,223.761,1288.467,46.554,217.184,1264.125,67.713,344.106,1261.337,41.98
0.02,284.96,1294.827,81.705,212.804,1242.932,52.676,223.616,1288.47,46.624,217.425,1264.151,67.447,344.057,1261.298,41.982
0.025,285.106,1294.835,81.754,212.775,1242.904,52.76,223.82,1288.49,46.444,217.165,1264.151,67.69,344.208,1261.343,42.154
0.03,284.645,1294.755,82.038,213.026,1242.93,52.513,223.661,1288.479,46.626,217.39,1264.161,67.449,343.904,1261.456,41.676
0.035,284.858,1294.783,82.274,212.605,1242.855,52.949,223.543,1288.456,46.701,217.227,1264.133,67.609,343.996,1261.43,41.823
0.04,284.836,1294.782,82.381,212.461,1242.827,53.013,223.559,1288.461,46.731,217.283,1264.187,67.548,344.253,1261.281,42.41
0.045,284.766,1294.852,81.89,212.637,1242.884,52.842,223.787,1288.485,46.415,217.275,1264.165,67.617,343.87,1261.447,41.677
0.05,284.812,1294.874,81.483,212.524,1242.822,52.935,223.58,1288.499,46.727,217.351,1264.182,67.458,344.181,1261.284,42.177
0.055,285.101,1294.844,82.025,212.763,1242.913,52.726,223.815,1288.539,46.486,217.33,1264.161,67.55,344.132,1261.451,41.845
0.06,284.964,1294.824,81.857,212.849,1242.923,52.798,223.549,1288.475,46.625,217.41,1264.212,67.49,344.101,1261.428,42.016
0.065,284.776,1294.848,82.036,212.784,1242.918,52.856,223.629,1288.486,46.69,217.348,1264.186,67.578,344.194,1261.374,42.266
0.07,284.723,1294.846,81.991,212.793,1242.992,52.736,223.833,1288.523,46.485,217.424,1264.207,67.478,344.055,1261.435,42.002
0.075,284.784,1294.869,81.684,212.57,1242.932,52.966,223.547,1288.464,46.719,217.193,1264.187,67.674,343.96,1261.411,41.807
0.08,284.945,1294.86,81.844,212.821,1242.961,52.609,223.727,1288.563,46.512,217.133,1264.199,67.76,343.893,1261.426,41.801
0.085,284.912,1294.87,81.973,212.881,1242.997,52.689,223.831,1288.542,46.427,217.402,1264.213,67.435,344.109,1261.414,41.919
0.09,285.143,1294.861,81.914,212.798,1242.95,52.804,223.622,1288.521,46.628,217.279,1264.194,67.614,344.208,1261.392,42.147
0.095,284.689,1294.989,81.467,212.74,1242.943,52.762,223.444,1288.458,46.752,217.301,1264.197,67.533,344.012,1261.531,41.818
0.1,284.727,1294.881,81.914,212.291,1242.895,53.252,223.813,1288.539,46.371,217.378,1264.217,67.447,344.086,1261.422,42.101
0.105,284.841,1294.832,82.248,212.495,1242.961,53.01,223.699,1288.533,46.529,217.298,1264.193,67.576,344.01,1261.479,41.887
0.11,284.878,1294.881,82.016,212.871,1242.974,52.694,223.613,1288.54,46.656,217.316,1264.188,67.562,344.021,1261.499,41.755
0.115,284.853,1294.913,81.882,212.821,1242.954,52.654,223.687,1288.575,46.52,217.322,1264.199,67.549,343.905,1261.43,41.718
0.12,284.873,1294.905,81.98,212.961,1243.029,52.519,223.792,1288.584,46.502,217.365,1264.242,67.508,344.032,1261.508,41.779
0.125,284.717,1294.83,82.16,212.668,1242.969,52.889,223.436,1288.491,46.851,217.349,1264.234,67.47,343.792,1261.593,41.473
