Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,238.927,1291.465,42.367,172.261,1245.943,-2.505,179.324,1282.22,-15.476,177.134,1260.933,0.734,298.697,1265.281,19.288
0.005,238.927,1291.465,42.367,172.261,1245.943,-2.505,179.324,1282.22,-15.476,177.134,1260.933,0.734,298.697,1265.281,19.288
0.01,239.223,1291.451,42.388,172.12,1245.906,-2.488,179.415,1282.27,-15.604,177.096,1260.914,0.781,298.918,1265.266,19.466
0.015,239.199,1291.433,42.222,172.236,1245.943,-2.489,179.267,1282.248,-15.519,176.912,1260.906,0.934,298.771,1265.264,19.523
0.02,239.12,1291.335,42.962,172.336,1245.954,-2.689,179.191,1282.242,-15.367,177.186,1260.967,0.665,298.964,1265.211,19.614
0.025,238.777,1291.451,42.424,172.042,1245.945,-2.442,179.067,1282.249,-15.331,177.271,1260.976,0.619,299.224,1265.222,19.948
0.03,238.926,1291.527,41.964,171.841,1245.906,-2.224,179.334,1282.288,-15.555,177.201,1260.967,0.677,298.92,1265.231,19.571
0.035,239.297,1291.443,42.758,171.759,1245.911,-2.007,179.222,1282.259,-15.447,176.927,1260.947,0.924,298.985,1265.233,19.741
0.04,239.462,1291.462,42.492,172.297,1245.923,-2.643,179.219,1282.25,-15.473,177.066,1260.955,0.785,299.125,1265.259,19.756
0.045,239.395,1291.454,42.497,171.98,1245.895,-2.339,179.205,1282.242,-15.452,177.058,1260.944,0.83,299.164,1265.251,19.978
0.05,238.96,1291.436,42.348,172.163,1245.936,-2.521,179.251,1282.282,-15.453,177.012,1260.974,0.83,298.703,1265.31,19.285
0.055,239.369,1291.578,41.914,172.132,1245.939,-2.444,179.425,1282.286,-15.614,177.052,1260.992,0.828,299.05,1265.265,19.699
0.06,238.888,1291.515,42.629,172.189,1245.991,-2.503,179.227,1282.244,-15.485,176.966,1260.969,0.887,299.134,1265.263,19.838
0.065,239.134,1291.48,42.338,172.208,1245.957,-2.393,179.227,1282.268,-15.447,177.088,1260.948,0.82,299.24,1265.256,20.102
0.07,239.153,1291.512,42.411,172.183,1246.03,-2.52,179.413,1282.348,-15.638,176.829,1260.966,1.015,298.875,1265.323,19.479
0.075,239.157,1291.533,42.111,172.057,1245.961,-2.287,179.207,1282.278,-15.415,177.04,1260.974,0.744,298.918,1265.311,19.48
0.08,239.256,1291.506,42.659,172.094,1245.992,-2.403,179.257,1282.303,-15.476,177.094,1260.984,0.726,298.957,1265.342,19.451
0.085,239.167,1291.461,42.299,172.118,1245.989,-2.418,179.242,1282.305,-15.435,176.857,1260.97,1.002,299.03,1265.255,19.567
0.09,238.787,1291.46,42.478,171.859,1246.008,-2.23,179.116,1282.281,-15.358,177.032,1261.005,0.8,298.932,1265.352,19.596
