Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,280.481,1278.731,73.393,215.304,1235.243,46.72,226.738,1272.111,43.08,222.636,1254.962,56.799,342.73,1258.122,34.937
0.005,280.481,1278.731,73.393,215.304,1235.243,46.72,226.738,1272.111,43.08,222.636,1254.962,56.799,342.73,1258.122,34.937
0.01,280.82,1278.685,73.845,215.18,1235.238,46.904,226.794,1272.148,42.958,222.633,1254.993,56.758,342.276,1258.145,34.331
0.015,280.471,1278.739,73.508,215.33,1235.224,46.731,226.948,1272.178,42.854,223.026,1255.02,56.502,342.354,1258.218,34.542
0.02,280.426,1278.785,73.356,215.169,1235.232,46.89,227.15,1272.226,42.684,222.662,1254.998,56.715,342.651,1258.105,35.064
0.025,280.435,1278.727,73.554,215.341,1235.292,46.661,226.956,1272.182,42.799,222.765,1254.958,56.663,342.079,1258.217,34.285
0.03,280.55,1278.706,73.79,215.266,1235.278,46.826,226.664,1272.119,43.133,222.574,1254.986,56.855,342.603,1258.226,34.905
0.035,280.734,1278.636,74.168,215.223,1235.253,46.795,226.739,1272.153,43.043,222.742,1254.951,56.634,342.77,1258.127,35.258
0.04,281.008,1278.756,73.71,215.333,1235.272,46.759,226.939,1272.178,42.879,222.541,1254.938,56.87,342.175,1258.267,34.363
0.045,280.821,1278.772,73.539,215.345,1235.298,46.781,226.82,1272.158,42.995,222.823,1255.028,56.677,342.805,1258.157,35.279
0.05,280.646,1278.682,74.127,215.269,1235.29,46.807,227.063,1272.212,42.794,222.931,1254.995,56.56,342.771,1258.216,35.359
0.055,280.32,1278.84,73.093,215.275,1235.259,46.819,227.039,1272.179,42.841,222.992,1254.977,56.477,342.699,1258.24,35.217
0.06,280.594,1278.73,73.714,215.095,1235.251,46.953,226.745,1272.172,43.129,222.659,1254.957,56.776,342.762,1258.279,35.218
0.065,280.622,1278.754,73.758,215.156,1235.288,46.954,227.05,1272.226,42.78,222.654,1254.99,56.689,343.045,1258.18,35.693
0.07,280.685,1278.804,73.592,215.271,1235.289,46.869,227.082,1272.223,42.818,222.774,1254.969,56.721,342.984,1258.127,35.666
0.075,280.788,1278.817,73.722,215.206,1235.276,46.946,226.994,1272.18,42.904,222.891,1255.006,56.622,342.952,1258.177,35.476
0.08,280.434,1278.831,73.69,215.223,1235.276,46.949,226.882,1272.223,43.059,222.624,1254.977,56.9,342.958,1258.213,35.701
0.085,280.77,1278.777,73.973,215.114,1235.254,46.99,227.028,1272.227,42.966,222.825,1254.986,56.752,343.096,1258.141,35.794
0.09,280.797,1278.835,73.609,215.418,1235.303,46.799,226.898,1272.187,43.076,222.689,1254.998,56.859,342.638,1258.274,35.211
0.095,280.606,1278.797,73.823,215.195,1235.245,46.99,226.772,1272.164,43.105,222.38,1254.98,57.165,342.74,1258.305,35.196
0.1,280.259,1278.831,73.605,215.055,1235.219,47.137,227.047,1272.217,42.916,222.737,1255.013,56.867,343.192,1258.2,35.864
0.105,280.699,1278.89,73.396,215.267,1235.272,46.944,226.902,1272.19,43.081,222.86,1255.048,56.748,342.906,1258.189,35.415
0.11,280.582,1278.791,73.575,215.265,1235.255,46.911,227.14,1272.249,42.902,222.84,1255.046,56.705,342.991,1258.263,35.442
0.115,280.692,1278.801,73.946,215.269,1235.281,46.966,227.078,1272.241,42.958,223.293,1255.059,56.395,342.997,1258.255,35.583
0.12,280.762,1278.818,74.088,215.376,1235.287,46.826,227.241,1272.263,42.769,222.928,1255.047,56.73,343.233,1258.175,36.087
0.125,280.635,1278.807,73.466,215.157,1235.294,47.04,227.001,1272.259,42.936,223.003,1255.016,56.532,342.971,1258.249,35.724
0.13,280.472,1278.735,74.372,215.054,1235.272,47.094,226.95,1272.253,42.969,222.928,1255.09,56.703,343.123,1258.282,35.669
0.135,280.511,1278.865,73.618,215.222,1235.326,46.981,227.082,1272.256,42.869,223.084,1255.074,56.586,342.948,1258.235,35.592
0.14,280.65,1278.893,73.772,215.454,1235.337,46.658,226.838,1272.24,43.041,222.666,1255.012,56.777,342.917,1258.356,35.447
0.145,280.692,1278.829,73.969,215.224,1235.343,46.899,226.86,1272.251,43.032,222.813,1255.047,56.77,343.152,1258.234,35.839
0.15,280.911,1278.817,74.12,215.356,1235.37,46.77,226.954,1272.321,42.879,222.751,1255.068,56.755,343.124,1258.224,35.849
0.155,280.295,1278.861,73.424,215.129,1235.357,46.918,227.043,1272.354,42.833,222.728,1255.105,56.66,343.241,1258.244,35.979
0.16,280.717,1278.87,73.973,215.162,1235.348,46.836,226.991,1272.311,42.881,222.296,1255.043,57.158,342.767,1258.34,35.216
0.165,280.851,1278.858,73.916,215.237,1235.41,46.826,226.869,1272.311,42.945,222.289,1255.028,57.036,343.475,1258.132,36.377
0.17,280.409,1278.894,73.612,215.129,1235.35,46.921,227.023,1272.388,42.75,222.652,1255.077,56.768,343.109,1258.176,35.796
0.175,280.526,1278.903,73.836,215.231,1235.38,46.863,226.886,1272.321,42.916,222.502,1255.077,56.985,343.147,1258.193,35.887
0.18,280.85,1278.868,74.026,215.208,1235.408,46.841,226.862,1272.347,42.939,222.835,1255.136,56.742,343.205,1258.273,35.902
0.185,280.614,1279.004,73.367,215.377,1235.406,46.797,226.868,1272.322,43.033,222.865,1255.148,56.573,343.282,1258.188,36.155
0.19,280.581,1278.893,73.822,215.268,1235.421,46.86,226.999,1272.37,42.904,222.85,1255.141,56.671,343.19,1258.251,35.883
0.195,280.727,1278.826,74.201,215.161,1235.358,46.976,226.891,1272.31,43.05,222.567,1255.094,56.911,342.921,1258.339,35.545
0.2,280.792,1278.822,74.072,215.244,1235.412,46.956,226.793,1272.277,43.154,222.452,1255.033,57.047,343.102,1258.203,36.002
0.205,280.626,1278.914,74.08,215.261,1235.382,46.987,226.861,1272.315,43.168,222.972,1255.08,56.633,343.442,1258.212,36.152
0.21,280.626,1278.921,73.796,215.235,1235.39,47.067,226.992,1272.313,43.039,222.681,1255.117,56.915,343.265,1258.237,36.06
0.215,280.551,1278.918,73.526,215.168,1235.389,47.125,226.863,1272.289,43.197,222.801,1255.159,56.88,342.976,1258.329,35.554
0.22,280.627,1278.896,73.424,215.176,1235.383,47.145,227.212,1272.344,42.863,222.398,1255.015,57.199,343.141,1258.278,35.931
0.225,280.33,1278.959,73.746,215.229,1235.356,47.164,227.004,1272.295,43.099,222.969,1255.139,56.831,342.762,1258.386,35.57
0.23,280.968,1278.793,74.619,215.266,1235.381,47.02,226.87,1272.302,43.226,222.552,1255.047,57.169,343.067,1258.305,35.678
0.235,280.942,1278.888,73.955,215.477,1235.409,46.823,227.122,1272.35,42.965,222.723,1255.063,57.056,343.061,1258.344,35.769
0.24,280.662,1278.965,73.49,215.331,1235.398,46.977,226.945,1272.325,43.126,222.968,1255.174,56.775,342.968,1258.271,35.788
0.245,280.551,1278.947,73.778,215.193,1235.402,47.051,227.004,1272.353,43.044,222.711,1255.066,56.868,343.016,1258.342,35.649
0.25,280.902,1278.892,74.094,215.134,1235.39,47.106,227.101,1272.376,42.879,222.503,1255.089,57.124,343.085,1258.305,35.871
0.255,280.552,1278.976,73.464,215.321,1235.415,46.953,227.033,1272.41,42.927,222.665,1255.135,56.935,342.835,1258.402,35.468
0.26,280.423,1278.978,73.639,215.188,1235.458,46.972,226.888,1272.357,43.016,222.924,1255.17,56.713,342.556,1258.442,34.998
0.265,280.234,1278.856,73.932,215.262,1235.476,46.852,226.796,1272.39,43.086,222.703,1255.172,56.798,342.968,1258.424,35.646
0.27,280.29,1279.039,73.224,215.413,1235.513,46.752,226.951,1272.412,42.932,222.912,1255.22,56.572,343.078,1258.363,35.715
0.275,280.395,1278.974,73.767,215.1,1235.484,46.982,226.856,1272.445,42.993,222.512,1255.203,56.89,342.683,1258.472,35.076
0.28,280.375,1279.08,73.234,215.039,1235.485,47.031,226.928,1272.458,42.89,222.66,1255.214,56.853,342.891,1258.442,35.554
0.285,280.558,1279.054,73.569,215.042,1235.491,47.057,226.761,1272.443,43.03,222.784,1255.213,56.709,342.777,1258.382,35.449
0.29,280.767,1278.996,73.858,215.138,1235.528,46.996,226.758,1272.418,43.096,222.612,1255.211,56.879,342.806,1258.427,35.566
0.295,280.54,1278.898,73.911,215.184,1235.506,46.914,226.795,1272.418,43.005,222.567,1255.169,56.909,342.558,1258.561,35.116
0.3,280.755,1278.954,74.01,215.249,1235.542,46.827,226.741,1272.432,43.098,222.682,1255.234,56.817,342.772,1258.46,35.446
0.305,280.463,1279.033,73.468,215.255,1235.507,46.877,227.086,1272.491,42.779,222.978,1255.264,56.622,343.128,1258.303,35.781
0.31,280.358,1279.036,73.566,215.231,1235.514,46.928,227.136,1272.485,42.738,222.854,1255.226,56.775,342.745,1258.415,35.435
0.315,280.596,1278.988,73.847,215.328,1235.535,46.927,226.961,1272.455,43.014,222.683,1255.206,56.912,342.912,1258.349,35.634
0.32,280.695,1278.977,73.779,215.206,1235.472,46.956,226.994,1272.43,42.991,222.419,1255.2,57.221,343.289,1258.348,36.22
0.325,280.6,1279.066,73.671,215.138,1235.458,47.097,227.118,1272.473,42.887,222.699,1255.208,56.982,342.849,1258.416,35.656
0.33,280.509,1278.981,73.781,215.339,1235.502,46.933,226.953,1272.458,43.062,222.635,1255.162,57.07,342.751,1258.389,35.511
0.335,280.663,1278.969,73.957,215.299,1235.472,46.956,227.026,1272.448,43.017,222.564,1255.105,57.081,342.817,1258.428,35.514
0.34,280.514,1279.069,73.554,215.239,1235.494,47.037,226.922,1272.423,43.026,222.787,1255.201,56.86,343.079,1258.394,35.809
0.345,280.685,1279.006,74.136,215.268,1235.464,47.07,227.094,1272.513,42.943,222.393,1255.144,57.231,342.851,1258.423,35.565
0.35,280.916,1278.953,74.405,215.378,1235.503,46.934,226.976,1272.464,43.045,222.817,1255.218,56.913,343.077,1258.38,35.967
