Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,228.206,1297.022,49.195,165.361,1248.912,-1.524,170.97,1284.724,-9.318,168.555,1268.787,3.05,290.11,1269.319,25.482
0.005,228.206,1297.022,49.195,165.361,1248.912,-1.524,170.97,1284.724,-9.318,168.555,1268.787,3.05,290.11,1269.319,25.482
0.01,228.042,1297.026,49.038,166.039,1249.04,-2.157,171.232,1284.781,-9.505,168.464,1268.782,3.146,290.313,1269.27,25.82
0.015,228.484,1297.029,49.109,165.285,1248.965,-1.567,171.018,1284.765,-9.407,168.742,1268.827,2.931,290.325,1269.247,25.914
0.02,228.579,1296.989,49.345,165.691,1248.97,-1.824,171.253,1284.781,-9.553,168.354,1268.771,3.182,290.162,1269.372,25.602
0.025,228.107,1297.119,48.879,165.573,1249.012,-1.653,170.931,1284.769,-9.241,168.906,1268.796,2.814,290.513,1269.27,26.05
0.03,228.376,1297.116,48.712,165.516,1248.929,-1.626,171.03,1284.746,-9.405,168.628,1268.794,2.906,290.143,1269.328,25.561
0.035,228.314,1297.045,49.074,165.364,1248.964,-1.47,170.911,1284.772,-9.338,168.789,1268.813,2.821,290.085,1269.284,25.518
0.04,228.213,1297.091,48.795,165.5,1248.974,-1.734,171.136,1284.819,-9.483,168.769,1268.857,2.831,289.955,1269.379,25.367
0.045,227.976,1297.024,49.046,165.439,1248.965,-1.562,171.1,1284.786,-9.403,168.903,1268.831,2.801,290.246,1269.334,25.829
0.05,228.533,1297.027,49.308,165.441,1248.935,-1.58,170.999,1284.745,-9.34,168.685,1268.869,2.965,290.222,1269.279,25.734
0.055,228.079,1297.095,48.803,165.713,1248.991,-1.916,171.359,1284.823,-9.659,168.767,1268.828,2.93,290.224,1269.324,25.718
