Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,216.87,1299.339,48.653,158.985,1244.022,1.249,165.431,1280.304,-13.037,163.034,1268.958,-2.69,290.28,1267.417,32.452
0.005,216.87,1299.339,48.653,158.985,1244.022,1.249,165.431,1280.304,-13.037,163.034,1268.958,-2.69,290.28,1267.417,32.452
0.01,216.919,1299.393,48.547,158.833,1244.01,1.251,165.254,1280.262,-12.871,163.121,1268.952,-2.781,290.314,1267.388,32.693
0.015,216.893,1299.351,48.695,159.015,1244.032,1.015,165.277,1280.285,-12.899,163.12,1268.945,-2.733,290.467,1267.38,32.781
0.02,216.588,1299.276,48.832,159.09,1244.083,1.016,165.354,1280.342,-12.982,163.041,1268.964,-2.662,290.189,1267.358,32.44
0.025,216.737,1299.352,48.686,159.192,1244.078,0.909,165.41,1280.314,-13.021,163.109,1268.981,-2.738,291.048,1267.29,33.567
0.03,216.971,1299.288,49.076,158.941,1244.065,1.236,165.489,1280.322,-13.064,163.115,1269.011,-2.756,290.789,1267.309,33.27
0.035,217.03,1299.27,49.083,158.897,1244.072,1.233,165.467,1280.351,-13.054,163.146,1269.01,-2.765,290.763,1267.292,33.165
0.04,216.997,1299.329,48.983,158.753,1244.058,1.33,165.41,1280.339,-13.05,163.214,1268.96,-2.928,290.661,1267.315,33.091
0.045,216.476,1299.409,48.461,158.944,1244.083,1.139,165.229,1280.283,-12.829,163.191,1268.984,-2.864,291.089,1267.302,33.535
0.05,216.756,1299.316,48.803,159.089,1244.151,0.968,165.467,1280.337,-12.96,163.443,1268.979,-3.035,290.996,1267.294,33.452
0.055,216.972,1299.258,48.917,159.081,1244.165,1.046,165.375,1280.33,-12.926,162.896,1268.951,-2.57,290.771,1267.271,33.185
0.06,216.632,1299.339,48.805,158.922,1244.108,1.2,165.298,1280.297,-12.882,163.08,1268.959,-2.749,290.95,1267.325,33.498
0.065,216.952,1299.336,48.867,159.009,1244.094,1.096,165.246,1280.307,-12.863,163.246,1268.982,-2.874,290.694,1267.314,33.033
0.07,216.507,1299.341,48.628,158.962,1244.109,1.188,165.387,1280.323,-12.949,163.193,1268.986,-2.829,290.572,1267.357,32.852
0.075,216.661,1299.323,48.68,159.036,1244.137,1.135,165.464,1280.341,-13.011,163.325,1269.063,-2.946,290.986,1267.236,33.548
0.08,216.749,1299.298,49.065,159.119,1244.132,1.068,165.251,1280.359,-12.788,163.225,1269.03,-2.799,290.64,1267.335,32.944
