Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,226.562,1295.261,50.828,162.769,1247.878,1.625,168.517,1283.532,-2.12,163.652,1265.053,7.657,285.744,1267.293,27.354
0.005,226.562,1295.261,50.828,162.769,1247.878,1.625,168.517,1283.532,-2.12,163.652,1265.053,7.657,285.744,1267.293,27.354
0.01,226.533,1295.301,50.966,162.534,1247.807,1.936,168.609,1283.547,-2.173,163.751,1265.095,7.601,285.7,1267.314,27.281
0.015,226.391,1295.365,50.6,162.809,1247.855,1.589,168.317,1283.478,-1.881,163.295,1264.991,8.043,285.539,1267.276,27.226
0.02,226.332,1295.264,50.719,162.823,1247.863,1.584,168.356,1283.461,-1.87,163.639,1265.041,7.718,285.453,1267.238,27.13
0.025,226.417,1295.265,50.718,162.847,1247.877,1.548,168.599,1283.539,-2.172,163.771,1265.091,7.611,285.349,1267.326,26.888
0.03,226.458,1295.279,51.019,162.863,1247.881,1.561,168.575,1283.51,-2.081,163.359,1265.023,7.933,285.32,1267.329,26.846
0.035,226.567,1295.427,50.328,162.42,1247.809,2.055,168.35,1283.54,-1.947,163.758,1265.11,7.631,285.376,1267.23,26.933
0.04,226.425,1295.349,50.524,162.91,1247.877,1.55,168.474,1283.543,-2.036,163.639,1265.07,7.692,285.522,1267.262,27.208
0.045,226.308,1295.345,50.409,162.872,1247.883,1.669,168.313,1283.489,-1.885,163.626,1265.07,7.686,285.299,1267.316,26.754
0.05,226.429,1295.279,50.505,162.984,1247.914,1.524,168.463,1283.554,-1.999,163.508,1265.045,7.836,285.465,1267.302,27.094
0.055,226.527,1295.271,50.685,162.787,1247.856,1.59,168.438,1283.536,-1.989,163.715,1265.093,7.632,285.365,1267.24,26.99
0.06,226.656,1295.336,50.73,162.779,1247.889,1.543,168.282,1283.482,-1.848,163.518,1265.028,7.846,285.294,1267.298,26.905
0.065,226.177,1295.307,50.886,162.941,1247.876,1.616,168.461,1283.506,-1.995,163.729,1265.096,7.684,285.597,1267.332,27.28
0.07,226.469,1295.313,50.59,162.857,1247.894,1.513,168.293,1283.489,-1.833,163.585,1265.043,7.782,285.431,1267.309,27.032
0.075,226.397,1295.297,50.624,162.802,1247.879,1.599,168.355,1283.508,-1.93,163.597,1265.053,7.748,285.732,1267.294,27.52
0.08,226.291,1295.335,50.594,163.017,1247.938,1.425,168.346,1283.499,-1.896,163.579,1265.045,7.785,285.647,1267.254,27.444
