Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,280.754,1277.733,73.046,215.118,1233.936,47.183,227.028,1271.056,42.616,222.73,1253.931,56.448,343.457,1257.161,34.337
0.005,280.754,1277.733,73.046,215.118,1233.936,47.183,227.028,1271.056,42.616,222.73,1253.931,56.448,343.457,1257.161,34.337
0.01,280.413,1277.663,73.514,215.206,1233.933,47.04,226.832,1271.03,42.811,222.548,1253.839,56.765,343.66,1257.139,34.678
0.015,280.622,1277.688,73.248,215.284,1233.945,46.94,226.956,1271.045,42.715,222.629,1253.854,56.728,344.068,1257,35.34
0.02,281.048,1277.71,73.076,215.149,1233.907,47.113,226.939,1271.048,42.765,222.623,1253.838,56.642,343.535,1257.206,34.636
0.025,280.808,1277.671,73.426,215.286,1233.939,46.973,226.935,1271.061,42.755,222.735,1253.878,56.636,344.198,1256.956,35.852
0.03,280.652,1277.759,72.69,215.249,1233.959,46.985,226.928,1271.055,42.692,223.063,1253.948,56.195,344.159,1256.906,36.093
0.035,280.934,1277.702,73.305,215.295,1233.974,46.951,227.05,1271.068,42.605,222.482,1253.826,56.789,343.72,1257.14,35.205
0.04,281.007,1277.692,73.256,215.189,1233.962,47.042,226.766,1271.051,42.882,222.884,1253.914,56.485,343.748,1257.052,35.385
0.045,280.796,1277.643,73.354,215.228,1233.949,47.061,226.943,1271.072,42.682,223.278,1253.957,56.031,343.57,1257.12,35.169
0.05,280.525,1277.689,73.09,215.328,1233.997,46.89,226.844,1271.032,42.79,222.847,1253.947,56.461,343.437,1257.09,34.914
0.055,280.859,1277.706,73.403,215.484,1233.999,46.784,227.001,1271.079,42.621,222.603,1253.877,56.653,342.953,1257.214,34.365
0.06,280.903,1277.677,73.728,215.406,1234.017,46.869,226.955,1271.052,42.652,222.86,1253.905,56.434,343.35,1257.075,35.026
0.065,280.34,1277.757,73.017,214.918,1233.953,47.254,226.838,1271.089,42.792,222.497,1253.88,56.67,342.964,1257.179,34.723
0.07,280.665,1277.705,72.912,215.085,1234,47.078,226.869,1271.086,42.664,223.008,1253.966,56.264,342.608,1257.276,33.963
0.075,280.708,1277.681,73.475,215.265,1234.042,46.928,226.647,1271.062,42.877,222.7,1253.944,56.516,343.169,1257.026,35.116
0.08,280.302,1277.741,73.217,215.415,1234.078,46.801,226.947,1271.129,42.613,222.958,1253.931,56.196,342.533,1257.197,34.168
0.085,280.72,1277.761,73.076,215.121,1234.05,47.025,226.918,1271.133,42.562,222.876,1253.98,56.312,342.436,1257.196,33.891
0.09,280.808,1277.733,73.442,215.207,1234.07,46.906,226.792,1271.099,42.711,222.553,1253.892,56.595,342.871,1257.169,34.589
0.095,280.788,1277.813,73.046,215.284,1234.042,46.906,226.794,1271.127,42.75,222.528,1253.913,56.676,342.448,1257.163,34.14
0.1,280.948,1277.755,72.845,215.053,1234.034,47.115,226.993,1271.172,42.609,222.674,1253.965,56.605,342.423,1257.284,34.173
0.105,280.856,1277.704,73.396,215.118,1234.042,47.029,226.812,1271.148,42.736,222.425,1253.919,56.742,342.533,1257.251,34.203
0.11,280.876,1277.813,73.173,215.132,1234.027,47.035,226.878,1271.169,42.683,222.734,1253.943,56.434,342.659,1257.25,34.564
0.115,280.671,1277.81,72.901,215.025,1234.016,47.207,226.974,1271.172,42.631,222.545,1253.938,56.697,342.855,1257.179,34.707
0.12,280.87,1277.707,73.447,215.128,1234.037,47.041,226.941,1271.139,42.677,222.471,1253.96,56.744,342.299,1257.293,33.834
0.125,280.768,1277.763,73.494,215.241,1234.046,47.01,226.849,1271.136,42.84,222.936,1253.992,56.384,343.139,1257.058,35.305
0.13,280.639,1277.844,72.8,215.342,1234.038,46.925,227.078,1271.115,42.584,222.894,1253.985,56.295,342.902,1257.252,34.874
0.135,280.861,1277.765,73.416,215.279,1234.026,46.969,226.868,1271.127,42.82,222.956,1253.937,56.332,342.641,1257.268,34.613
0.14,280.914,1277.761,73.541,215.232,1234.014,47.027,226.835,1271.117,42.858,222.518,1253.921,56.784,342.709,1257.229,34.771
0.145,280.513,1277.759,73.358,215.357,1234.05,46.939,226.975,1271.124,42.709,223.141,1253.974,56.193,342.861,1257.264,34.799
0.15,280.842,1277.816,73.269,215.316,1234.024,47.021,226.994,1271.101,42.788,222.716,1253.926,56.642,343.094,1257.123,35.346
0.155,280.687,1277.797,73.1,215.217,1234.019,47.021,226.818,1271.094,42.898,222.765,1253.918,56.607,342.795,1257.283,34.71
0.16,280.712,1277.845,73.002,215.376,1234.088,46.923,226.928,1271.127,42.798,222.957,1254.003,56.34,342.937,1257.27,34.916
0.165,280.877,1277.928,72.914,215.284,1234.071,47.028,226.981,1271.145,42.74,222.946,1253.932,56.523,342.702,1257.308,34.741
0.17,280.934,1277.851,73.288,215.299,1234.048,47.02,226.958,1271.171,42.724,222.523,1253.967,56.786,342.582,1257.326,34.525
0.175,280.495,1277.783,73.392,215.109,1234.071,47.188,226.915,1271.185,42.761,222.69,1253.953,56.682,342.655,1257.383,34.61
0.18,280.953,1277.844,73.114,215.308,1234.099,46.998,226.899,1271.2,42.715,222.636,1253.941,56.647,342.925,1257.342,34.987
0.185,280.772,1277.929,72.975,215.141,1234.066,47.115,226.877,1271.2,42.753,222.934,1254.038,56.34,342.978,1257.22,35.096
0.19,280.636,1277.868,73.451,215.13,1234.095,47.137,227.053,1271.246,42.569,222.709,1254.037,56.529,342.814,1257.259,34.853
0.195,280.663,1277.945,72.854,215.323,1234.149,46.805,226.95,1271.25,42.671,222.84,1254.012,56.419,342.587,1257.408,34.502
0.2,280.41,1278.001,72.661,215.009,1234.129,47.094,227.008,1271.245,42.528,222.782,1254.039,56.369,342.797,1257.354,34.906
0.205,280.721,1277.895,73.131,215.249,1234.152,46.948,226.859,1271.282,42.634,222.914,1254.059,56.338,342.183,1257.463,34.035
0.21,280.634,1277.803,73.443,215.164,1234.152,46.982,226.794,1271.26,42.76,222.474,1254.055,56.684,342.645,1257.394,34.491
0.215,280.623,1277.916,72.996,215.227,1234.152,46.939,227.096,1271.294,42.447,222.592,1254.027,56.69,342.923,1257.32,35.007
0.22,280.987,1277.924,73.245,215.274,1234.172,46.918,226.951,1271.27,42.572,222.744,1254.047,56.509,342.531,1257.294,34.32
0.225,280.567,1277.932,73.242,215.301,1234.218,46.89,226.945,1271.323,42.6,222.664,1254.071,56.556,342.838,1257.383,34.771
0.23,280.681,1277.944,73.175,215.285,1234.204,46.862,226.872,1271.246,42.662,222.505,1253.981,56.7,342.89,1257.285,35.129
0.235,280.659,1277.984,72.931,215.251,1234.146,46.899,226.863,1271.234,42.655,222.272,1254.035,56.93,342.381,1257.413,34.37
0.24,280.621,1277.858,73.328,215.198,1234.154,46.986,226.878,1271.264,42.7,222.738,1254.081,56.458,342.742,1257.359,34.874
0.245,280.815,1277.888,73.392,215.366,1234.183,46.904,226.805,1271.238,42.867,222.705,1254.077,56.656,343.008,1257.331,35.446
0.25,281.074,1277.917,73.05,215.245,1234.147,47.021,227.047,1271.279,42.566,222.687,1254.046,56.573,342.737,1257.366,34.732
0.255,280.813,1277.881,73.257,215.222,1234.137,47.044,226.871,1271.247,42.813,222.564,1254.035,56.681,342.625,1257.413,34.474
0.26,280.571,1277.82,73.877,215.25,1234.14,47.103,227.124,1271.296,42.599,222.645,1254.043,56.731,343.202,1257.275,35.342
0.265,281.091,1277.917,73.297,215.201,1234.139,47.093,227.137,1271.291,42.594,222.559,1253.993,56.897,342.687,1257.41,34.797
0.27,280.852,1277.896,73.418,215.221,1234.132,47.09,226.838,1271.214,42.946,222.661,1254.014,56.749,342.704,1257.432,34.645
0.275,280.815,1277.854,73.51,215.176,1234.15,47.156,226.869,1271.237,42.911,222.862,1254.064,56.639,342.593,1257.46,34.588
0.28,280.505,1277.896,73.53,215.49,1234.193,46.922,226.852,1271.236,42.919,222.875,1254.066,56.447,342.879,1257.407,34.902
0.285,280.694,1277.924,73.057,215.361,1234.184,47.012,226.929,1271.247,42.774,222.923,1254.076,56.485,342.721,1257.441,34.565
0.29,280.987,1277.929,73.342,215.445,1234.181,46.929,226.955,1271.254,42.834,222.65,1254.029,56.852,342.907,1257.446,34.843
0.295,280.706,1277.904,73.631,215.38,1234.205,47.034,226.988,1271.262,42.764,223.034,1254.064,56.391,342.864,1257.473,34.885
0.3,281.053,1277.911,73.366,215.449,1234.211,46.917,227.112,1271.321,42.612,222.811,1254.09,56.547,342.933,1257.403,35.045
0.305,281.024,1277.859,73.559,215.182,1234.207,47.149,226.833,1271.253,42.914,222.434,1254.078,56.958,342.634,1257.533,34.546
