Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,289.928,1294.52,80.394,216.714,1254.119,53.24,229.215,1290.264,33.172,229.434,1278.414,59.392,341.122,1271.612,48.555
0.005,289.928,1294.52,80.394,216.714,1254.119,53.24,229.215,1290.264,33.172,229.434,1278.414,59.392,341.122,1271.612,48.555
0.01,289.996,1294.521,80.656,216.583,1254.065,53.309,229.073,1290.237,33.287,229.103,1278.374,59.676,341.013,1271.701,48.429
0.015,289.623,1294.498,80.391,216.932,1254.101,53.035,229.049,1290.241,33.245,229.402,1278.448,59.445,340.89,1271.667,48.312
0.02,289.799,1294.528,80.584,216.74,1254.083,53.227,229.285,1290.226,33.186,229.177,1278.433,59.664,340.824,1271.661,48.301
0.025,289.988,1294.478,80.849,216.754,1254.077,53.269,229.092,1290.22,33.227,229.475,1278.466,59.387,340.866,1271.609,48.256
0.03,290.081,1294.522,80.651,216.727,1254.066,53.232,229.246,1290.268,33.21,229.603,1278.442,59.391,340.933,1271.65,48.518
0.035,290.662,1294.541,81.3,216.615,1254.036,53.338,229.274,1290.244,33.171,229.282,1278.403,59.572,340.599,1271.682,48.177
0.04,290.104,1294.516,80.958,216.542,1254.057,53.453,229.098,1290.258,33.375,229.479,1278.422,59.416,340.829,1271.649,48.623
0.045,289.745,1294.504,80.702,216.7,1254.091,53.375,229.033,1290.219,33.414,229.378,1278.41,59.553,341.048,1271.537,49.023
0.05,289.686,1294.512,80.415,216.679,1254.087,53.349,229.184,1290.252,33.307,229.473,1278.427,59.451,340.756,1271.578,48.479
0.055,289.98,1294.495,80.986,216.879,1254.096,53.102,228.953,1290.244,33.547,229.38,1278.454,59.517,341.151,1271.526,49.048
0.06,289.768,1294.58,80.515,216.72,1254.091,53.288,229.092,1290.254,33.35,229.509,1278.429,59.481,341.066,1271.56,49.149
0.065,289.897,1294.51,80.793,216.706,1254.124,53.251,229.158,1290.269,33.281,229.539,1278.447,59.332,341.081,1271.515,49.19
0.07,289.526,1294.453,80.612,216.582,1254.105,53.392,229.015,1290.253,33.386,229.434,1278.469,59.364,341.396,1271.484,49.76
0.075,289.887,1294.526,80.463,216.772,1254.092,53.302,229.062,1290.27,33.423,229.475,1278.445,59.39,341.445,1271.477,49.832
0.08,289.81,1294.604,80.544,216.672,1254.1,53.327,229.017,1290.273,33.405,229.487,1278.443,59.445,341.453,1271.461,49.766
0.085,289.924,1294.507,80.891,216.77,1254.149,53.163,229.173,1290.312,33.199,229.176,1278.431,59.586,341.767,1271.431,50.405
0.09,290.134,1294.599,80.686,216.699,1254.128,53.262,228.932,1290.272,33.401,229.415,1278.469,59.357,341.674,1271.474,50.309
0.095,290.006,1294.485,81.262,216.495,1254.108,53.428,228.96,1290.269,33.432,229.32,1278.484,59.554,341.748,1271.478,50.309
0.1,289.679,1294.536,80.82,216.882,1254.178,53.108,229.073,1290.326,33.271,229.331,1278.481,59.485,341.754,1271.475,50.316
0.105,290.209,1294.609,80.647,216.929,1254.155,53.144,229.219,1290.38,33.178,229.343,1278.476,59.391,341.932,1271.46,50.555
0.11,290.244,1294.575,81.054,216.658,1254.154,53.363,228.995,1290.318,33.323,229.387,1278.512,59.411,341.909,1271.481,50.637
0.115,290.028,1294.539,81.124,216.722,1254.203,53.159,228.74,1290.294,33.501,229.632,1278.56,59.11,342.158,1271.34,51.012
