Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,295.985,1288.439,72.455,221.807,1246.664,27.59,232.851,1291.535,27.48,223.977,1268.961,33.8,347.828,1269.226,36.935
0.005,295.985,1288.439,72.455,221.807,1246.664,27.59,232.851,1291.535,27.48,223.977,1268.961,33.8,347.828,1269.226,36.935
0.01,296.179,1288.434,72.605,221.974,1246.696,27.466,232.629,1291.524,27.666,223.858,1268.955,33.96,347.624,1269.267,36.616
0.015,296.053,1288.415,72.707,222.192,1246.752,27.263,232.665,1291.463,27.684,224.084,1269.01,33.709,348.003,1269.177,37.122
0.02,296.443,1288.4,72.817,222.179,1246.736,27.196,232.779,1291.526,27.579,223.968,1268.981,33.788,347.946,1269.204,37.098
0.025,296.184,1288.331,72.998,221.882,1246.686,27.591,232.776,1291.534,27.608,223.958,1268.943,33.874,348.191,1269.086,37.459
0.03,296.093,1288.46,72.685,221.994,1246.719,27.464,232.917,1291.574,27.417,224.073,1269.056,33.728,348.077,1269.138,37.359
0.035,296.111,1288.328,73.19,222.132,1246.773,27.254,232.936,1291.566,27.432,223.91,1268.999,33.901,348.055,1269.149,37.246
0.04,296.12,1288.412,72.508,222.16,1246.761,27.286,232.868,1291.567,27.535,223.959,1269.014,33.823,348.075,1269.185,37.427
0.045,295.997,1288.395,72.686,222.379,1246.816,27.107,232.678,1291.53,27.705,223.859,1268.959,33.959,347.913,1269.187,37.11
0.05,296.01,1288.393,72.759,222.21,1246.799,27.21,232.573,1291.497,27.797,223.948,1268.979,33.845,348.185,1269.129,37.415
0.055,296.263,1288.422,72.799,222.095,1246.775,27.41,232.825,1291.582,27.532,224.039,1269.026,33.717,347.994,1269.191,37.213
0.06,295.902,1288.353,73.112,222.237,1246.797,27.193,232.855,1291.577,27.457,223.995,1269.011,33.782,348.035,1269.195,37.184
0.065,296.062,1288.426,72.796,222.173,1246.775,27.205,232.844,1291.561,27.51,224.036,1269.036,33.703,348.276,1269.143,37.624
0.07,296.227,1288.467,72.653,221.965,1246.716,27.546,232.618,1291.534,27.671,223.949,1269.005,33.849,348.195,1269.224,37.524
0.075,296.26,1288.379,72.975,222.243,1246.792,27.189,232.742,1291.574,27.579,223.96,1269.004,33.811,348.362,1269.158,37.615
0.08,296.379,1288.505,72.687,222.257,1246.79,27.222,232.837,1291.605,27.519,223.962,1269.014,33.84,348.268,1269.179,37.586
0.085,296.298,1288.446,72.935,221.919,1246.747,27.527,232.8,1291.574,27.572,223.925,1269.034,33.88,348.21,1269.203,37.491
0.09,296.169,1288.407,72.915,222.118,1246.801,27.39,232.779,1291.564,27.56,224.003,1269.038,33.827,348.3,1269.145,37.681
0.095,296.351,1288.443,72.959,222.081,1246.772,27.42,232.754,1291.575,27.667,224.059,1269.037,33.784,348.044,1269.284,37.247
0.1,296.14,1288.371,73.071,222.059,1246.851,27.416,232.806,1291.556,27.617,224.15,1269.055,33.683,348.317,1269.22,37.63
0.105,296.088,1288.426,72.969,222.019,1246.79,27.479,232.672,1291.532,27.712,224.204,1269.068,33.609,348.277,1269.186,37.528
0.11,296.271,1288.435,72.747,222.06,1246.847,27.317,232.882,1291.623,27.47,224.071,1269.06,33.741,348.136,1269.261,37.461
0.115,296.003,1288.413,72.615,221.915,1246.768,27.547,232.776,1291.605,27.678,223.979,1269.038,33.836,348.501,1269.148,37.894
0.12,296.324,1288.479,72.805,221.943,1246.811,27.515,232.783,1291.588,27.58,223.899,1269.025,33.934,348.31,1269.248,37.559
0.125,296.446,1288.457,72.743,222.177,1246.862,27.27,232.714,1291.594,27.652,223.938,1269.045,33.887,348.45,1269.186,37.864
0.13,296.084,1288.463,72.913,222.01,1246.814,27.456,232.785,1291.616,27.586,224.133,1269.098,33.694,348.39,1269.28,37.662
0.135,296.128,1288.478,72.74,222.036,1246.79,27.391,232.678,1291.588,27.74,223.846,1269.035,34.016,348.479,1269.208,37.745
0.14,296.552,1288.467,72.747,221.981,1246.838,27.534,232.622,1291.569,27.779,224.012,1269.056,33.804,348.482,1269.213,37.816
0.145,296.152,1288.436,73.078,222.127,1246.861,27.301,232.782,1291.607,27.613,224.008,1269.05,33.794,348.265,1269.315,37.445
0.15,296.22,1288.508,72.75,222.15,1246.83,27.364,233.022,1291.652,27.359,223.987,1269.047,33.881,348.304,1269.253,37.514
0.155,296.228,1288.471,72.911,222.257,1246.878,27.15,232.584,1291.57,27.801,223.868,1269.032,34.004,348.561,1269.192,37.974
0.16,296.461,1288.529,72.669,222.111,1246.86,27.366,232.592,1291.556,27.796,223.965,1269.054,33.831,348.435,1269.227,37.758
0.165,296.292,1288.456,73.043,222.055,1246.866,27.463,232.556,1291.553,27.845,223.915,1269.038,33.973,348.418,1269.279,37.82
0.17,296.184,1288.52,72.734,221.975,1246.845,27.447,232.775,1291.665,27.685,223.873,1269.032,33.992,348.353,1269.237,37.615
0.175,296.348,1288.46,72.913,221.944,1246.793,27.595,232.851,1291.663,27.559,224.039,1269.098,33.807,348.674,1269.158,38.205
0.18,296.241,1288.513,72.587,221.911,1246.777,27.524,232.896,1291.644,27.511,223.948,1269.062,33.902,348.389,1269.321,37.675
0.185,296.443,1288.541,72.803,221.945,1246.846,27.464,232.721,1291.629,27.728,223.967,1269.051,33.881,348.549,1269.292,37.763
0.19,296.34,1288.508,72.791,221.969,1246.817,27.562,232.851,1291.668,27.571,223.954,1269.067,33.878,348.502,1269.25,37.899
0.195,296.296,1288.52,73.012,221.983,1246.827,27.551,233.013,1291.727,27.395,223.936,1269.07,33.893,348.522,1269.239,37.769
0.2,296.31,1288.525,72.9,222.064,1246.842,27.506,232.543,1291.585,27.919,223.934,1269.068,33.994,348.443,1269.317,37.577
0.205,296.042,1288.494,73.054,222.12,1246.873,27.316,232.905,1291.654,27.534,224.007,1269.069,33.868,348.496,1269.234,37.744
0.21,296.313,1288.452,73.11,221.957,1246.854,27.608,232.753,1291.681,27.679,224.011,1269.094,33.853,348.373,1269.299,37.734
0.215,296.267,1288.516,73.088,221.997,1246.872,27.46,232.807,1291.633,27.704,223.943,1269.067,33.93,348.6,1269.318,37.924
0.22,296.373,1288.503,72.828,221.786,1246.832,27.783,232.728,1291.654,27.719,223.929,1269.08,33.992,348.408,1269.296,37.764
0.225,296.101,1288.554,72.622,222.066,1246.844,27.489,232.93,1291.714,27.518,223.964,1269.06,33.929,348.272,1269.359,37.417
0.23,296.087,1288.538,72.752,222.081,1246.918,27.447,232.779,1291.708,27.691,224.062,1269.121,33.804,348.514,1269.277,37.831
0.235,295.909,1288.492,73.08,221.908,1246.864,27.652,232.835,1291.663,27.642,224.02,1269.105,33.869,348.636,1269.243,37.955
0.24,296.125,1288.565,72.952,222.15,1246.959,27.298,232.797,1291.676,27.701,223.959,1269.086,33.918,348.605,1269.283,37.933
0.245,296.156,1288.542,72.655,221.993,1246.855,27.494,232.758,1291.662,27.678,224.133,1269.116,33.776,348.579,1269.321,37.81
0.25,296.293,1288.632,72.754,222.316,1246.906,27.276,232.788,1291.711,27.723,223.998,1269.086,33.919,348.279,1269.368,37.524
0.255,296.328,1288.554,72.659,222.131,1246.906,27.241,232.793,1291.648,27.708,224.004,1269.089,33.899,348.422,1269.335,37.645
0.26,296.241,1288.459,73.104,221.976,1246.872,27.617,232.91,1291.711,27.579,223.909,1269.102,33.952,348.592,1269.249,37.911
0.265,296.059,1288.599,72.895,222.093,1246.882,27.434,232.673,1291.623,27.898,223.948,1269.103,33.979,348.776,1269.27,38.175
0.27,296.184,1288.51,73.123,221.998,1246.874,27.614,232.54,1291.587,28.01,224.011,1269.111,33.915,348.533,1269.3,37.969
