Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,255.657,1291.018,72.617,186.831,1249.305,55.514,193.569,1287.831,38.416,185.938,1259.931,44.544,313.787,1266.191,40.403
0.005,255.657,1291.018,72.617,186.831,1249.305,55.514,193.569,1287.831,38.416,185.938,1259.931,44.544,313.787,1266.191,40.403
0.01,255.359,1291.045,72.625,187.009,1249.292,55.302,193.588,1287.881,38.38,185.843,1259.986,44.506,313.474,1266.322,39.862
0.015,255.406,1291.115,72.146,186.682,1249.29,55.694,193.476,1287.898,38.468,185.885,1259.973,44.372,313.511,1266.34,39.91
0.02,255.252,1291.151,71.994,186.881,1249.326,55.404,193.41,1287.813,38.642,185.911,1259.992,44.343,313.621,1266.307,39.995
0.025,255.339,1291.093,72.468,186.906,1249.36,55.422,193.426,1287.876,38.561,186.05,1260.035,44.281,313.473,1266.354,39.897
0.03,255.533,1291.036,72.657,187.122,1249.401,55.11,193.318,1287.852,38.575,185.655,1259.895,44.668,313.447,1266.34,39.856
0.035,254.983,1291.125,72.397,186.934,1249.319,55.432,193.382,1287.804,38.699,185.846,1260.002,44.594,313.534,1266.37,39.951
0.04,255.532,1291.145,72.316,187.134,1249.407,55.187,193.362,1287.867,38.668,185.969,1260.033,44.413,313.491,1266.321,39.981
0.045,255.289,1291.036,72.681,187.09,1249.382,55.334,193.605,1287.869,38.353,186.001,1260.038,44.507,313.34,1266.291,39.882
0.05,255.55,1291.043,72.479,186.896,1249.379,55.466,193.3,1287.825,38.765,185.857,1260.002,44.566,313.923,1266.244,40.53
0.055,255.35,1291.079,72.709,187.154,1249.393,55.259,193.551,1287.892,38.469,185.82,1259.941,44.636,313.194,1266.386,39.383
0.06,255.638,1291.065,72.549,186.857,1249.365,55.577,193.589,1287.901,38.423,185.99,1260.007,44.399,313.478,1266.298,39.957
0.065,255.524,1291.026,72.76,187.03,1249.393,55.249,193.61,1287.873,38.346,185.67,1259.913,44.668,313.605,1266.275,40.014
0.07,255.45,1291.095,72.444,186.854,1249.365,55.433,193.597,1287.88,38.39,185.943,1260,44.459,313.689,1266.264,40.253
0.075,255.589,1291.124,72.354,186.779,1249.333,55.495,193.647,1287.934,38.317,185.951,1259.995,44.446,313.648,1266.29,40.117
0.08,255.687,1291.101,72.684,187.061,1249.422,55.251,193.365,1287.881,38.652,186.033,1260.02,44.308,313.65,1266.276,40.163
0.085,255.702,1291.013,72.872,186.899,1249.406,55.391,193.778,1287.954,38.185,185.905,1260.001,44.454,313.454,1266.343,39.888
0.09,255.448,1291.099,72.392,187.15,1249.386,55.089,193.456,1287.934,38.492,185.762,1259.993,44.586,313.502,1266.368,39.86
0.095,255.306,1291.169,72.269,186.882,1249.375,55.389,193.571,1287.917,38.459,185.718,1259.931,44.731,313.76,1266.285,40.293
0.1,255.058,1291.07,72.85,187.043,1249.45,55.256,193.382,1287.896,38.719,185.721,1259.99,44.629,313.496,1266.304,39.99
0.105,255.556,1291.103,72.652,187.019,1249.427,55.336,193.444,1287.855,38.681,186.092,1260.051,44.329,313.722,1266.317,40.215
0.11,255.666,1291.059,72.817,187.119,1249.469,55.246,193.264,1287.889,38.854,186.113,1260.055,44.436,313.297,1266.418,39.792
0.115,255.405,1291.132,72.484,186.984,1249.453,55.295,193.51,1287.948,38.57,185.835,1259.981,44.497,313.599,1266.375,40.103
0.12,255.099,1291.179,72.403,186.838,1249.411,55.504,193.48,1287.926,38.546,186.243,1260.133,44.159,313.433,1266.328,39.975
0.125,255.352,1291.124,72.461,186.982,1249.431,55.379,193.268,1287.928,38.722,185.865,1260.035,44.543,313.1,1266.437,39.468
0.13,255.244,1291.136,72.587,186.953,1249.482,55.318,193.4,1287.94,38.601,185.821,1260.001,44.547,313.541,1266.399,40.014
0.135,255.234,1291.121,72.167,186.916,1249.452,55.415,193.376,1287.937,38.659,185.779,1259.977,44.667,313.613,1266.378,40.16
0.14,255.373,1291.143,72.194,187.104,1249.484,55.155,193.557,1287.969,38.446,186.145,1260.09,44.244,313.512,1266.412,40.047
0.145,255.282,1291.052,72.609,187.015,1249.455,55.296,193.613,1287.978,38.38,185.92,1260.023,44.549,313.594,1266.356,40.146
0.15,255.485,1291.102,72.921,186.962,1249.446,55.472,193.499,1287.872,38.575,186.108,1260.089,44.158,313.387,1266.434,39.761
0.155,255.007,1291.173,72.504,186.978,1249.489,55.307,193.227,1287.872,38.965,185.713,1259.973,44.805,313.213,1266.504,39.635
0.16,255.546,1291.072,72.431,186.939,1249.459,55.387,193.29,1287.895,38.819,185.722,1259.995,44.668,313.889,1266.311,40.521
0.165,255.548,1291.144,72.643,186.973,1249.507,55.447,193.573,1287.993,38.439,185.741,1260.001,44.638,313.452,1266.488,39.962
0.17,255.396,1291.103,72.798,186.981,1249.479,55.336,193.612,1287.959,38.479,186.094,1260.097,44.316,313.648,1266.36,40.25
0.175,255.296,1291.178,72.262,186.954,1249.507,55.344,193.21,1287.913,38.876,185.831,1260.078,44.54,313.425,1266.52,39.69
0.18,255.325,1291.076,73.03,186.818,1249.474,55.439,193.525,1288.003,38.543,185.98,1260.099,44.487,313.687,1266.364,40.171
0.185,254.973,1291.12,72.575,187.043,1249.514,55.245,193.496,1288.005,38.565,185.815,1260.022,44.598,313.518,1266.401,40.168
0.19,255.12,1291.134,72.407,186.859,1249.51,55.472,193.698,1288.023,38.321,185.865,1260.062,44.443,313.102,1266.514,39.446
0.195,255.541,1291.172,72.625,186.924,1249.508,55.449,193.27,1287.972,38.791,185.872,1260.07,44.504,313.769,1266.394,40.322
0.2,255.407,1291.128,72.831,187.03,1249.533,55.253,193.515,1288.002,38.603,185.703,1260.043,44.783,313.456,1266.469,40.008
0.205,255.025,1291.21,72.342,187.036,1249.551,55.313,193.357,1287.961,38.691,185.916,1260.083,44.459,313.804,1266.399,40.271
0.21,255.313,1291.082,72.806,186.922,1249.551,55.391,193.483,1288.005,38.553,185.951,1260.133,44.554,313.246,1266.474,39.719
0.215,255.29,1291.174,72.481,186.979,1249.566,55.419,193.51,1288.06,38.614,186.214,1260.197,44.225,313.774,1266.293,40.379
0.22,255.487,1291.151,72.671,187.091,1249.558,55.276,193.397,1287.942,38.745,185.786,1260.092,44.699,313.592,1266.408,40.037
0.225,255.629,1291.242,72.447,186.953,1249.525,55.403,193.589,1287.989,38.473,185.815,1260.073,44.557,313.6,1266.413,40.037
0.23,255.379,1291.174,72.492,187.202,1249.583,55.118,193.503,1287.982,38.5,185.96,1260.11,44.554,313.451,1266.431,39.918
0.235,255.356,1291.196,72.446,186.885,1249.543,55.356,193.528,1288.024,38.523,185.672,1260.019,44.809,313.719,1266.374,40.13
0.24,255.135,1291.137,72.674,186.962,1249.529,55.301,193.439,1288.006,38.574,185.838,1260.119,44.559,313.741,1266.452,40.272
0.245,255.283,1291.173,72.793,187.03,1249.576,55.294,193.37,1287.948,38.657,185.689,1260.03,44.711,313.493,1266.5,39.997
0.25,255.388,1291.246,72.381,186.919,1249.551,55.405,193.414,1287.993,38.724,185.666,1260.035,44.852,313.139,1266.554,39.401
0.255,255.583,1291.22,72.367,186.896,1249.558,55.486,193.553,1288.052,38.462,185.909,1260.165,44.41,313.707,1266.436,40.217
