Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,288.238,1300.495,69.636,222.671,1251.351,31.076,229.694,1285.29,16.841,229.316,1268.551,34.952,341.464,1267.766,53.257
0.005,288.238,1300.495,69.636,222.671,1251.351,31.076,229.694,1285.29,16.841,229.316,1268.551,34.952,341.464,1267.766,53.257
0.01,288.287,1300.485,69.874,222.331,1251.309,31.499,229.777,1285.317,16.812,229.227,1268.523,35.073,341.319,1267.757,52.982
0.015,288.221,1300.47,69.732,222.634,1251.335,31.199,229.922,1285.323,16.739,229.398,1268.539,34.921,341.319,1267.786,52.899
0.02,287.9,1300.515,69.687,222.868,1251.377,30.844,229.685,1285.256,16.957,229.435,1268.566,34.864,341.156,1267.831,52.68
0.025,288.198,1300.507,69.508,222.617,1251.343,31.283,230.029,1285.355,16.511,229.346,1268.542,35.015,341.546,1267.728,53.447
0.03,288.178,1300.547,69.628,222.667,1251.355,31.052,229.834,1285.284,16.813,229.333,1268.52,35.047,341.652,1267.702,53.39
0.035,287.916,1300.444,69.698,222.795,1251.372,31.044,229.762,1285.28,16.836,229.421,1268.539,34.923,341.565,1267.809,53.4
0.04,288.06,1300.372,69.889,222.979,1251.428,30.909,229.76,1285.297,16.851,229.259,1268.51,35.063,341.612,1267.776,53.383
0.045,287.949,1300.537,69.104,222.639,1251.382,31.114,229.641,1285.278,16.962,229.215,1268.536,35.16,341.644,1267.723,53.481
0.05,287.86,1300.516,69.427,222.381,1251.274,31.552,229.683,1285.291,16.96,229.407,1268.56,34.922,341.914,1267.743,53.9
0.055,288.119,1300.526,69.752,222.096,1251.253,31.702,229.729,1285.3,16.763,229.22,1268.52,35.063,341.578,1267.776,53.392
0.06,287.982,1300.445,69.58,222.713,1251.312,31.146,229.87,1285.304,16.745,229.579,1268.596,34.689,341.486,1267.873,53.355
0.065,287.879,1300.454,69.571,222.904,1251.377,30.801,229.895,1285.339,16.683,229.296,1268.523,35.011,341.46,1267.815,53.122
0.07,287.699,1300.517,69.546,222.629,1251.352,31.071,229.766,1285.294,16.802,229.244,1268.51,35.043,341.644,1267.791,53.525
0.075,287.907,1300.517,69.532,222.639,1251.418,31.06,230.01,1285.388,16.503,229.12,1268.483,35.235,341.829,1267.747,53.787
0.08,287.957,1300.545,69.47,222.72,1251.279,31.238,229.899,1285.255,16.792,229.387,1268.532,34.956,341.565,1267.822,53.61
0.085,287.836,1300.508,69.499,222.904,1251.393,30.933,229.661,1285.275,17.029,229.338,1268.536,35.064,341.619,1267.815,53.481
0.09,287.393,1300.621,69.211,222.65,1251.33,31.108,229.767,1285.32,16.868,229.176,1268.526,35.211,341.72,1267.805,53.662
