Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,295.242,1282.224,76.844,225.075,1239.732,63.126,232.123,1276.019,45.275,224.124,1247.99,49.486,349.512,1251.118,50.102
0.005,295.242,1282.224,76.844,225.075,1239.732,63.126,232.123,1276.019,45.275,224.124,1247.99,49.486,349.512,1251.118,50.102
0.01,295,1282.174,77.111,225.068,1239.75,63.051,232.216,1276.049,45.195,224.096,1247.958,49.514,349.613,1251.076,50.344
0.015,295.033,1282.138,77.108,224.995,1239.761,63.223,232.17,1276.042,45.227,224.209,1248.032,49.341,349.443,1251.089,50.208
0.02,294.914,1282.255,76.906,224.912,1239.71,63.26,232.019,1276.023,45.44,224.137,1247.999,49.394,349.738,1251.062,50.559
0.025,295.05,1282.217,77.068,224.964,1239.743,63.137,232.158,1276.045,45.273,224.13,1248.006,49.445,349.472,1251.148,50.026
0.03,294.849,1282.241,76.776,224.988,1239.743,63.206,231.942,1276.015,45.519,223.989,1247.954,49.57,349.404,1251.203,49.936
0.035,295.071,1282.209,76.98,224.985,1239.761,63.118,231.998,1276.048,45.429,224.335,1248.09,49.167,349.45,1251.178,50.035
0.04,295.213,1282.274,76.921,225.075,1239.787,63.077,231.89,1276.026,45.543,224.118,1248.023,49.411,349.053,1251.331,49.481
0.045,295.107,1282.251,76.79,225.065,1239.805,63.054,231.977,1276.044,45.48,224.128,1248.011,49.43,349.263,1251.229,49.834
0.05,294.959,1282.29,76.761,224.792,1239.746,63.412,231.94,1276.024,45.483,223.967,1247.939,49.576,349.492,1251.245,50.058
0.055,295.07,1282.23,77.083,225.112,1239.822,62.947,232.209,1276.067,45.197,224.179,1248.031,49.414,349.125,1251.288,49.547
0.06,295.061,1282.227,77.012,224.861,1239.731,63.296,232.135,1276.078,45.292,224.002,1247.978,49.577,349.492,1251.201,50.017
0.065,295.159,1282.248,77.055,225.216,1239.818,62.902,232.051,1276.074,45.331,224.062,1247.985,49.509,349.41,1251.309,49.883
0.07,294.998,1282.283,76.641,224.869,1239.779,63.258,232.101,1276.079,45.345,224.041,1248.005,49.523,349.279,1251.225,49.801
0.075,295.016,1282.172,77.234,225.163,1239.807,63.039,232.068,1276.075,45.361,224.179,1248.029,49.394,349.353,1251.25,49.927
0.08,294.893,1282.257,77.038,225.015,1239.788,63.07,232.014,1276.054,45.441,224.149,1248.06,49.451,349.424,1251.267,49.891
0.085,294.827,1282.301,76.816,225.147,1239.823,62.966,231.968,1276.093,45.445,224.37,1248.06,49.151,349.455,1251.268,50.091
0.09,294.975,1282.26,77.009,225.205,1239.839,62.943,232.088,1276.109,45.34,224.168,1248.051,49.455,349.311,1251.268,49.847
0.095,295.077,1282.219,77.154,224.756,1239.775,63.36,231.996,1276.057,45.416,224.006,1248.045,49.508,349.092,1251.362,49.477
0.1,295.001,1282.296,76.776,224.804,1239.755,63.319,232.076,1276.082,45.378,224.044,1248.008,49.533,349.347,1251.256,49.884
0.105,294.863,1282.261,77.068,225.074,1239.845,63.124,232.147,1276.1,45.303,224.151,1248.065,49.478,349.328,1251.337,49.731
0.11,294.984,1282.282,76.948,225.124,1239.831,63.056,232.087,1276.088,45.419,224.166,1248.043,49.425,349.141,1251.333,49.504
0.115,294.781,1282.325,76.689,224.844,1239.825,63.329,232.099,1276.129,45.349,224.216,1248.081,49.426,349.411,1251.279,49.965
0.12,294.938,1282.302,76.915,225.052,1239.792,63.126,232.019,1276.093,45.417,224.235,1248.055,49.442,349.342,1251.289,49.738
0.125,294.819,1282.284,77.016,224.936,1239.841,63.296,232.179,1276.134,45.3,224.134,1248.085,49.512,349.425,1251.286,49.903
0.13,294.88,1282.296,77.045,224.963,1239.823,63.265,231.994,1276.092,45.484,224.185,1248.081,49.432,349.323,1251.317,49.714
