Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,294.936,1281.736,76.505,224.901,1239.299,62.431,231.858,1275.468,44.852,223.904,1247.545,48.86,349.352,1250.679,49.821
0.005,294.936,1281.736,76.505,224.901,1239.299,62.431,231.858,1275.468,44.852,223.904,1247.545,48.86,349.352,1250.679,49.821
0.01,294.829,1281.86,76.216,225.015,1239.333,62.332,231.865,1275.47,44.838,224.108,1247.597,48.703,349.108,1250.726,49.271
0.015,294.534,1281.778,76.246,224.961,1239.367,62.407,231.938,1275.496,44.752,223.955,1247.554,48.903,349.453,1250.608,49.814
0.02,294.764,1281.716,76.629,225.07,1239.324,62.232,232.019,1275.521,44.692,223.855,1247.553,48.967,349.351,1250.582,49.899
0.025,294.908,1281.746,76.448,225.071,1239.351,62.258,232.082,1275.537,44.607,224.055,1247.59,48.694,349.122,1250.742,49.548
0.03,294.734,1281.724,76.522,225.186,1239.38,62.108,231.777,1275.488,44.897,224.036,1247.62,48.751,349.034,1250.68,49.419
0.035,294.84,1281.739,76.588,224.839,1239.367,62.455,231.962,1275.526,44.73,224.195,1247.643,48.513,349.327,1250.655,49.754
0.04,294.914,1281.796,76.526,224.947,1239.349,62.385,232.009,1275.514,44.726,224.1,1247.615,48.699,349.476,1250.599,50.069
0.045,294.805,1281.736,76.716,224.729,1239.363,62.665,232.015,1275.541,44.708,223.995,1247.578,48.842,349.362,1250.672,49.77
0.05,294.658,1281.73,76.62,224.793,1239.389,62.398,231.87,1275.514,44.86,224.159,1247.628,48.651,349.334,1250.668,49.915
0.055,294.876,1281.806,76.337,224.867,1239.357,62.515,232.028,1275.505,44.68,224.046,1247.595,48.74,349.14,1250.76,49.636
0.06,294.841,1281.804,76.628,225.241,1239.435,62.086,232.073,1275.59,44.701,223.796,1247.583,49.032,349.649,1250.574,50.46
0.065,294.853,1281.8,76.412,225.084,1239.345,62.323,231.964,1275.557,44.756,224.016,1247.634,48.785,348.87,1250.788,49.225
0.07,294.821,1281.746,76.644,225.06,1239.393,62.348,231.809,1275.517,44.95,224.117,1247.64,48.689,349.627,1250.568,50.352
0.075,294.658,1281.782,76.676,224.917,1239.372,62.41,232.138,1275.594,44.599,224.02,1247.643,48.817,349.26,1250.749,49.838
0.08,294.801,1281.751,76.602,225.13,1239.433,62.18,232.078,1275.596,44.69,223.888,1247.616,48.977,349.156,1250.628,49.66
0.085,294.647,1281.836,76.408,225.175,1239.403,62.102,232.035,1275.58,44.699,223.98,1247.655,48.878,349.332,1250.724,49.912
0.09,294.361,1281.813,76.594,224.59,1239.359,62.811,231.983,1275.569,44.769,223.99,1247.654,48.847,349.275,1250.71,49.86
0.095,294.994,1281.785,76.858,225.043,1239.412,62.272,231.796,1275.551,44.943,223.935,1247.618,48.884,349.366,1250.678,49.941
0.1,294.823,1281.847,76.444,225.257,1239.434,62.137,231.885,1275.544,44.886,224.066,1247.65,48.751,349.242,1250.714,49.891
0.105,294.748,1281.785,76.923,224.846,1239.445,62.428,232.016,1275.588,44.659,224.211,1247.713,48.556,349.412,1250.703,50.186
0.11,294.441,1281.868,76.225,224.897,1239.365,62.456,231.958,1275.59,44.802,223.963,1247.65,48.855,349.625,1250.671,50.27
0.115,294.737,1281.907,76.177,224.618,1239.375,62.713,232.007,1275.585,44.777,223.99,1247.638,48.866,349.383,1250.689,49.796
0.12,294.721,1281.856,76.566,225.062,1239.483,62.27,232.053,1275.593,44.698,223.871,1247.617,48.965,349.353,1250.755,49.835
0.125,294.938,1281.791,76.867,224.96,1239.414,62.348,231.928,1275.583,44.812,223.998,1247.676,48.799,349.349,1250.719,49.898
