Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,230.216,1309.652,100.478,165.943,1255.417,89.941,170.661,1300.8,66.137,165.736,1273.269,78.092,289.886,1284.22,68.73
0.005,230.216,1309.652,100.478,165.943,1255.417,89.941,170.661,1300.8,66.137,165.736,1273.269,78.092,289.886,1284.22,68.73
0.01,229.992,1309.534,100.849,165.846,1255.295,90.176,170.59,1300.797,66.217,165.724,1273.259,78.173,289.525,1284.266,68.178
0.015,230.291,1309.575,100.732,165.657,1255.274,90.434,170.65,1300.807,66.167,165.845,1273.26,77.995,289.81,1284.291,68.431
0.02,229.942,1309.51,100.915,166.335,1255.464,89.591,170.792,1300.813,65.964,166.013,1273.278,77.712,289.92,1284.166,68.645
0.025,229.904,1309.518,100.72,165.743,1255.269,90.238,170.684,1300.826,66.133,165.579,1273.195,78.271,289.629,1284.299,68.276
0.03,230.288,1309.543,100.621,165.779,1255.281,90.338,170.875,1300.885,65.947,165.571,1273.208,78.203,289.996,1284.193,68.827
0.035,229.997,1309.564,100.468,166.083,1255.319,89.848,170.812,1300.841,65.98,165.659,1273.187,78.148,289.762,1284.248,68.64
0.04,230.007,1309.542,100.777,165.968,1255.282,90.008,170.917,1300.844,65.858,165.741,1273.195,78.063,289.598,1284.258,68.214
0.045,229.798,1309.456,100.998,165.874,1255.289,90.148,170.737,1300.853,65.94,165.745,1273.2,78.156,290.375,1284.116,69.512
0.05,230.091,1309.58,100.454,165.667,1255.246,90.472,170.704,1300.843,66.098,165.75,1273.232,78.202,290.219,1284.078,69.19
0.055,230.007,1309.573,100.947,165.986,1255.308,90.007,170.952,1300.896,65.803,165.918,1273.243,77.908,289.578,1284.215,68.337
0.06,230.171,1309.587,100.684,166.129,1255.3,89.886,170.638,1300.784,66.181,165.711,1273.218,78.208,289.794,1284.155,68.818
0.065,230.043,1309.569,100.776,165.605,1255.19,90.471,170.73,1300.795,66.065,165.699,1273.224,78.166,290.455,1284.024,69.549
0.07,230.212,1309.486,101.162,165.659,1255.235,90.396,170.933,1300.856,65.847,165.824,1273.249,78.063,290.125,1284.001,69.365
