Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,303.27,1283.72,34.699,236.534,1245.233,18.393,248.861,1274.633,12.936,241.949,1257.093,23.35,362.184,1258.892,-5.056
0.005,303.27,1283.72,34.699,236.534,1245.233,18.393,248.861,1274.633,12.936,241.949,1257.093,23.35,362.184,1258.892,-5.056
0.01,303.246,1283.746,34.73,237.184,1245.253,17.965,248.722,1274.582,13.148,241.874,1257.048,23.463,362.701,1258.778,-4.46
0.015,303.307,1283.726,34.794,236.726,1245.182,18.406,248.818,1274.574,13.145,241.701,1257.092,23.63,362.385,1258.872,-4.8
0.02,303.094,1283.786,34.275,236.853,1245.188,18.308,248.787,1274.571,13.166,241.549,1257.029,23.884,362.348,1258.841,-4.904
0.025,303.458,1283.719,34.477,236.802,1245.175,18.516,248.829,1274.595,13.165,241.901,1257.09,23.544,362.252,1258.911,-5.088
0.03,303.111,1283.683,34.826,237.091,1245.188,18.242,248.546,1274.533,13.47,242.072,1257.075,23.492,362.375,1258.845,-4.994
0.035,303.532,1283.749,34.372,236.985,1245.184,18.406,248.826,1274.516,13.344,242.306,1257.089,23.434,362.434,1258.824,-4.895
0.04,303.448,1283.763,34.47,236.771,1245.1,18.704,249.042,1274.537,13.21,242.291,1257.093,23.509,362.634,1258.842,-4.669
0.045,303.834,1283.796,34.445,237.144,1245.131,18.405,248.915,1274.486,13.384,242.255,1257.046,23.489,362.09,1258.894,-5.359
0.05,303.521,1283.738,34.644,236.927,1245.134,18.652,249.137,1274.517,13.206,242.094,1256.983,23.772,362.111,1258.911,-5.484
0.055,303.458,1283.769,34.379,236.829,1245.057,18.756,249.189,1274.514,13.204,242.388,1257.039,23.506,362.311,1258.932,-4.979
0.06,303.514,1283.788,34.428,237.369,1245.111,18.338,249.219,1274.525,13.229,241.959,1256.951,24.009,362.12,1258.89,-5.203
0.065,303.865,1283.713,34.909,236.984,1245.039,18.678,248.895,1274.451,13.43,242.217,1256.962,23.704,362.112,1258.946,-5.205
0.07,303.219,1283.693,34.574,236.75,1245.137,18.745,249.017,1274.475,13.302,242.076,1256.983,23.696,362.234,1258.915,-5.013
0.075,303.948,1283.917,34.156,237.021,1245.11,18.421,249.078,1274.517,13.283,242.116,1257.008,23.543,362.086,1258.972,-5.325
0.08,303.826,1283.725,34.971,237.036,1245.142,18.349,249.046,1274.529,13.199,242.089,1257.009,23.71,361.894,1259.045,-5.578
