Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,303.084,1284.531,35.048,236.809,1246.25,18.766,248.741,1275.285,13.664,241.813,1257.769,24.124,361.779,1259.65,-4.381
0.005,303.084,1284.531,35.048,236.809,1246.25,18.766,248.741,1275.285,13.664,241.813,1257.769,24.124,361.779,1259.65,-4.381
0.01,303.163,1284.531,35.092,236.909,1246.205,18.773,248.775,1275.265,13.699,241.865,1257.811,24.112,361.751,1259.644,-4.295
0.015,303.113,1284.509,35.507,237.12,1246.289,18.466,248.75,1275.294,13.648,241.855,1257.81,23.978,362.293,1259.618,-3.547
0.02,302.995,1284.531,35.408,236.898,1246.283,18.588,248.666,1275.296,13.741,241.741,1257.775,24.121,362.206,1259.662,-3.599
0.025,302.697,1284.511,35.093,236.583,1246.269,18.962,248.655,1275.311,13.694,241.79,1257.807,23.982,362.226,1259.651,-3.445
0.03,303.137,1284.52,34.9,237.003,1246.334,18.483,248.529,1275.314,13.735,241.538,1257.803,24.27,361.81,1259.719,-4.149
0.035,302.82,1284.499,35.443,236.309,1246.267,19.094,248.772,1275.382,13.537,241.396,1257.81,24.309,361.903,1259.757,-3.993
0.04,302.805,1284.537,35.249,236.833,1246.365,18.532,248.607,1275.384,13.622,241.755,1257.871,23.946,362.297,1259.698,-3.338
0.045,303.183,1284.564,35.194,236.621,1246.367,18.793,248.416,1275.353,13.791,241.69,1257.868,24.055,362.431,1259.583,-3.174
0.05,302.993,1284.567,35.273,236.532,1246.324,18.885,248.425,1275.363,13.783,241.566,1257.828,24.139,362.218,1259.682,-3.447
0.055,302.895,1284.597,34.8,236.578,1246.37,18.751,248.525,1275.424,13.678,241.967,1257.974,23.819,361.803,1259.819,-4.17
0.06,303.172,1284.51,35.571,236.666,1246.396,18.738,248.45,1275.378,13.761,241.434,1257.843,24.28,361.688,1259.853,-4.349
0.065,302.756,1284.514,35.484,236.55,1246.351,18.974,248.39,1275.349,13.816,241.677,1257.901,24.023,362.107,1259.772,-3.829
0.07,302.976,1284.592,35.078,236.833,1246.346,18.715,248.424,1275.333,13.883,242.01,1257.902,23.764,362.228,1259.73,-3.607
