Time,Marker 09.X,Marker 09.Y,Marker 09.Z,Marker 12.X,Marker 12.Y,Marker 12.Z,Marker 10.X,Marker 10.Y,Marker 10.Z,Marker 11.X,Marker 11.Y,Marker 11.Z,Marker 05.X,Marker 05.Y,Marker 05.Z
0,235.139,1305.769,66.154,183.725,1264.318,54.526,188.831,1298.41,28.14,182.406,1280.762,41.4,309.876,1280.23,42.115
0.005,235.139,1305.769,66.154,183.725,1264.318,54.526,188.831,1298.41,28.14,182.406,1280.762,41.4,309.876,1280.23,42.115
0.01,235.093,1305.759,66.441,183.453,1264.264,54.809,188.813,1298.434,28.213,182.511,1280.769,41.364,309.594,1280.383,41.625
0.015,235.029,1305.749,66.393,183.532,1264.318,54.728,188.956,1298.464,28.039,182.506,1280.771,41.366,309.422,1280.328,41.429
0.02,235.17,1305.773,66.334,183.546,1264.31,54.682,189.168,1298.53,27.864,182.638,1280.797,41.301,309.533,1280.34,41.646
0.025,235.227,1305.698,66.742,183.47,1264.306,54.771,188.927,1298.468,28.091,182.49,1280.775,41.366,309.554,1280.34,41.557
0.03,235.178,1305.723,66.437,183.433,1264.284,54.802,188.753,1298.464,28.229,182.435,1280.75,41.415,309.434,1280.388,41.528
0.035,235.198,1305.817,66.229,183.552,1264.298,54.677,188.921,1298.475,28.083,182.581,1280.799,41.266,309.357,1280.345,41.396
0.04,235.49,1305.746,66.365,183.388,1264.294,54.88,189.031,1298.46,28.033,182.437,1280.78,41.435,309.627,1280.264,41.688
0.045,235.148,1305.747,66.183,183.527,1264.312,54.727,189.039,1298.506,27.976,182.409,1280.766,41.464,309.48,1280.381,41.416
0.05,235.199,1305.674,66.623,183.391,1264.266,54.779,188.955,1298.477,28.086,182.503,1280.799,41.392,309.174,1280.398,41.168
0.055,235.146,1305.731,66.579,183.591,1264.361,54.735,188.981,1298.49,28.087,182.424,1280.766,41.49,309.748,1280.299,41.835
0.06,235.18,1305.712,66.537,183.595,1264.337,54.67,188.933,1298.468,28.12,182.557,1280.815,41.374,309.804,1280.299,41.995
0.065,235.315,1305.811,66.387,183.291,1264.284,54.954,188.972,1298.499,28.128,182.421,1280.795,41.47,309.394,1280.39,41.448
0.07,235.229,1305.827,66.361,183.427,1264.314,54.828,188.879,1298.484,28.16,182.411,1280.764,41.525,309.468,1280.363,41.546
0.075,235.274,1305.812,66.379,183.372,1264.292,54.826,188.823,1298.499,28.253,182.478,1280.805,41.481,309.483,1280.362,41.572
